epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,W2_1_1,W2_2_1,W2_1_2,W2_2_2,b2_1,b2_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
51,-7.054749488830566,-8.692885398864746,1.9394211769104004,4.0828728675842285,3.699896812438965,3.4705612659454346,-6.514334678649902,-6.636491298675537,5.272034168243408,9.321083068847656,4.931335926055908,5.199859619140625,1.9699701070785522,4.45439338684082,3.0928845405578613,4.515410423278809,-4.439639091491699,-2.559065818786621,1.6946419477462769,1.1710537672042847,5.684825420379639,8.758038520812988,-2.720519781112671,-4.861100673675537,-7.771583080291748,-9.454288482666016,3.7994511127471924,3.0992746353149414,4.4268903732299805,5.9692583084106445,3.1067092418670654,2.3368782997131348,0.9567123651504517,-0.8534475564956665,-1.4657963514328003,-0.16109518706798553,1.209704875946045,-0.27967655658721924,3.26062273979187,1.9015315771102905,-1.565826177597046,-4.48268461227417,7.468401908874512,8.080843925476074,-4.934772491455078,-3.7202844619750977,-2.2132749557495117,-3.4551525115966797,6.920015811920166,6.705685615539551,-8.082844734191895,-8.178927421569824,-4.750208377838135,-3.7502100467681885,-2.4417622089385986,-2.6758551597595215,-5.438111782073975,-3.6118805408477783,2.2442500591278076,3.461594581604004,0.43873414397239685,-0.05296383798122406,-7.8856306076049805,-7.846428394317627,2.6566219329833984,2.3221099376678467,7.469992637634277,9.690692901611328,-4.231624603271484,-2.8410072326660156,-6.144114017486572,-6.503297328948975,-2.449012517929077,-3.273369312286377,1.002428412437439,-0.38915279507637024,-1.9190081357955933,-0.43390122056007385,1.761400818824768,-1.145062804222107,-0.758080244064331,-0.804529070854187,0.5986862182617188,2.282348871231079,0.8952139019966125,-1.568852424621582,-5.137660026550293,-6.231229782104492,-12.972172737121582,-1.7971807718276978,-1.2568707466125488,1.8780018091201782,-3.8901283740997314,-1.966536283493042,0.9577487111091614,0.6255578,0.61863625
52,-7.098735332489014,-8.723824501037598,1.9442819356918335,4.100640296936035,3.734604597091675,3.4887397289276123,-6.559553623199463,-6.668281078338623,5.297988414764404,9.359763145446777,4.97157096862793,5.219610691070557,1.982718586921692,4.470114707946777,3.0961124897003174,4.5318098068237305,-4.455878257751465,-2.5797104835510254,1.713445782661438,1.176529884338379,5.713077068328857,8.795808792114258,-2.7439799308776855,-4.882977485656738,-7.809422492980957,-9.499066352844238,3.8214166164398193,3.1124603748321533,4.448911190032959,5.991964340209961,3.118431329727173,2.345895528793335,0.9774515628814697,-0.871539294719696,-1.4784178733825684,-0.16754448413848877,1.2102816104888916,-0.28044524788856506,3.29803729057312,1.9097747802734375,-1.5630807876586914,-4.508767127990723,7.532094478607178,8.111065864562988,-4.961725234985352,-3.739079236984253,-2.235989809036255,-3.480926990509033,6.974689960479736,6.74215841293335,-8.126532554626465,-8.209996223449707,-4.773622035980225,-3.7701425552368164,-2.4532694816589355,-2.6877379417419434,-5.454189300537109,-3.6340432167053223,2.2554547786712646,3.469796657562256,0.43225499987602234,-0.054283469915390015,-7.930968284606934,-7.87872838973999,2.678623676300049,2.3279740810394287,7.505918502807617,9.729533195495605,-4.25850772857666,-2.8568317890167236,-6.175506114959717,-6.527799606323242,-2.4703660011291504,-3.2829155921936035,1.0157469511032104,-0.39908692240715027,-1.943992257118225,-0.43448489904403687,1.7814635038375854,-1.1524862051010132,-0.7516679167747498,-0.8087635636329651,0.6049503684043884,2.296882390975952,0.8859282732009888,-1.555540680885315,-5.153447151184082,-6.239799976348877,-13.082646369934082,-1.7986841201782227,-1.2556977272033691,1.8785640001296997,-3.8899588584899902,-1.9652386903762817,0.9589525461196899,0.62543315,0.61863625
53,-7.14208459854126,-8.753873825073242,1.9488308429718018,4.118107318878174,3.7689146995544434,3.506547689437866,-6.604137420654297,-6.699278354644775,5.323417663574219,9.397520065307617,5.011271953582764,5.238971710205078,1.995343565940857,4.485557556152344,3.0989034175872803,4.547818183898926,-4.471488952636719,-2.6002399921417236,1.7320232391357422,1.1818269491195679,5.740941047668457,8.832629203796387,-2.767136335372925,-4.904476642608643,-7.846636772155762,-9.542827606201172,3.843107223510742,3.125411033630371,4.4705986976623535,6.014200210571289,3.1298882961273193,2.35476016998291,0.9982426166534424,-0.889496386051178,-1.4907056093215942,-0.17398563027381897,1.2106726169586182,-0.281059205532074,3.3349053859710693,1.9179290533065796,-1.5606876611709595,-4.534327030181885,7.594892501831055,8.140472412109375,-4.988150596618652,-3.7575268745422363,-2.258286237716675,-3.506211757659912,7.02855110168457,6.777942180633545,-8.169611930847168,-8.240437507629395,-4.796499729156494,-3.7897753715515137,-2.464939832687378,-2.699209690093994,-5.469738483428955,-3.6558988094329834,2.266606569290161,3.477581024169922,0.4256666600704193,-0.05568112060427666,-7.975178241729736,-7.9105000495910645,2.7001519203186035,2.3338334560394287,7.541380882263184,9.76764965057373,-4.284955024719238,-2.872426748275757,-6.206136226654053,-6.551944255828857,-2.4916229248046875,-3.2920022010803223,1.0289465188980103,-0.4089849889278412,-1.96890389919281,-0.4349777400493622,1.8013666868209839,-1.1597392559051514,-0.7451922297477722,-0.812808096408844,0.611134946346283,2.3112659454345703,0.8766383528709412,-1.5422440767288208,-5.168880939483643,-6.247856140136719,-13.192059516906738,-1.800112009048462,-1.254513144493103,1.8790936470031738,-3.8897008895874023,-1.9639592170715332,0.9601230025291443,0.62550795,0.61863625
54,-7.184846878051758,-8.78325080871582,1.9530816078186035,4.1352434158325195,3.8028321266174316,3.5239522457122803,-6.648040771484375,-6.7294921875,5.348402500152588,9.434358596801758,5.050529479980469,5.2578959465026855,2.007819890975952,4.5006303787231445,3.101339340209961,4.563396453857422,-4.486551761627197,-2.6205852031707764,1.7503597736358643,1.1869529485702515,5.768493175506592,8.868544578552246,-2.7899789810180664,-4.925541877746582,-7.88338565826416,-9.585593223571777,3.8645286560058594,3.1381309032440186,4.4919328689575195,6.035977840423584,3.141094446182251,2.363454818725586,1.0191173553466797,-0.9073327779769897,-1.5026905536651611,-0.18041758239269257,1.2108944654464722,-0.28151288628578186,3.3712685108184814,1.925976037979126,-1.5586496591567993,-4.559399127960205,7.656698703765869,8.169106483459473,-5.014132499694824,-3.7756335735321045,-2.280189037322998,-3.530966281890869,7.081615447998047,6.81298828125,-8.211946487426758,-8.270245552062988,-4.81891393661499,-3.8091087341308594,-2.4767801761627197,-2.7102251052856445,-5.484677791595459,-3.6774301528930664,2.2777533531188965,3.4850053787231445,0.4189692735671997,-0.05714882165193558,-8.018360137939453,-7.941727161407471,2.721208333969116,2.339733839035034,7.576263427734375,9.804825782775879,-4.311095714569092,-2.88777756690979,-6.236011981964111,-6.575649738311768,-2.5127623081207275,-3.3006997108459473,1.042034387588501,-0.4188443720340729,-1.9937649965286255,-0.43538349866867065,1.8210924863815308,-1.1668097972869873,-0.7386453747749329,-0.8166669607162476,0.6172506213188171,2.3254523277282715,0.8673607707023621,-1.5289908647537231,-5.183963298797607,-6.255560874938965,-13.300395011901855,-1.80147385597229,-1.2533022165298462,1.8795983791351318,-3.8893728256225586,-1.9626764059066772,0.9612786769866943,0.62535834,0.61863625
55,-7.227053642272949,-8.812026023864746,1.9570727348327637,4.152145862579346,3.8363823890686035,3.540987968444824,-6.691348075866699,-6.759022235870361,5.372848987579346,9.470398902893066,5.0893049240112305,5.276427745819092,2.0201737880706787,4.515450954437256,3.1034371852874756,4.578649997711182,-4.501101970672607,-2.6407692432403564,1.7684882879257202,1.1919065713882446,5.795696258544922,8.90349006652832,-2.812537670135498,-4.946268081665039,-7.919643878936768,-9.627398490905762,3.885728597640991,3.150609254837036,4.5129547119140625,6.057375907897949,3.1521177291870117,2.372025966644287,1.0400577783584595,-0.925038754940033,-1.5143787860870361,-0.18683890998363495,1.2109241485595703,-0.28181877732276917,3.407097101211548,1.9339499473571777,-1.5569440126419067,-4.583948135375977,7.71755838394165,8.196990966796875,-5.039616107940674,-3.793407917022705,-2.301724910736084,-3.555232524871826,7.133882999420166,6.847405910491943,-8.253721237182617,-8.299568176269531,-4.840905666351318,-3.8281586170196533,-2.488746404647827,-2.7208220958709717,-5.499042987823486,-3.6986539363861084,2.288893699645996,3.4920456409454346,0.4121844172477722,-0.05869659036397934,-8.060555458068848,-7.97238826751709,2.7418222427368164,2.345655918121338,7.610662937164307,9.841302871704102,-4.336836338043213,-2.902892827987671,-6.26513671875,-6.598930835723877,-2.5337629318237305,-3.3090035915374756,1.0549877882003784,-0.428671270608902,-2.018564224243164,-0.43572139739990234,1.840669870376587,-1.1737542152404785,-0.7320329546928406,-0.820353627204895,0.623292863368988,2.339482069015503,0.8581348061561584,-1.5157934427261353,-5.198653697967529,-6.262901782989502,-13.40782356262207,-1.8027548789978027,-1.252070665359497,1.8800534009933472,-3.8889546394348145,-1.961405873298645,0.9623996615409851,0.6253085,0.61863625
56,-7.268692970275879,-8.84002685546875,1.960783839225769,4.1687469482421875,3.86955189704895,3.5576558113098145,-6.734009742736816,-6.787851333618164,5.396801948547363,9.505619049072266,5.127597332000732,5.294581413269043,2.0323548316955566,4.529973983764648,3.105220317840576,4.593502998352051,-4.515148162841797,-2.660753011703491,1.7864007949829102,1.1967213153839111,5.822591781616211,8.937586784362793,-2.8348166942596436,-4.966623783111572,-7.955361843109131,-9.668312072753906,3.9067211151123047,3.162909984588623,4.533666133880615,6.078351020812988,3.1629292964935303,2.380466938018799,1.0610582828521729,-0.9426260590553284,-1.5257819890975952,-0.19325533509254456,1.2107837200164795,-0.2819882035255432,3.442406177520752,1.941837191581726,-1.555545687675476,-4.608108997344971,7.777554512023926,8.224203109741211,-5.064675807952881,-3.8108959197998047,-2.322864532470703,-3.579052448272705,7.185401916503906,6.881198406219482,-8.29491138458252,-8.328239440917969,-4.862488746643066,-3.8469409942626953,-2.5008726119995117,-2.731027126312256,-5.512856960296631,-3.7195827960968018,2.3000082969665527,3.4987730979919434,0.40528738498687744,-0.06031353399157524,-8.101740837097168,-8.002533912658691,2.7619876861572266,2.351578950881958,7.644570827484131,9.877082824707031,-4.362250328063965,-2.9177887439727783,-6.293480396270752,-6.621865749359131,-2.554682731628418,-3.3169257640838623,1.0678263902664185,-0.43846383690834045,-2.0433080196380615,-0.43598589301109314,1.8600881099700928,-1.1805250644683838,-0.7253570556640625,-0.8238675594329834,0.6292579770088196,2.3533437252044678,0.8489492535591125,-1.5026572942733765,-5.213013172149658,-6.269902229309082,-13.514238357543945,-1.803973913192749,-1.250833511352539,1.880479335784912,-3.88846492767334,-1.9601566791534424,0.9634851813316345,0.6252337,0.61894476
57,-7.30989933013916,-8.867448806762695,1.9642637968063354,4.185027599334717,3.9023935794830322,3.5739943981170654,-6.776045322418213,-6.816033840179443,5.420322418212891,9.54015827178955,5.165467739105225,5.312403678894043,2.0443928241729736,4.544228553771973,3.1066935062408447,4.6079912185668945,-4.528752326965332,-2.680560827255249,1.8040978908538818,1.2014117240905762,5.849257469177246,8.970856666564941,-2.856849193572998,-4.986635208129883,-7.990513801574707,-9.708313941955566,3.9274585247039795,3.1749939918518066,4.5540385246276855,6.09896993637085,3.173574447631836,2.3887476921081543,1.0821415185928345,-0.9600905179977417,-1.5369218587875366,-0.19966444373130798,1.2104895114898682,-0.2820252776145935,3.4772210121154785,1.9496403932571411,-1.554468035697937,-4.631744861602783,7.836764335632324,8.250646591186523,-5.0894036293029785,-3.82806396484375,-2.3436310291290283,-3.6024115085601807,7.236219882965088,6.9143452644348145,-8.335532188415527,-8.3563232421875,-4.883596897125244,-3.865452527999878,-2.513094902038574,-2.740833282470703,-5.526170253753662,-3.74017596244812,2.311100721359253,3.5051348209381104,0.3982807993888855,-0.062007155269384384,-8.141995429992676,-8.032214164733887,2.7817366123199463,2.3575005531311035,7.677992820739746,9.912114143371582,-4.387425899505615,-2.9324636459350586,-6.32111120223999,-6.644443988800049,-2.5754950046539307,-3.3244807720184326,1.080543041229248,-0.44822004437446594,-2.0679855346679688,-0.4361758530139923,1.8793532848358154,-1.1871469020843506,-0.7186095118522644,-0.8272128105163574,0.6351605653762817,2.36706805229187,0.8397992253303528,-1.4896039962768555,-5.227088451385498,-6.276568412780762,-13.61976146697998,-1.8051000833511353,-1.249586582183838,1.8808549642562866,-3.8878912925720215,-1.9589186906814575,0.9645451903343201,0.6250343,0.6183277
58,-7.350587844848633,-8.894287109375,1.9675034284591675,4.20107364654541,3.9348976612091064,3.5900259017944336,-6.817430019378662,-6.8435845375061035,5.443313121795654,9.573992729187012,5.202902793884277,5.329884052276611,2.0562744140625,4.5581817626953125,3.10789155960083,4.622115612030029,-4.54193115234375,-2.7001936435699463,1.8215593099594116,1.2059606313705444,5.8756279945373535,9.003300666809082,-2.878610610961914,-5.006350517272949,-8.02527141571045,-9.747350692749023,3.9480342864990234,3.186832904815674,4.574143409729004,6.119298934936523,3.1840598583221436,2.396890640258789,1.1032978296279907,-0.9774496555328369,-1.5477932691574097,-0.20605792105197906,1.2100348472595215,-0.2819320261478424,3.5115163326263428,1.9573537111282349,-1.5537042617797852,-4.654934883117676,7.895124435424805,8.276466369628906,-5.1136579513549805,-3.844905138015747,-2.3640565872192383,-3.625347137451172,7.286301136016846,6.946882247924805,-8.37558650970459,-8.383920669555664,-4.904314041137695,-3.8836843967437744,-2.52543306350708,-2.750276803970337,-5.539037227630615,-3.7604620456695557,2.3221917152404785,3.5112054347991943,0.3911837637424469,-0.06375734508037567,-8.181290626525879,-8.061464309692383,2.801041603088379,2.363450288772583,7.710999965667725,9.946496963500977,-4.412261962890625,-2.9469339847564697,-6.348085880279541,-6.666682720184326,-2.5961873531341553,-3.331712484359741,1.0931470394134521,-0.45794832706451416,-2.092604875564575,-0.43630215525627136,1.89844810962677,-1.1936025619506836,-0.7117978930473328,-0.8304004669189453,0.6410043835639954,2.380620241165161,0.8306992053985596,-1.4766342639923096,-5.240857124328613,-6.28292989730835,-13.724431037902832,-1.8061611652374268,-1.248322606086731,1.88119637966156,-3.887239933013916,-1.9576973915100098,0.965575098991394,0.6250592,0.61863625
59,-7.390810489654541,-8.92052173614502,1.9705215692520142,4.216889381408691,3.967045307159424,3.6057116985321045,-6.858242034912109,-6.8705973625183105,5.46592903137207,9.607071876525879,5.239924430847168,5.347019672393799,2.0680325031280518,4.571807384490967,3.1088271141052246,4.635929107666016,-4.554695129394531,-2.719648838043213,1.8388067483901978,1.2103924751281738,5.901785850524902,9.034941673278809,-2.9001362323760986,-5.025725841522217,-8.05958080291748,-9.785533905029297,3.968390703201294,3.1984853744506836,4.593929290771484,6.139273166656494,3.1944291591644287,2.404937505722046,1.1245360374450684,-0.9946958422660828,-1.5584132671356201,-0.2124447375535965,1.2094236612319946,-0.2817254960536957,3.545318126678467,1.9649536609649658,-1.5532333850860596,-4.677672863006592,7.95264196395874,8.301651000976562,-5.137513160705566,-3.861468553543091,-2.3841187953948975,-3.647841215133667,7.335729598999023,6.978931427001953,-8.415156364440918,-8.411001205444336,-4.924575328826904,-3.9016711711883545,-2.537867784500122,-2.7593655586242676,-5.551451683044434,-3.7804043292999268,2.3332815170288086,3.5169684886932373,0.3839832544326782,-0.06556980311870575,-8.219710350036621,-8.090271949768066,2.81994366645813,2.3694212436676025,7.743485450744629,9.980165481567383,-4.436832904815674,-2.96118426322937,-6.374397277832031,-6.688492774963379,-2.616739273071289,-3.338573694229126,1.105643391609192,-0.4676453471183777,-2.1171510219573975,-0.43637576699256897,1.9173818826675415,-1.1999355554580688,-0.7049072980880737,-0.8334432244300842,0.6467940211296082,2.3940043449401855,0.8216692805290222,-1.463757872581482,-5.254344463348389,-6.289004802703857,-13.82811450958252,-1.8071407079696655,-1.2470546960830688,1.881478190422058,-3.886518955230713,-1.9564887285232544,0.9665656089782715,0.62493455,0.61894476
60,-7.430625915527344,-8.946261405944824,1.9733331203460693,4.232435703277588,3.9988553524017334,3.6211047172546387,-6.898481369018555,-6.897028923034668,5.488127708435059,9.639420509338379,5.276605129241943,5.363866806030273,2.079641580581665,4.585217475891113,3.109520673751831,4.64941930770874,-4.567132472991943,-2.7389159202575684,1.8558452129364014,1.2147141695022583,5.927612781524658,9.065919876098633,-2.9214234352111816,-5.044771194458008,-8.093448638916016,-9.822850227355957,3.988513231277466,3.209934949874878,4.613426685333252,6.158880233764648,3.2046608924865723,2.4128477573394775,1.145862102508545,-1.011838674545288,-1.5687798261642456,-0.21882133185863495,1.2086759805679321,-0.28139498829841614,3.5786356925964355,1.9724785089492798,-1.5530283451080322,-4.699970245361328,8.009406089782715,8.326103210449219,-5.161036491394043,-3.8777713775634766,-2.4038901329040527,-3.669950485229492,7.384471416473389,7.010392189025879,-8.454139709472656,-8.437701225280762,-4.944488525390625,-3.919388771057129,-2.5503621101379395,-2.7681126594543457,-5.563455581665039,-3.7999911308288574,2.3443520069122314,3.522425651550293,0.3766925632953644,-0.0674281045794487,-8.257197380065918,-8.11864185333252,2.8384180068969727,2.3754098415374756,7.775613307952881,10.013223648071289,-4.461124897003174,-2.975172996520996,-6.400119304656982,-6.710043907165527,-2.6371867656707764,-3.3450987339019775,1.1180288791656494,-0.4773094952106476,-2.141618013381958,-0.43639156222343445,1.9361355304718018,-1.206119418144226,-0.697946310043335,-0.8363228440284729,0.6525316834449768,2.4072537422180176,0.8127121329307556,-1.4509836435317993,-5.267555236816406,-6.29477596282959,-13.93090534210205,-1.8080483675003052,-1.2457826137542725,1.881707787513733,-3.8857362270355225,-1.9552984237670898,0.9675354957580566,0.6250343,0.61925334
61,-7.470019817352295,-8.971378326416016,1.9759844541549683,4.247757911682129,4.030370712280273,3.636183261871338,-6.938142776489258,-6.92289400100708,5.509873390197754,9.671257972717285,5.31291389465332,5.380373477935791,2.0911169052124023,4.5983357429504395,3.1100127696990967,4.662455081939697,-4.579226016998291,-2.7579832077026367,1.8726871013641357,1.218913197517395,5.953217506408691,9.096149444580078,-2.942507266998291,-5.063538551330566,-8.127002716064453,-9.859394073486328,4.008480548858643,3.221190929412842,4.6326003074646,6.178241729736328,3.214787244796753,2.4206066131591797,1.1672725677490234,-1.0288853645324707,-1.5789353847503662,-0.2251780927181244,1.2078123092651367,-0.28096121549606323,3.611461639404297,1.9799052476882935,-1.5530877113342285,-4.721869945526123,8.065404891967773,8.350044250488281,-5.184171199798584,-3.8937971591949463,-2.4232890605926514,-3.691633701324463,7.432675361633301,7.04132604598999,-8.492648124694824,-8.463874816894531,-4.9640326499938965,-3.936835765838623,-2.56292986869812,-2.776536464691162,-5.575072288513184,-3.8192930221557617,2.355421543121338,3.5276169776916504,0.3693043291568756,-0.06935000419616699,-8.293909072875977,-8.146530151367188,2.85652232170105,2.381406307220459,7.807330131530762,10.045825958251953,-4.485228538513184,-2.9889750480651855,-6.425236225128174,-6.731260776519775,-2.657521963119507,-3.35134220123291,1.1303069591522217,-0.4869447648525238,-2.1659903526306152,-0.4363557696342468,1.9547315835952759,-1.2121621370315552,-0.6909080147743225,-0.8390493988990784,0.6582131385803223,2.4203426837921143,0.8038375973701477,-1.4383291006088257,-5.280515193939209,-6.300342559814453,-14.032904624938965,-1.8089029788970947,-1.244513750076294,1.8819040060043335,-3.8848788738250732,-1.954140067100525,0.9684687852859497,0.62495947,0.61894476
62,-7.509025573730469,-8.99606704711914,1.9784224033355713,4.262880325317383,4.061627388000488,3.6510009765625,-6.977224349975586,-6.948192596435547,5.531225681304932,9.702322006225586,5.348818302154541,5.396638870239258,2.102442502975464,4.611289024353027,3.11028790473938,4.675150394439697,-4.590935707092285,-2.776832103729248,1.889328122138977,1.2230192422866821,5.978556156158447,9.125739097595215,-2.963378667831421,-5.081969738006592,-8.160117149353027,-9.895103454589844,4.028295516967773,3.2322628498077393,4.651545524597168,6.197246551513672,3.224865436553955,2.428248643875122,1.1887884140014648,-1.0458317995071411,-1.5888532400131226,-0.2315218448638916,1.2068309783935547,-0.2804337441921234,3.643808603286743,1.9872417449951172,-1.5534075498580933,-4.743364334106445,8.120665550231934,8.37336254119873,-5.206995964050293,-3.9095706939697266,-2.4423978328704834,-3.712953567504883,7.480281829833984,7.071699619293213,-8.530734062194824,-8.489537239074707,-4.983193397521973,-3.9540436267852783,-2.5755293369293213,-2.7846477031707764,-5.586366176605225,-3.838223457336426,2.3664700984954834,3.532561779022217,0.361825555562973,-0.07132405787706375,-8.329923629760742,-8.173998832702637,2.874237060546875,2.3873748779296875,7.838696002960205,10.077733039855957,-4.509068489074707,-3.002568244934082,-6.449679374694824,-6.75214147567749,-2.6777195930480957,-3.3572781085968018,1.1424827575683594,-0.4965488910675049,-2.1902899742126465,-0.43626803159713745,1.9731615781784058,-1.2180702686309814,-0.6837996244430542,-0.8416404128074646,0.6638623476028442,2.4333102703094482,0.7950455546379089,-1.425773024559021,-5.293219089508057,-6.305720806121826,-14.134040832519531,-1.8096801042556763,-1.2432461977005005,1.8820445537567139,-3.883960247039795,-1.9530024528503418,0.9693626165390015,0.6250592,0.61925334
63,-7.5476484298706055,-9.020059585571289,1.9806950092315674,4.277702808380127,4.092584133148193,3.6655449867248535,-7.015772819519043,-6.973065376281738,5.552175521850586,9.73268985748291,5.384438514709473,5.412592887878418,2.1136364936828613,4.6239333152771,3.1104109287261963,4.6876044273376465,-4.602380275726318,-2.795480489730835,1.905758261680603,1.2270286083221436,6.003656387329102,9.154671669006348,-2.984041452407837,-5.10015344619751,-8.192758560180664,-9.930021286010742,4.047958850860596,3.2431414127349854,4.670180320739746,6.215936183929443,3.234861373901367,2.435748338699341,1.2103941440582275,-1.0626755952835083,-1.5985395908355713,-0.23785842955112457,1.2057362794876099,-0.2798159718513489,3.6756699085235596,1.9944851398468018,-1.5539867877960205,-4.764410018920898,8.175267219543457,8.395981788635254,-5.2295098304748535,-3.9250681400299072,-2.461226463317871,-3.7339065074920654,7.527268409729004,7.101632595062256,-8.568375587463379,-8.514805793762207,-5.002047538757324,-3.970991373062134,-2.5882010459899902,-2.79243803024292,-5.59727668762207,-3.856839656829834,2.3775076866149902,3.537230968475342,0.3542611300945282,-0.07333531230688095,-8.365103721618652,-8.201043128967285,2.891590118408203,2.393355369567871,7.869606018066406,10.109053611755371,-4.532721996307373,-3.015948534011841,-6.473570346832275,-6.772744178771973,-2.697801113128662,-3.36289119720459,1.1545608043670654,-0.5061324238777161,-2.214536190032959,-0.4361282289028168,1.9914089441299438,-1.2238308191299438,-0.6766183972358704,-0.8440885543823242,0.6694719791412354,2.446136951446533,0.7863485813140869,-1.413358211517334,-5.3056745529174805,-6.310774326324463,-14.234402656555176,-1.8103938102722168,-1.2419589757919312,1.8821390867233276,-3.8829727172851562,-1.9518629312515259,0.970228910446167,0.6251091,0.61925334
64,-7.585935592651367,-9.04369831085205,1.9828130006790161,4.292295455932617,4.123257160186768,3.6797988414764404,-7.053830623626709,-6.99744987487793,5.572770595550537,9.762646675109863,5.419720649719238,5.428232192993164,2.124652862548828,4.6363677978515625,3.1103360652923584,4.69968318939209,-4.613582134246826,-2.813936948776245,1.9219961166381836,1.230911374092102,6.02855110168457,9.182961463928223,-3.0045108795166016,-5.118044853210449,-8.225022315979004,-9.964202880859375,4.067384719848633,3.2538487911224365,4.688540935516357,6.234410762786865,3.2447876930236816,2.4431188106536865,1.2320998907089233,-1.0794215202331543,-1.608024001121521,-0.24416932463645935,1.2045544385910034,-0.2791128158569336,3.7070677280426025,2.0016376972198486,-1.5548146963119507,-4.785010814666748,8.229130744934082,8.418132781982422,-5.2517008781433105,-3.9403135776519775,-2.479734420776367,-3.754532814025879,7.573760986328125,7.131059646606445,-8.605530738830566,-8.539499282836914,-5.0205769538879395,-3.9877307415008545,-2.6009161472320557,-2.7999327182769775,-5.60786771774292,-3.875131368637085,2.388556480407715,3.54166316986084,0.3466099500656128,-0.07539814710617065,-8.399515151977539,-8.22763729095459,2.9085681438446045,2.3993380069732666,7.900223255157471,10.139862060546875,-4.556184768676758,-3.0291359424591064,-6.496937274932861,-6.793036937713623,-2.717790365219116,-3.368255376815796,1.1665215492248535,-0.5156866908073425,-2.2387101650238037,-0.43595388531684875,2.0094988346099854,-1.2294610738754272,-0.6693521738052368,-0.8464053869247437,0.6750543713569641,2.458845376968384,0.777748703956604,-1.4010562896728516,-5.317890644073486,-6.315690994262695,-14.3340482711792,-1.811026930809021,-1.2406853437423706,1.8821690082550049,-3.881927490234375,-1.9507651329040527,0.9710614085197449,0.6248099,0.61925334
65,-7.623911380767822,-9.06680679321289,1.984820008277893,4.306690692901611,4.1536383628845215,3.6938297748565674,-7.091343879699707,-7.021416664123535,5.5929789543151855,9.791994094848633,5.4547038078308105,5.443641662597656,2.135558605194092,4.648583889007568,3.11012601852417,4.71143913269043,-4.624516010284424,-2.8322010040283203,1.9380319118499756,1.2346954345703125,6.0532331466674805,9.210766792297363,-3.0247981548309326,-5.1356682777404785,-8.256954193115234,-9.9976224899292,4.086734771728516,3.264364242553711,4.706609725952148,6.252569198608398,3.254661798477173,2.4503397941589355,1.2539011240005493,-1.0960776805877686,-1.6172922849655151,-0.2504558563232422,1.2032917737960815,-0.278331995010376,3.7380077838897705,2.0086829662323,-1.5558736324310303,-4.8052754402160645,8.282327651977539,8.439765930175781,-5.2736053466796875,-3.955305337905884,-2.4979865550994873,-3.77480149269104,7.619588851928711,7.160086154937744,-8.64234733581543,-8.563801765441895,-5.0387420654296875,-4.004202842712402,-2.6136319637298584,-2.8071651458740234,-5.618173599243164,-3.8931005001068115,2.3995819091796875,3.5458984375,0.3388778865337372,-0.07749791443347931,-8.433212280273438,-8.253891944885254,2.9251761436462402,2.4053025245666504,7.930548191070557,10.170082092285156,-4.579432487487793,-3.0421197414398193,-6.519737243652344,-6.813033580780029,-2.7376389503479004,-3.3733673095703125,1.1784008741378784,-0.5252129435539246,-2.2628016471862793,-0.43573758006095886,2.02744460105896,-1.2349542379379272,-0.6620016098022461,-0.8485938310623169,0.6806116104125977,2.4713947772979736,0.769252359867096,-1.3888986110687256,-5.329898357391357,-6.3204026222229,-14.432857513427734,-1.8116000890731812,-1.2393931150436401,1.8821619749069214,-3.8807735443115234,-1.9496809244155884,0.9718602895736694,0.6247351,0.61925334
