epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,W2_1_1,b2_1,Wout_1_1,bout_1,training_acc,testing_acc
60,-7.6623148918151855,4.36143684387207,3.425717353820801,-6.850544452667236,6.871626377105713,4.835422992706299,3.3292758464813232,3.2644269466400146,-3.4362070560455322,0.7159063220024109,7.322230815887451,-3.6125199794769287,-7.422539234161377,3.0594630241394043,4.429080009460449,2.4770429134368896,-0.28631356358528137,-1.482863426208496,0.840691089630127,3.0586767196655273,-4.838588714599609,6.14139986038208,-4.0718536376953125,-1.7665058374404907,5.235227108001709,-7.362299919128418,-3.8839573860168457,-3.047215700149536,-4.367368698120117,3.1894659996032715,0.5636628866195679,-6.813140392303467,2.373983383178711,8.212265968322754,-3.030395984649658,-6.05626106262207,-2.6071763038635254,0.3368259370326996,-0.746330201625824,-0.4150807857513428,-0.8192756175994873,1.6117515563964844,0.5199695825576782,3.5798757076263428,-2.2338528633117676,2.237093210220337,-1.1919975280761719,0.6273776,0.6180191
61,-7.667384624481201,4.3656392097473145,3.434234857559204,-6.861246585845947,6.875443458557129,4.839371204376221,3.3324763774871826,3.2661452293395996,-3.4405405521392822,0.7173494696617126,7.325813293457031,-3.6153953075408936,-7.4260783195495605,3.0615792274475098,4.429688930511475,2.478485345840454,-0.2856321632862091,-1.4866118431091309,0.8424994349479675,3.0632853507995605,-4.8428826332092285,6.14469051361084,-4.075270175933838,-1.770995020866394,5.241656303405762,-7.365876197814941,-3.888148307800293,-3.048506498336792,-4.369043350219727,3.191272258758545,0.5656239986419678,-6.817830562591553,2.3775413036346436,8.216403007507324,-3.032447338104248,-6.059996604919434,-2.6092584133148193,0.3436843752861023,-0.746001124382019,-0.4145718812942505,-0.8206591010093689,1.612630844116211,0.5209159851074219,3.5792906284332275,-2.2337467670440674,2.2370195388793945,-1.1918569803237915,0.6274026,0.6180191
62,-7.672199726104736,4.369577407836914,3.442323684692383,-6.871396541595459,6.879087448120117,4.843081474304199,3.335508108139038,3.2677407264709473,-3.4446117877960205,0.7187555432319641,7.329148292541504,-3.6180663108825684,-7.429415702819824,3.06357479095459,4.430293083190918,2.4798011779785156,-0.2849466800689697,-1.490135908126831,0.8442212343215942,3.0676229000091553,-4.8469390869140625,6.147734642028809,-4.078488826751709,-1.7752516269683838,5.247736930847168,-7.36924409866333,-3.8921101093292236,-3.049734115600586,-4.370600700378418,3.1929848194122314,0.5675007104873657,-6.822279930114746,2.3809211254119873,8.22011661529541,-3.034360885620117,-6.063507556915283,-2.6111888885498047,0.3503805696964264,-0.7457019686698914,-0.4140813648700714,-0.8219872117042542,1.6134557723999023,0.5218648314476013,3.5787439346313477,-2.233649253845215,2.2369601726531982,-1.191724419593811,0.6273278,0.6180191
63,-7.676727771759033,4.373325347900391,3.4500198364257812,-6.881041049957275,6.88255500793457,4.846624374389648,3.3383688926696777,3.2692480087280273,-3.4484732151031494,0.7201123237609863,7.332239627838135,-3.6205801963806152,-7.432590961456299,3.0654327869415283,4.43083381652832,2.481058359146118,-0.28424957394599915,-1.4934686422348022,0.8458384275436401,3.071676015853882,-4.850751876831055,6.150639057159424,-4.081521034240723,-1.7793039083480835,5.253572940826416,-7.372416973114014,-3.8958740234375,-3.0508737564086914,-4.372125148773193,3.1946146488189697,0.5692833662033081,-6.826462745666504,2.3841307163238525,8.223668098449707,-3.0361990928649902,-6.066880702972412,-2.6130096912384033,0.3569188714027405,-0.7454351186752319,-0.4136103689670563,-0.8232443332672119,1.6142454147338867,0.5227594375610352,3.5782413482666016,-2.233576536178589,2.236893892288208,-1.191595196723938,0.6273527,0.6177106
64,-7.68093204498291,4.376851558685303,3.457381248474121,-6.890218734741211,6.885815143585205,4.849964618682861,3.341071128845215,3.2706735134124756,-3.4521474838256836,0.7214127779006958,7.335153579711914,-3.6229605674743652,-7.435571193695068,3.0671653747558594,4.431384563446045,2.482240915298462,-0.28354647755622864,-1.4966100454330444,0.8473584055900574,3.075462579727173,-4.8543620109558105,6.153361797332764,-4.084384441375732,-1.7831872701644897,5.259108066558838,-7.375407695770264,-3.899460792541504,-3.051943778991699,-4.373568058013916,3.196169137954712,0.5709590315818787,-6.830386638641357,2.387181520462036,8.226968765258789,-3.0379409790039062,-6.070101737976074,-2.6147570610046387,0.36329391598701477,-0.7451943159103394,-0.41315555572509766,-0.8244388699531555,1.6149983406066895,0.5236079096794128,3.577751636505127,-2.23347806930542,2.23684024810791,-1.191476583480835,0.6273029,0.6180191
65,-7.684842586517334,4.380186080932617,3.4644174575805664,-6.898914813995361,6.8888654708862305,4.853069305419922,3.343621015548706,3.271984100341797,-3.4556071758270264,0.722650945186615,7.337888717651367,-3.6251413822174072,-7.438418388366699,3.0688116550445557,4.43186092376709,2.48333740234375,-0.28283601999282837,-1.4995678663253784,0.8487955331802368,3.078970193862915,-4.857706069946289,6.155943393707275,-4.087040424346924,-1.7868913412094116,5.264369964599609,-7.378212928771973,-3.902866840362549,-3.052959442138672,-4.374960899353027,3.1976208686828613,0.5725342631340027,-6.83409309387207,2.390075922012329,8.230140686035156,-3.039574384689331,-6.073145866394043,-2.616413116455078,0.3695158362388611,-0.7449735403060913,-0.41270971298217773,-0.8255789875984192,1.6157093048095703,0.5243949890136719,3.5772833824157715,-2.2333922386169434,2.23679518699646,-1.1913613080978394,0.6273278,0.6183277
66,-7.688571453094482,4.383289337158203,3.4711098670959473,-6.907190322875977,6.89178991317749,4.85602331161499,3.346060037612915,3.2732560634613037,-3.458881378173828,0.7238466739654541,7.340437412261963,-3.6272025108337402,-7.441123962402344,3.0703372955322266,4.432348251342773,2.4843595027923584,-0.2821168601512909,-1.50235116481781,0.8501485586166382,3.0822842121124268,-4.8608479499816895,6.158371448516846,-4.089608192443848,-1.7904179096221924,5.269381523132324,-7.380834579467773,-3.9061074256896973,-3.0539183616638184,-4.376250267028809,3.199012517929077,0.5740277171134949,-6.837624549865723,2.3928253650665283,8.233092308044434,-3.0411148071289062,-6.075977325439453,-2.617952823638916,0.37558513879776,-0.7447763681411743,-0.4122765064239502,-0.8266650438308716,1.6163899898529053,0.5251747965812683,3.5768606662750244,-2.2333295345306396,2.236745834350586,-1.1912517547607422,0.6273278,0.6183277
67,-7.692017555236816,4.3862409591674805,3.477477550506592,-6.915036201477051,6.8945207595825195,4.858854293823242,3.3483564853668213,3.2744438648223877,-3.462003707885742,0.7249971628189087,7.34283447265625,-3.629150867462158,-7.443707466125488,3.071803569793701,4.432796478271484,2.485318899154663,-0.281391441822052,-1.5049769878387451,0.8514249324798584,3.085371732711792,-4.863820552825928,6.160608291625977,-4.092016220092773,-1.793786883354187,5.274141311645508,-7.383327007293701,-3.9091901779174805,-3.0548126697540283,-4.377490997314453,3.2003090381622314,0.575431764125824,-6.840996742248535,2.3954267501831055,8.235998153686523,-3.0426225662231445,-6.07865047454834,-2.619422197341919,0.38150548934936523,-0.7446106672286987,-0.41187283396720886,-0.82769775390625,1.6170296669006348,0.525907576084137,3.576456308364868,-2.2332465648651123,2.2366995811462402,-1.1911479234695435,0.6273029,0.6183277
68,-7.695239543914795,4.3890509605407715,3.4835546016693115,-6.9225029945373535,6.897136688232422,4.861506938934326,3.3505373001098633,3.275571584701538,-3.464966058731079,0.7260963916778564,7.345081806182861,-3.630958080291748,-7.446128845214844,3.0731863975524902,4.433187961578369,2.486204147338867,-0.28065839409828186,-1.5074511766433716,0.8526287078857422,3.0882365703582764,-4.866581916809082,6.162712097167969,-4.094242095947266,-1.7969926595687866,5.2786383628845215,-7.385620594024658,-3.912095785140991,-3.0556390285491943,-4.378713130950928,3.201535701751709,0.5767683982849121,-6.844125270843506,2.3978872299194336,8.238630294799805,-3.0440561771392822,-6.081194877624512,-2.6208078861236572,0.38727763295173645,-0.7444583177566528,-0.4114795923233032,-0.828681230545044,1.617639183998108,0.526604175567627,3.5760719776153564,-2.2331769466400146,2.2366578578948975,-1.1910496950149536,0.6273527,0.6183277
69,-7.698262691497803,4.391684055328369,3.4893579483032227,-6.92962121963501,6.899537563323975,4.8640360832214355,3.352609157562256,3.276638984680176,-3.467772960662842,0.7271571755409241,7.347225189208984,-3.6326563358306885,-7.448436737060547,3.0744805335998535,4.433573246002197,2.4870355129241943,-0.27992165088653564,-1.5097895860671997,0.853768527507782,3.0909435749053955,-4.8691864013671875,6.164727687835693,-4.096327304840088,-1.8000391721725464,5.282908916473389,-7.387845993041992,-3.9148526191711426,-3.0564165115356445,-4.379889965057373,3.2027032375335693,0.5780368447303772,-6.847146987915039,2.4002559185028076,8.2412109375,-3.045398473739624,-6.083609580993652,-2.622119426727295,0.39290735125541687,-0.7443258166313171,-0.41110503673553467,-0.8296217918395996,1.6182130575180054,0.5272711515426636,3.575701951980591,-2.233107566833496,2.2366199493408203,-1.190958857536316,0.6274026,0.6183277
70,-7.701172351837158,4.394216060638428,3.494866132736206,-6.936349391937256,6.901913166046143,4.866405963897705,3.354550838470459,3.277637004852295,-3.470442771911621,0.7281677722930908,7.349236965179443,-3.6342647075653076,-7.4505839347839355,3.075670003890991,4.43393087387085,2.4878013134002686,-0.2791777551174164,-1.5119889974594116,0.8548455834388733,3.0934791564941406,-4.871645927429199,6.166599750518799,-4.098330974578857,-1.80293607711792,5.286973476409912,-7.389941692352295,-3.9174952507019043,-3.0571463108062744,-4.381023406982422,3.203826904296875,0.5792390704154968,-6.8499436378479,2.4024789333343506,8.243571281433105,-3.04666805267334,-6.085912704467773,-2.6233441829681396,0.398397296667099,-0.7442187666893005,-0.4107472002506256,-0.8305237889289856,1.618744969367981,0.5279024839401245,3.5753660202026367,-2.233039617538452,2.236582040786743,-1.1908690929412842,0.6274026,0.6183277
71,-7.70384407043457,4.396602153778076,3.5001304149627686,-6.942781925201416,6.904118537902832,4.868680000305176,3.35640287399292,3.2785744667053223,-3.472944736480713,0.7291319370269775,7.351109027862549,-3.6357696056365967,-7.452682018280029,3.076798677444458,4.434287071228027,2.488516330718994,-0.27843084931373596,-1.5140527486801147,0.8558602929115295,3.0958359241485596,-4.8739824295043945,6.168366432189941,-4.100200653076172,-1.8056963682174683,5.290841579437256,-7.391897678375244,-3.919981002807617,-3.0578417778015137,-4.3820600509643555,3.204866886138916,0.5803613662719727,-6.852630615234375,2.4045794010162354,8.245848655700684,-3.0478591918945312,-6.0880961418151855,-2.624525785446167,0.40374526381492615,-0.7441155314445496,-0.4103955328464508,-0.8313615918159485,1.6192437410354614,0.5284924507141113,3.575038433074951,-2.2329771518707275,2.236553192138672,-1.1907848119735718,0.6273527,0.6183277
72,-7.706419944763184,4.398819923400879,3.5051331520080566,-6.948906421661377,6.906160354614258,4.87079381942749,3.358132839202881,3.2794525623321533,-3.47530460357666,0.7300568222999573,7.352893829345703,-3.6372013092041016,-7.454593658447266,3.077847957611084,4.434671401977539,2.4892122745513916,-0.27767905592918396,-1.51600182056427,0.8568134307861328,3.098034620285034,-4.876216888427734,6.170022010803223,-4.101965427398682,-1.8083398342132568,5.2945075035095215,-7.393718242645264,-3.9223711490631104,-3.0584826469421387,-4.383088111877441,3.205867052078247,0.5814208388328552,-6.855112552642822,2.4065768718719482,8.247998237609863,-3.0489938259124756,-6.090137481689453,-2.62563157081604,0.40895527601242065,-0.744035542011261,-0.4100641906261444,-0.8321719765663147,1.619728446006775,0.5290675759315491,3.57474422454834,-2.232927083969116,2.236520528793335,-1.1907007694244385,0.6273029,0.6183277
73,-7.708765029907227,4.400929927825928,3.5099072456359863,-6.954743385314941,6.908144474029541,4.872828960418701,3.359788179397583,3.2802894115448,-3.4775710105895996,0.7309526205062866,7.35454797744751,-3.6385316848754883,-7.456417083740234,3.0788369178771973,4.434995174407959,2.4898345470428467,-0.2769222557544708,-1.5178446769714355,0.8577149510383606,3.100109815597534,-4.878300666809082,6.171576499938965,-4.103668212890625,-1.810840368270874,5.29801607131958,-7.395508289337158,-3.9246127605438232,-3.0590991973876953,-4.384021759033203,3.206796646118164,0.5824270844459534,-6.857570648193359,2.4084832668304443,8.25009822845459,-3.0500545501708984,-6.092085361480713,-2.6266934871673584,0.41403263807296753,-0.7439628839492798,-0.4097428023815155,-0.832939624786377,1.6201796531677246,0.5296167135238647,3.574445962905884,-2.2328736782073975,2.2364962100982666,-1.1906237602233887,0.6273029,0.6183277
74,-7.711024284362793,4.402985095977783,3.5144777297973633,-6.960264682769775,6.910017967224121,4.874743461608887,3.3613319396972656,3.281083106994629,-3.479703187942505,0.7317919731140137,7.356037616729736,-3.6397976875305176,-7.45819616317749,3.079780340194702,4.435327529907227,2.4904534816741943,-0.276162326335907,-1.5195908546447754,0.8585560321807861,3.1020238399505615,-4.88021183013916,6.173034191131592,-4.105247974395752,-1.8132108449935913,5.301313400268555,-7.397160530090332,-3.9267446994781494,-3.059677839279175,-4.384836196899414,3.207657814025879,0.5833815932273865,-6.859805583953857,2.410278081893921,8.25197696685791,-3.051072120666504,-6.093913555145264,-2.627690076828003,0.41898083686828613,-0.7439069151878357,-0.40943965315818787,-0.8336739540100098,1.6206156015396118,0.5301341414451599,3.574181318283081,-2.232823610305786,2.236463785171509,-1.1905514001846313,0.6273029,0.6183277
75,-7.713127613067627,4.4049272537231445,3.5188238620758057,-6.965528964996338,6.911831855773926,4.8765549659729,3.3628127574920654,3.2818121910095215,-3.481729030609131,0.732620358467102,7.357474327087402,-3.6409988403320312,-7.459832191467285,3.0806586742401123,4.435572624206543,2.4910075664520264,-0.2753991484642029,-1.5212339162826538,0.8593544960021973,3.1038198471069336,-4.882087230682373,6.174403190612793,-4.106747150421143,-1.8154977560043335,5.304466724395752,-7.398678302764893,-3.9287805557250977,-3.0602259635925293,-4.385636806488037,3.208472728729248,0.5842705368995667,-6.861958980560303,2.411961793899536,8.253769874572754,-3.052058458328247,-6.095643520355225,-2.6286163330078125,0.4238000810146332,-0.7438621520996094,-0.4091504216194153,-0.8343675136566162,1.621026635169983,0.530626118183136,3.573932647705078,-2.2327914237976074,2.2364373207092285,-1.1904758214950562,0.6272779,0.6183277
76,-7.715092658996582,4.40673303604126,3.522979974746704,-6.970563888549805,6.913543701171875,4.8782958984375,3.3642213344573975,3.282485008239746,-3.4836618900299072,0.7334020733833313,7.358914375305176,-3.6421258449554443,-7.461411952972412,3.081479787826538,4.435896396636963,2.4915096759796143,-0.27463316917419434,-1.5227850675582886,0.8601198196411133,3.105513572692871,-4.883835315704346,6.175703048706055,-4.108132362365723,-1.817662239074707,5.307456970214844,-7.40019416809082,-3.930708646774292,-3.060743808746338,-4.386482238769531,3.2092602252960205,0.5851141214370728,-6.863955497741699,2.4135828018188477,8.255513191223145,-3.052964448928833,-6.0973029136657715,-2.6295158863067627,0.4284942150115967,-0.7438258528709412,-0.408873587846756,-0.8350274562835693,1.6214168071746826,0.5310868620872498,3.5736868381500244,-2.2327287197113037,2.236410617828369,-1.190412163734436,0.6273278,0.6183277
77,-7.7169413566589355,4.408431529998779,3.5269415378570557,-6.975343704223633,6.91511344909668,4.87991189956665,3.3655481338500977,3.283151149749756,-3.4854793548583984,0.7341431975364685,7.360193252563477,-3.6431918144226074,-7.462907314300537,3.082266330718994,4.436191558837891,2.491999626159668,-0.2738615870475769,-1.524226188659668,0.8608313202857971,3.107097864151001,-4.885490894317627,6.176890850067139,-4.109454154968262,-1.8197273015975952,5.31034517288208,-7.4015679359436035,-3.9325215816497803,-3.0612494945526123,-4.387275695800781,3.2100298404693604,0.5859156250953674,-6.865848541259766,2.415102005004883,8.2571439743042,-3.053816795349121,-6.0988569259643555,-2.6303865909576416,0.4330662786960602,-0.7437978982925415,-0.4086062014102936,-0.8356519341468811,1.6217942237854004,0.5315436124801636,3.5734498500823975,-2.2326836585998535,2.236396074295044,-1.1903510093688965,0.6273278,0.6183277
78,-7.718656539916992,4.410040855407715,3.530703544616699,-6.979873180389404,6.916599750518799,4.881446838378906,3.3667962551116943,3.283757209777832,-3.487229347229004,0.734851598739624,7.361452579498291,-3.644202470779419,-7.464280605316162,3.083010673522949,4.436405658721924,2.4924447536468506,-0.2730851471424103,-1.5255931615829468,0.8615138530731201,3.1085784435272217,-4.887047290802002,6.178060531616211,-4.1106953620910645,-1.821690320968628,5.3129987716674805,-7.402843475341797,-3.9342613220214844,-3.0617072582244873,-4.388008117675781,3.2107412815093994,0.5866795778274536,-6.867659568786621,2.416553020477295,8.258652687072754,-3.05464243888855,-6.100324630737305,-2.6311850547790527,0.4375191628932953,-0.7437739968299866,-0.4083487391471863,-0.8362485766410828,1.6221446990966797,0.5319918394088745,3.5732359886169434,-2.2326529026031494,2.2363767623901367,-1.1902881860733032,0.6273527,0.6183277
79,-7.720314025878906,4.411516189575195,3.5343024730682373,-6.98418664932251,6.9179863929748535,4.882898807525635,3.3679778575897217,3.2843267917633057,-3.488837242126465,0.7355245351791382,7.362603187561035,-3.645124673843384,-7.4655866622924805,3.0837182998657227,4.436688423156738,2.492872953414917,-0.27230459451675415,-1.5268875360488892,0.8621572852134705,3.109970808029175,-4.8885393142700195,6.179134368896484,-4.111867904663086,-1.8235493898391724,5.315579891204834,-7.404076099395752,-3.9359192848205566,-3.062147855758667,-4.388717174530029,3.211416721343994,0.5873997807502747,-6.869418144226074,2.417928695678711,8.260101318359375,-3.0554208755493164,-6.101729393005371,-2.6319334506988525,0.4418545067310333,-0.743756115436554,-0.40810826420783997,-0.83681720495224,1.6224746704101562,0.5324076414108276,3.5730297565460205,-2.2326090335845947,2.2363622188568115,-1.1902302503585815,0.6273278,0.6183277
80,-7.7218170166015625,4.412930011749268,3.5377273559570312,-6.988297939300537,6.9193644523620605,4.884284973144531,3.369119167327881,3.2848832607269287,-3.4903602600097656,0.7361817359924316,7.363700866699219,-3.646012544631958,-7.466890335083008,3.0843682289123535,4.436895370483398,2.493258476257324,-0.27152320742607117,-1.5281065702438354,0.8627679347991943,3.1112518310546875,-4.889956474304199,6.180142879486084,-4.11296272277832,-1.8253329992294312,5.318077564239502,-7.40525484085083,-3.9374682903289795,-3.0625596046447754,-4.389380931854248,3.2120392322540283,0.5880765914916992,-6.871036529541016,2.4192302227020264,8.261451721191406,-3.056161642074585,-6.103071689605713,-2.632641315460205,0.44607609510421753,-0.7437435984611511,-0.40786856412887573,-0.8373544812202454,1.6227977275848389,0.5328033566474915,3.5728402137756348,-2.232579231262207,2.2363436222076416,-1.1901752948760986,0.6273527,0.6183277
81,-7.723241806030273,4.4142937660217285,3.5409858226776123,-6.992151737213135,6.920646667480469,4.885588645935059,3.370187520980835,3.2854158878326416,-3.4918363094329834,0.7368001937866211,7.364689826965332,-3.646826982498169,-7.468116283416748,3.0849759578704834,4.43712043762207,2.4936161041259766,-0.2707374393939972,-1.5292627811431885,0.8633342385292053,3.1124653816223145,-4.89124059677124,6.181145668029785,-4.114019393920898,-1.827019214630127,5.320395469665527,-7.406333923339844,-3.9389331340789795,-3.0629329681396484,-4.390046119689941,3.2126305103302,0.5887187719345093,-6.872557640075684,2.420445203781128,8.262731552124023,-3.0568525791168213,-6.10434627532959,-2.6333131790161133,0.45018643140792847,-0.7437319755554199,-0.4076372981071472,-0.8378755450248718,1.623099446296692,0.5331777334213257,3.5726499557495117,-2.2325360774993896,2.23633074760437,-1.1901265382766724,0.6273278,0.6183277
82,-7.7245588302612305,4.415558338165283,3.544095754623413,-6.9958648681640625,6.921844005584717,4.886855602264404,3.3711929321289062,3.2859137058258057,-3.4932188987731934,0.7374075055122375,7.3655877113342285,-3.647617816925049,-7.469257831573486,3.085550546646118,4.437345504760742,2.493957042694092,-0.2699489891529083,-1.530351996421814,0.8638701438903809,3.1136090755462646,-4.892459392547607,6.18206262588501,-4.115015983581543,-1.8286399841308594,5.322627544403076,-7.407368183135986,-3.9403345584869385,-3.0632784366607666,-4.390657424926758,3.2132058143615723,0.5893101692199707,-6.874002933502197,2.421597719192505,8.263958930969238,-3.057499885559082,-6.105550765991211,-2.633943557739258,0.4541873037815094,-0.743736207485199,-0.40741848945617676,-0.8383684754371643,1.6233786344528198,0.5335309505462646,3.572479486465454,-2.2324960231781006,2.236315965652466,-1.190080165863037,0.6273029,0.61863625
83,-7.725833892822266,4.416741847991943,3.5470633506774902,-6.999384880065918,6.9230217933654785,4.888034820556641,3.3721675872802734,3.286370277404785,-3.4945225715637207,0.7379876375198364,7.366491317749023,-3.6483707427978516,-7.4703240394592285,3.0861310958862305,4.437551021575928,2.494269847869873,-0.26916030049324036,-1.5313817262649536,0.8643747568130493,3.1146819591522217,-4.893641471862793,6.182860851287842,-4.1160125732421875,-1.8301994800567627,5.324796199798584,-7.408376216888428,-3.941692352294922,-3.0636160373687744,-4.391209125518799,3.213747262954712,0.5898646116256714,-6.87539005279541,2.4227406978607178,8.265151977539062,-3.0581467151641846,-6.106692790985107,-2.63454270362854,0.45808157324790955,-0.7437374591827393,-0.4072071611881256,-0.8388300538063049,1.6236400604248047,0.5338560938835144,3.5723156929016113,-2.2324604988098145,2.236299991607666,-1.190032958984375,0.6273029,0.61863625
84,-7.72695779800415,4.417881488800049,3.5498859882354736,-7.00275993347168,6.924070358276367,4.889167308807373,3.373065233230591,3.2868080139160156,-3.495807647705078,0.7385366559028625,7.367364883422852,-3.6490797996520996,-7.471316337585449,3.086652994155884,4.437768936157227,2.4945623874664307,-0.26836833357810974,-1.5323415994644165,0.8648492097854614,3.1156532764434814,-4.894745826721191,6.183660507202148,-4.116865158081055,-1.8316863775253296,5.3268022537231445,-7.409292221069336,-3.942955732345581,-3.063903331756592,-4.391743183135986,3.2142605781555176,0.5904016494750977,-6.876701354980469,2.423774003982544,8.266240119934082,-3.0587265491485596,-6.107781887054443,-2.6351265907287598,0.46187230944633484,-0.7437453269958496,-0.407009482383728,-0.8392744064331055,1.6238899230957031,0.5341731309890747,3.5721592903137207,-2.2324378490448,2.236290216445923,-1.1899876594543457,0.6273029,0.61863625
85,-7.728120803833008,4.4189934730529785,3.552581310272217,-7.005949020385742,6.925102710723877,4.8902058601379395,3.373939275741577,3.2872183322906494,-3.4969871044158936,0.7390555739402771,7.3681511878967285,-3.649732828140259,-7.472304344177246,3.0871496200561523,4.437931537628174,2.4948341846466064,-0.2675761580467224,-1.5332443714141846,0.8652938604354858,3.1165847778320312,-4.895790100097656,6.184429168701172,-4.117745876312256,-1.8330914974212646,5.328726768493652,-7.41017484664917,-3.9441685676574707,-3.064218282699585,-4.392268657684326,3.214756727218628,0.5909120440483093,-6.877910614013672,2.4247701168060303,8.26730728149414,-3.0593063831329346,-6.108813285827637,-2.635676145553589,0.4655601680278778,-0.7437496781349182,-0.4068208932876587,-0.8396901488304138,1.6241259574890137,0.5344774127006531,3.5720162391662598,-2.232398271560669,2.2362751960754395,-1.1899449825286865,0.6272779,0.61863625
86,-7.729228496551514,4.4200758934021,3.555135726928711,-7.008974075317383,6.926049709320068,4.891254901885986,3.37475848197937,3.2876105308532715,-3.4980998039245605,0.7395598888397217,7.368882179260254,-3.6503632068634033,-7.473222732543945,3.087585210800171,4.438126087188721,2.4950952529907227,-0.2667793929576874,-1.5341070890426636,0.8657141327857971,3.1174509525299072,-4.896749496459961,6.185184001922607,-4.118549823760986,-1.834428071975708,5.330560684204102,-7.410966396331787,-3.9453277587890625,-3.064495086669922,-4.3927717208862305,3.2152321338653564,0.5913904905319214,-6.8790812492370605,2.4257171154022217,8.268248558044434,-3.0598299503326416,-6.109809875488281,-2.6362006664276123,0.46914801001548767,-0.7437556982040405,-0.40663284063339233,-0.8400919437408447,1.624361276626587,0.5347617864608765,3.571881055831909,-2.2323741912841797,2.2362632751464844,-1.1899055242538452,0.627253,0.61863625
87,-7.7302117347717285,4.421017169952393,3.5575919151306152,-7.011863708496094,6.9269843101501465,4.892226696014404,3.375553607940674,3.2879958152770996,-3.4991672039031982,0.7400317788124084,7.369596481323242,-3.650949239730835,-7.47409200668335,3.088016986846924,4.4382829666137695,2.4953560829162598,-0.26598039269447327,-1.534929633140564,0.8661110997200012,3.118269443511963,-4.897664546966553,6.185830116271973,-4.1193060874938965,-1.8357213735580444,5.332296371459961,-7.411734104156494,-3.946425199508667,-3.06476092338562,-4.393223762512207,3.2156550884246826,0.591837465763092,-6.880165100097656,2.4266128540039062,8.269150733947754,-3.060314178466797,-6.110755443572998,-2.636708974838257,0.47263938188552856,-0.7437750101089478,-0.4064536690711975,-0.8404729962348938,1.6245834827423096,0.5350344181060791,3.5717482566833496,-2.2323532104492188,2.2362594604492188,-1.1898657083511353,0.6272779,0.61863625
88,-7.731125831604004,4.421970367431641,3.5598959922790527,-7.014617919921875,6.927871227264404,4.8931660652160645,3.37628436088562,3.2883410453796387,-3.500185489654541,0.7404929995536804,7.3702192306518555,-3.651508092880249,-7.474912643432617,3.088397741317749,4.438433647155762,2.495584726333618,-0.26517993211746216,-1.5357059240341187,0.8664942979812622,3.1190216541290283,-4.8985443115234375,6.186466217041016,-4.120019435882568,-1.8369337320327759,5.333963871002197,-7.412493705749512,-3.9474637508392334,-3.0650007724761963,-4.393708229064941,3.2160823345184326,0.592266857624054,-6.88116979598999,2.4274723529815674,8.270035743713379,-3.060802936553955,-6.111607551574707,-2.6371757984161377,0.4760358929634094,-0.7437983155250549,-0.40627866983413696,-0.8408401608467102,1.6247807741165161,0.5352963209152222,3.5716233253479004,-2.232327461242676,2.2362492084503174,-1.1898287534713745,0.6272779,0.61863625
89,-7.732022285461426,4.422844886779785,3.562140464782715,-7.017241954803467,6.9286580085754395,4.894028186798096,3.3769750595092773,3.28865385055542,-3.501127004623413,0.7409427165985107,7.37082576751709,-3.6520566940307617,-7.47570276260376,3.088804006576538,4.438554286956787,2.4958040714263916,-0.2643788754940033,-1.5364258289337158,0.8668522238731384,3.1197328567504883,-4.899401664733887,6.187088966369629,-4.12065315246582,-1.8381057977676392,5.335556983947754,-7.413156509399414,-3.9484195709228516,-3.065237283706665,-4.394120693206787,3.2164676189422607,0.5926550626754761,-6.88218355178833,2.428267478942871,8.270888328552246,-3.0612666606903076,-6.112429141998291,-2.6376242637634277,0.4793381690979004,-0.7438170909881592,-0.4061194062232971,-0.8411926627159119,1.624976634979248,0.5355343222618103,3.5715065002441406,-2.2322986125946045,2.2362427711486816,-1.1897953748703003,0.6273029,0.61863625
90,-7.732856273651123,4.423675060272217,3.564288854598999,-7.019733428955078,6.929450988769531,4.89484167098999,3.377633810043335,3.288963556289673,-3.502046585083008,0.7413724064826965,7.37138032913208,-3.6525461673736572,-7.476437568664551,3.08917498588562,4.438706398010254,2.496016025543213,-0.26357707381248474,-1.5371137857437134,0.8672033548355103,3.1203837394714355,-4.900172710418701,6.187661647796631,-4.121284008026123,-1.8392186164855957,5.337038516998291,-7.413771629333496,-3.949323892593384,-3.065474033355713,-4.394506931304932,3.216834545135498,0.5930222868919373,-6.883088111877441,2.428981065750122,8.271651268005371,-3.0617167949676514,-6.113223075866699,-2.6380558013916016,0.482550710439682,-0.7438308596611023,-0.4059629738330841,-0.8415230512619019,1.6251567602157593,0.5357620716094971,3.5713951587677,-2.2322754859924316,2.236234188079834,-1.1897614002227783,0.6273029,0.61863625
