epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
26,-6.3757405281066895,7.258469581604004,2.5245494842529297,-3.1661033630371094,2.6433563232421875,-3.0432751178741455,-5.574312210083008,5.274198532104492,5.039961338043213,-7.942713737487793,3.9218955039978027,-4.038928508758545,1.5593372583389282,-4.024510383605957,2.795478105545044,-4.081765651702881,-4.1278228759765625,1.605955719947815,1.159667730331421,-0.6624311208724976,5.709281921386719,-6.8714919090271,-2.481624126434326,3.7045512199401855,-6.6959004402160645,7.982515335083008,3.0206120014190674,-2.7426698207855225,3.8386170864105225,-5.424807071685791,2.2977373600006104,-2.1339852809906006,0.5149795413017273,0.9605916738510132,-0.9664635062217712,-0.22190533578395844,1.3710079193115234,0.44162753224372864,2.4844789505004883,-1.47646164894104,-2.0481295585632324,3.4231085777282715,5.5784912109375,-7.131382465362549,-4.246764183044434,3.1316616535186768,-1.4061784744262695,2.4965405464172363,4.862080097198486,-5.568184852600098,-7.033802509307861,7.024520397186279,-4.228073596954346,3.003563642501831,-2.307478666305542,2.08526611328125,-4.633733749389648,2.4495818614959717,2.472212791442871,-2.8518760204315186,0.43028372526168823,0.19512659311294556,-6.453982830047607,6.750309944152832,2.2546563148498535,-2.2330517768859863,6.555056095123291,-8.310546875,-3.3516464233398438,2.3919546604156494,-5.305774688720703,5.5860724449157715,-1.6220345497131348,2.7497010231018066,0.7487414479255676,0.3769548833370209,-1.1792347431182861,0.2413337528705597,1.1357234716415405,0.628856897354126,-0.7928835153579712,0.8410573601722717,0.6505497097969055,-2.233459711074829,1.8719772100448608,0.18460050225257874,1.544860601425171,-1.4256197214126587,-0.38456469774246216,0.62645525,0.61863625
27,-6.458729267120361,7.320979118347168,2.5474750995635986,-3.198612689971924,2.699296236038208,-3.0683600902557373,-5.654884338378906,5.331064701080322,5.095024108886719,-8.010051727294922,3.984055519104004,-4.073649883270264,1.5868034362792969,-4.051400184631348,2.827112913131714,-4.107010364532471,-4.167810440063477,1.6348167657852173,1.1863576173782349,-0.670630693435669,5.759742259979248,-6.930575847625732,-2.5246245861053467,3.7376437187194824,-6.7637739181518555,8.053860664367676,3.052337884902954,-2.7678866386413574,3.878538131713867,-5.475779056549072,2.3282265663146973,-2.1485180854797363,0.5354219079017639,0.9803470969200134,-0.9991452097892761,-0.22335349023342133,1.37467360496521,0.4498479664325714,2.535521984100342,-1.4805113077163696,-2.0617213249206543,3.464427947998047,5.663536071777344,-7.196387767791748,-4.303225040435791,3.1637675762176514,-1.4336433410644531,2.5348663330078125,4.934967994689941,-5.634331226348877,-7.106136798858643,7.080551624298096,-4.280332565307617,3.025127649307251,-2.3148694038391113,2.1113998889923096,-4.6730265617370605,2.4635868072509766,2.4966318607330322,-2.86519718170166,0.440883994102478,0.20008163154125214,-6.5408935546875,6.811007499694824,2.29679799079895,-2.2415976524353027,6.6265339851379395,-8.376814842224121,-3.386573553085327,2.4179227352142334,-5.372457027435303,5.6282453536987305,-1.647005558013916,2.7752461433410645,0.7687596678733826,0.3883025348186493,-1.1909029483795166,0.24091491103172302,1.153876781463623,0.6396304368972778,-0.7926869988441467,0.8602105975151062,0.6641685366630554,-2.2609851360321045,1.8752621412277222,0.1566956639289856,1.538604497909546,-1.423391580581665,-0.3835367262363434,0.6263555,0.61925334
28,-6.53800106048584,7.381628036499023,2.569265365600586,-3.230189561843872,2.753438949584961,-3.092346668243408,-5.732516288757324,5.3861308097839355,5.147751331329346,-8.075296401977539,4.04427433013916,-4.107028007507324,1.6130638122558594,-4.077706336975098,2.8572709560394287,-4.131551742553711,-4.2061285972595215,1.6631532907485962,1.2121676206588745,-0.6788156032562256,5.807922840118408,-6.98779821395874,-2.566195487976074,3.7695298194885254,-6.828822612762451,8.122807502746582,3.082897901535034,-2.792102336883545,3.917198419570923,-5.524811267852783,2.357259750366211,-2.162813425064087,0.5560386180877686,0.999936580657959,-1.0305123329162598,-0.2244136780500412,1.3781278133392334,0.4577111601829529,2.584911584854126,-1.4844675064086914,-2.074551820755005,3.5044772624969482,5.7456207275390625,-7.259423732757568,-4.357104778289795,3.1950643062591553,-1.4606742858886719,2.5716030597686768,5.005519866943359,-5.6983323097229,-7.175381660461426,7.134793281555176,-4.330707550048828,3.0457992553710938,-2.322201728820801,2.136465072631836,-4.710633754730225,2.4773151874542236,2.520014524459839,-2.8778908252716064,0.451078861951828,0.20475901663303375,-6.62462043762207,6.869770526885986,2.3372180461883545,-2.249803304672241,6.695347785949707,-8.440665245056152,-3.420661211013794,2.442890167236328,-5.436618804931641,5.668952465057373,-1.6714531183242798,2.799724578857422,0.7886357307434082,0.39963865280151367,-1.2025306224822998,0.24033807218074799,1.1715408563613892,0.6502056121826172,-0.7926120162010193,0.8785746097564697,0.6772885322570801,-2.287266254425049,1.8783020973205566,0.12994249165058136,1.5326902866363525,-1.421333909034729,-0.38247179985046387,0.6264054,0.61956185
29,-6.613796234130859,7.440399169921875,2.5900299549102783,-3.2608747482299805,2.8058502674102783,-3.1153876781463623,-5.807276248931885,5.439478397369385,5.198304176330566,-8.138398170471191,4.102647304534912,-4.13920259475708,1.638221263885498,-4.103457450866699,2.8860843181610107,-4.155325889587402,-4.24290132522583,1.6909470558166504,1.2371432781219482,-0.6869591474533081,5.854093551635742,-7.043186664581299,-2.606456756591797,3.8002371788024902,-6.891304016113281,8.18948745727539,3.1124045848846436,-2.8154141902923584,3.954688310623169,-5.571990966796875,2.384871006011963,-2.176805257797241,0.576824963092804,1.0193670988082886,-1.0606452226638794,-0.2251107543706894,1.38139009475708,0.46522045135498047,2.6327507495880127,-1.4883729219436646,-2.0867481231689453,3.543325901031494,5.824833393096924,-7.320664405822754,-4.408658504486084,3.2256269454956055,-1.48728609085083,2.606846332550049,5.073911190032959,-5.760140895843506,-7.241734981536865,7.187440872192383,-4.379256248474121,3.0656192302703857,-2.329543352127075,2.1605355739593506,-4.746734619140625,2.4907400608062744,2.5424153804779053,-2.8900251388549805,0.46088171005249023,0.20916840434074402,-6.70536994934082,6.9265594482421875,2.3759915828704834,-2.257669687271118,6.76182746887207,-8.502330780029297,-3.453969717025757,2.466925621032715,-5.498457431793213,5.708224773406982,-1.6953948736190796,2.8232128620147705,0.8083690404891968,0.41096171736717224,-1.2141083478927612,0.23962070047855377,1.1887397766113281,0.6605811715126038,-0.7926281690597534,0.8961947560310364,0.6899551749229431,-2.3124430179595947,1.8811384439468384,0.10429102182388306,1.5270907878875732,-1.4194283485412598,-0.3813786208629608,0.6263306,0.61956185
30,-6.6864190101623535,7.497555732727051,2.6098744869232178,-3.290705680847168,2.856637716293335,-3.137526035308838,-5.879386901855469,5.491196632385254,5.246913433074951,-8.199615478515625,4.159325122833252,-4.1702656745910645,1.6623378992080688,-4.128692626953125,2.9136500358581543,-4.178431034088135,-4.27815580368042,1.7181572914123535,1.2613210678100586,-0.6950667500495911,5.898393630981445,-7.09688663482666,-2.645453929901123,3.8298585414886475,-6.951472282409668,8.254042625427246,3.140869379043579,-2.837862014770508,3.9910576343536377,-5.617434024810791,2.411180019378662,-2.190558910369873,0.5977690815925598,1.0386452674865723,-1.0896328687667847,-0.22547565400600433,1.38445246219635,0.4723852574825287,2.6790947914123535,-1.4922654628753662,-2.098369836807251,3.5809905529022217,5.901346683502197,-7.380185127258301,-4.458002090454102,3.255458116531372,-1.5134996175765991,2.640667676925659,5.140287399291992,-5.819931983947754,-7.305473804473877,7.2385358810424805,-4.426007270812988,3.0846660137176514,-2.3368611335754395,2.1836462020874023,-4.781460762023926,2.503798007965088,2.563915252685547,-2.901655912399292,0.47031259536743164,0.21332614123821259,-6.783265590667725,6.981622695922852,2.413262367248535,-2.2652370929718018,6.82598352432251,-8.561841011047363,-3.4865126609802246,2.490067720413208,-5.558131694793701,5.746204853057861,-1.7188400030136108,2.8457834720611572,0.8279640674591064,0.4222675561904907,-1.2256077527999878,0.23878256976604462,1.205543041229248,0.6707704067230225,-0.7927122116088867,0.9131156802177429,0.7021990418434143,-2.3365390300750732,1.8837890625,0.07968410104513168,1.5217782258987427,-1.417656660079956,-0.38027793169021606,0.6262558,0.61956185
31,-6.755967140197754,7.553105354309082,2.6288259029388428,-3.319699764251709,2.905869483947754,-3.158827781677246,-5.949038028717041,5.541354179382324,5.293690204620361,-8.259008407592773,4.214303016662598,-4.200240612030029,1.6854867935180664,-4.153379440307617,2.940091133117676,-4.200930118560791,-4.312175750732422,1.7447597980499268,1.2847204208374023,-0.7031154632568359,5.940932273864746,-7.148982524871826,-2.683277130126953,3.858508348464966,-7.009486675262451,8.31653881072998,3.168391466140747,-2.859480142593384,4.026378154754639,-5.661271095275879,2.436283826828003,-2.2040791511535645,0.6188629865646362,1.057778000831604,-1.117539405822754,-0.22553104162216187,1.3873690366744995,0.4792214035987854,2.7240352630615234,-1.4961100816726685,-2.109492301940918,3.617550849914551,5.97547721862793,-7.438078880310059,-4.505309104919434,3.2846179008483887,-1.5393226146697998,2.673133611679077,5.204720973968506,-5.8777570724487305,-7.366823196411133,7.2881574630737305,-4.4711151123046875,3.102993965148926,-2.3441851139068604,2.2058568000793457,-4.814871788024902,2.5165202617645264,2.584608554840088,-2.912808418273926,0.4793829917907715,0.21723370254039764,-6.858451843261719,7.035070419311523,2.4490880966186523,-2.272549629211426,6.888044834136963,-8.619325637817383,-3.5183331966400146,2.5123462677001953,-5.615697383880615,5.78292989730835,-1.7418022155761719,2.867528200149536,0.8474123477935791,0.4335542917251587,-1.2370244264602661,0.2378467172384262,1.221933364868164,0.6807771325111389,-0.7928545475006104,0.9293767809867859,0.7140451669692993,-2.359682321548462,1.886289119720459,0.056072842329740524,1.5167267322540283,-1.4160096645355225,-0.3791600465774536,0.6261312,0.62017894
32,-6.822762966156006,7.607114791870117,2.6469695568084717,-3.347858428955078,2.9536209106445312,-3.1793575286865234,-6.016347885131836,5.590034484863281,5.3387298583984375,-8.316601753234863,4.267731666564941,-4.229199409484863,1.7077220678329468,-4.177575588226318,2.965507745742798,-4.22283935546875,-4.34492301940918,1.770756721496582,1.3073827028274536,-0.7110860347747803,5.981939792633057,-7.199466228485107,-2.7199947834014893,3.8861918449401855,-7.065503120422363,8.37706470489502,3.195019245147705,-2.8803679943084717,4.060689449310303,-5.703636646270752,2.4602415561676025,-2.2173657417297363,0.6401067972183228,1.0767648220062256,-1.1444109678268433,-0.22529904544353485,1.390104055404663,0.4857557713985443,2.7676496505737305,-1.4999241828918457,-2.1201319694519043,3.6530818939208984,6.0472187995910645,-7.494409561157227,-4.550651550292969,3.313133478164673,-1.564753770828247,2.704357624053955,5.267303943634033,-5.9337477684021,-7.425800323486328,7.3364129066467285,-4.5146164894104,3.120626211166382,-2.351494312286377,2.2271921634674072,-4.847084999084473,2.5288748741149902,2.6045422554016113,-2.9235446453094482,0.488100528717041,0.2209208458662033,-6.93116569519043,7.086930274963379,2.4835617542266846,-2.2795779705047607,6.9480977058410645,-8.675106048583984,-3.5494351387023926,2.5338528156280518,-5.671258926391602,5.8185529708862305,-1.7643095254898071,2.888484239578247,0.8667193651199341,0.44482147693634033,-1.24833345413208,0.23683542013168335,1.2379316091537476,0.6906148195266724,-0.7930391430854797,0.9450077414512634,0.7255153656005859,-2.3819141387939453,1.8886487483978271,0.033433329313993454,1.5119224786758423,-1.414467215538025,-0.3780529797077179,0.62610626,0.620796
33,-6.886849880218506,7.65980339050293,2.6643857955932617,-3.3752284049987793,2.9999563694000244,-3.1991219520568848,-6.081413269042969,5.637264251708984,5.382204055786133,-8.3726806640625,4.319667339324951,-4.2572455406188965,1.7290997505187988,-4.201351165771484,2.9899566173553467,-4.244113922119141,-4.376492500305176,1.796112298965454,1.3293490409851074,-0.7189996838569641,6.021454334259033,-7.248440265655518,-2.755671739578247,3.9130077362060547,-7.119627952575684,8.435701370239258,3.220801830291748,-2.9005212783813477,4.094031810760498,-5.744533061981201,2.483121156692505,-2.230442523956299,0.6614918112754822,1.0956186056137085,-1.1703245639801025,-0.22481486201286316,1.3926995992660522,0.49198809266090393,2.809988021850586,-1.5037254095077515,-2.130373477935791,3.687577247619629,6.116752624511719,-7.549295902252197,-4.594310760498047,3.3410189151763916,-1.5897997617721558,2.734386920928955,5.328198432922363,-5.9879913330078125,-7.482582092285156,7.383347034454346,-4.556680679321289,3.137629747390747,-2.358807325363159,2.247757911682129,-4.878224849700928,2.540864944458008,2.6237363815307617,-2.9338650703430176,0.4964902400970459,0.22440381348133087,-7.001560211181641,7.137348651885986,2.516737222671509,-2.286393404006958,7.006368637084961,-8.729087829589844,-3.579861640930176,2.5545666217803955,-5.7250285148620605,5.853026866912842,-1.7863781452178955,2.9087116718292236,0.8858833909034729,0.45606890320777893,-1.259522557258606,0.23575741052627563,1.253581166267395,0.7002778053283691,-0.793235182762146,0.9600449800491333,0.7366355657577515,-2.4033122062683105,1.8909058570861816,0.011703097261488438,1.507347822189331,-1.413018822669983,-0.3769572675228119,0.6261561,0.620796
34,-6.948405742645264,7.711133003234863,2.681110382080078,-3.401885509490967,3.0449459552764893,-3.2182669639587402,-6.144461154937744,5.6832146644592285,5.424158573150635,-8.42705249786377,4.370164394378662,-4.284449577331543,1.7496767044067383,-4.224704265594482,3.013535499572754,-4.264832019805908,-4.4070353507995605,1.820857286453247,1.350656509399414,-0.7268281579017639,6.059653282165527,-7.295936584472656,-2.7903590202331543,3.9389781951904297,-7.172060012817383,8.492570877075195,3.245781898498535,-2.9199962615966797,4.126448631286621,-5.784084320068359,2.504974126815796,-2.243293285369873,0.6830130815505981,1.1143194437026978,-1.1953378915786743,-0.22409091889858246,1.3951609134674072,0.49795082211494446,2.8510849475860596,-1.5075079202651978,-2.140275478363037,3.7211005687713623,6.184228897094727,-7.602776527404785,-4.636208534240723,3.368269443511963,-1.614464282989502,2.7632710933685303,5.38738489151001,-6.040536403656006,-7.5373854637146,7.42900276184082,-4.597285270690918,3.1539790630340576,-2.3661367893218994,2.2675466537475586,-4.908298969268799,2.5524933338165283,2.6422462463378906,-2.9438271522521973,0.5045589804649353,0.2276853621006012,-7.069629192352295,7.186322212219238,2.5486738681793213,-2.2929248809814453,7.062878608703613,-8.781285285949707,-3.609649896621704,2.5745580196380615,-5.776976585388184,5.886448860168457,-1.8080166578292847,2.928260564804077,0.9048988819122314,0.46729612350463867,-1.2705752849578857,0.23463352024555206,1.2688747644424438,0.7097834944725037,-0.793437123298645,0.974530816078186,0.7474245429039001,-2.4239017963409424,1.8930692672729492,-0.00916368793696165,1.5029730796813965,-1.4116649627685547,-0.3758591413497925,0.62595665,0.62017894
35,-7.007615566253662,7.7611565589904785,2.697183847427368,-3.4277877807617188,3.088677167892456,-3.236780881881714,-6.205502033233643,5.727778911590576,5.464665412902832,-8.47986125946045,4.419381618499756,-4.310881614685059,1.769496202468872,-4.247646331787109,3.036289691925049,-4.28497838973999,-4.436556816101074,1.84498929977417,1.3713104724884033,-0.7345910668373108,6.096564292907715,-7.342062473297119,-2.82407808303833,3.9641969203948975,-7.222842216491699,8.547738075256348,3.2699921131134033,-2.938877820968628,4.158026218414307,-5.822377681732178,2.525866746902466,-2.2559549808502197,0.7046814560890198,1.1329073905944824,-1.2195005416870117,-0.2231476753950119,1.3975030183792114,0.5036486387252808,2.891029119491577,-1.511297583580017,-2.1498656272888184,3.7536823749542236,6.2497663497924805,-7.65494966506958,-4.676522254943848,3.394972562789917,-1.638756275177002,2.791123390197754,5.445050239562988,-6.0915093421936035,-7.59029483795166,7.473448276519775,-4.636543273925781,3.1697354316711426,-2.373483419418335,2.286627769470215,-4.93745231628418,2.563748598098755,2.6601388454437256,-2.9534404277801514,0.5123258829116821,0.2307807058095932,-7.135643005371094,7.233945846557617,2.5794801712036133,-2.299243688583374,7.117739200592041,-8.831846237182617,-3.6387882232666016,2.593883752822876,-5.8272705078125,5.918887615203857,-1.829250454902649,2.947166681289673,0.9237673878669739,0.4785027503967285,-1.281511664390564,0.23347052931785583,1.2838151454925537,0.7191342115402222,-0.7936387658119202,0.9884871244430542,0.7578948140144348,-2.4437453746795654,1.8951479196548462,-0.02921803668141365,1.4987887144088745,-1.4103890657424927,-0.37478113174438477,0.62593174,0.620796
36,-7.064589500427246,7.809961318969727,2.7126517295837402,-3.4530019760131836,3.131178379058838,-3.25469970703125,-6.2646894454956055,5.771202564239502,5.503872394561768,-8.531320571899414,4.467255115509033,-4.336457252502441,1.7886056900024414,-4.2701544761657715,3.0583035945892334,-4.3045830726623535,-4.4651875495910645,1.868499755859375,1.391358733177185,-0.7422657012939453,6.132327079772949,-7.386833190917969,-2.8569223880767822,3.9886529445648193,-7.272097587585449,8.601318359375,3.2935216426849365,-2.9571533203125,4.188766956329346,-5.859450817108154,2.545858144760132,-2.2684237957000732,0.7264795899391174,1.1513503789901733,-1.2428510189056396,-0.22200056910514832,1.3997257947921753,0.5091053247451782,2.9298460483551025,-1.5150741338729858,-2.159165859222412,3.78536057472229,6.31341552734375,-7.705801010131836,-4.715371131896973,3.4211277961730957,-1.662676215171814,2.817915201187134,5.501252174377441,-6.140923023223877,-7.641399383544922,7.516714572906494,-4.67453670501709,3.184948205947876,-2.380808115005493,2.3050122261047363,-4.965685844421387,2.5746560096740723,2.6774203777313232,-2.9627232551574707,0.5197975039482117,0.23369121551513672,-7.199574947357178,7.280283451080322,2.609182834625244,-2.3053536415100098,7.1710357666015625,-8.880919456481934,-3.667288303375244,2.6125121116638184,-5.87598180770874,5.950392723083496,-1.8500856161117554,2.9654719829559326,0.9424975514411926,0.4896816313266754,-1.292315125465393,0.2322731614112854,1.2984299659729004,0.7283333539962769,-0.7938324213027954,1.0019346475601196,0.7680731415748596,-2.4629156589508057,1.8971478939056396,-0.04850088432431221,1.4947857856750488,-1.4091827869415283,-0.37371817231178284,0.62603146,0.6204875
37,-7.119502067565918,7.857581615447998,2.727524995803833,-3.477522134780884,3.1725080013275146,-3.2720859050750732,-6.322101593017578,5.813409805297852,5.541813850402832,-8.581302642822266,4.513905048370361,-4.361403465270996,1.8070640563964844,-4.292232990264893,3.079570770263672,-4.323689937591553,-4.492906093597412,1.891398549079895,1.410805583000183,-0.7498540282249451,6.166904926300049,-7.430325031280518,-2.8889167308807373,4.012457370758057,-7.3197760581970215,8.653275489807129,3.316375255584717,-2.974863290786743,4.2187018394470215,-5.895379066467285,2.5649876594543457,-2.280724287033081,0.7484161853790283,1.1696698665618896,-1.265438199043274,-0.22066722810268402,1.4018371105194092,0.5143312811851501,2.9675896167755127,-1.5188349485397339,-2.168217420578003,3.816178321838379,6.375316143035889,-7.755404949188232,-4.752841949462891,3.4467251300811768,-1.6862469911575317,2.8437912464141846,5.556063175201416,-6.188844203948975,-7.690860748291016,7.5588483810424805,-4.711246967315674,3.199648141860962,-2.388157367706299,2.322756052017212,-4.9930195808410645,2.585204839706421,2.6941165924072266,-2.9717371463775635,0.5269786715507507,0.2364356964826584,-7.261607646942139,7.325450897216797,2.637834310531616,-2.3112361431121826,7.222870349884033,-8.928568840026855,-3.6952145099639893,2.630539894104004,-5.923189163208008,5.980979919433594,-1.8705397844314575,2.9832205772399902,0.9610868692398071,0.5008401870727539,-1.3029614686965942,0.23105479776859283,1.312717318534851,0.7373875379562378,-0.7940012216567993,1.0149070024490356,0.7779555320739746,-2.481449842453003,1.8990930318832397,-0.06703545153141022,1.490952491760254,-1.4080432653427124,-0.37267667055130005,0.62603146,0.6198704
38,-7.172358512878418,7.904099941253662,2.741853952407837,-3.5013980865478516,3.212724208831787,-3.2889654636383057,-6.377845287322998,5.854512691497803,5.578521251678467,-8.629922866821289,4.559398174285889,-4.385617733001709,1.8248823881149292,-4.313897132873535,3.1002211570739746,-4.342266082763672,-4.519752025604248,1.9137276411056519,1.4296859502792358,-0.7573610544204712,6.20048713684082,-7.472627639770508,-2.9201247692108154,4.035602569580078,-7.3661322593688965,8.703822135925293,3.338571786880493,-2.992067337036133,4.247860908508301,-5.930273056030273,2.583298444747925,-2.292853593826294,0.7704911828041077,1.1878670454025269,-1.2872934341430664,-0.21916916966438293,1.403849720954895,0.5193433165550232,3.004314422607422,-1.5226128101348877,-2.177023410797119,3.846135139465332,6.435507774353027,-7.803825378417969,-4.788952827453613,3.4717843532562256,-1.7094662189483643,2.86872935295105,5.609607219696045,-6.235375881195068,-7.738717079162598,7.599928379058838,-4.746800899505615,3.213850975036621,-2.3955090045928955,2.3399038314819336,-5.019595623016357,2.5953876972198486,2.710249662399292,-2.9804556369781494,0.5338926315307617,0.2390160858631134,-7.321812629699707,7.369472503662109,2.6654961109161377,-2.316932439804077,7.2733330726623535,-8.974854469299316,-3.72255277633667,2.6479408740997314,-5.9689483642578125,6.010737895965576,-1.8906121253967285,3.0004334449768066,0.9795408248901367,0.5119758248329163,-1.3134827613830566,0.22981540858745575,1.3267145156860352,0.7462966442108154,-0.7941421866416931,1.027413249015808,0.7875822186470032,-2.4993319511413574,1.9009736776351929,-0.08487819880247116,1.4872691631317139,-1.40696120262146,-0.371654748916626,0.6261312,0.6198704
39,-7.223358631134033,7.94959831237793,2.755661725997925,-3.5246429443359375,3.2519052028656006,-3.3053627014160156,-6.432000160217285,5.894574165344238,5.614171504974365,-8.677350044250488,4.6037468910217285,-4.409175872802734,1.842108130455017,-4.335174083709717,3.1202452182769775,-4.360378742218018,-4.5458598136901855,1.9354833364486694,1.4480253458023071,-0.7647783160209656,6.233112335205078,-7.513759136199951,-2.950543165206909,4.0581278800964355,-7.411216735839844,8.752899169921875,3.360144853591919,-3.008761405944824,4.276332855224609,-5.964165210723877,2.600839138031006,-2.304840326309204,0.7926920652389526,1.2059656381607056,-1.3084721565246582,-0.21751514077186584,1.4057910442352295,0.5241596698760986,3.040046215057373,-1.5263755321502686,-2.185645341873169,3.8753175735473633,6.494175910949707,-7.851135730743408,-4.823841571807861,3.4963488578796387,-1.7323710918426514,2.892791748046875,5.661831378936768,-6.280527114868164,-7.785102844238281,7.640021800994873,-4.781202793121338,3.2275876998901367,-2.402843713760376,2.356475830078125,-5.045412063598633,2.6052629947662354,2.7258694171905518,-2.988903760910034,0.5405505299568176,0.2414497435092926,-7.380270957946777,7.412368297576904,2.6921892166137695,-2.3224289417266846,7.322487831115723,-9.019874572753906,-3.749305009841919,2.6647868156433105,-6.013278961181641,6.039716720581055,-1.910338282585144,3.017141342163086,0.9978498220443726,0.5230867266654968,-1.323879599571228,0.22856567800045013,1.3404077291488647,0.7550662755966187,-0.7942456603050232,1.0394833087921143,0.7969502210617065,-2.516648054122925,1.9028183221817017,-0.10205420851707458,1.483731985092163,-1.4059298038482666,-0.3706565499305725,0.62608135,0.6198704
40,-7.272636413574219,7.994042873382568,2.769014835357666,-3.5472891330718994,3.290048360824585,-3.321305274963379,-6.484582901000977,5.933572769165039,5.6487040519714355,-8.723498344421387,4.647033214569092,-4.432135581970215,1.858782172203064,-4.356075763702393,3.1396942138671875,-4.378029823303223,-4.571181297302246,1.9566627740859985,1.4658397436141968,-0.7721120715141296,6.264794826507568,-7.5537614822387695,-2.980231761932373,4.080080509185791,-7.455043792724609,8.8006591796875,3.3811473846435547,-3.0249741077423096,4.304089069366455,-5.997063636779785,2.6176388263702393,-2.3166489601135254,0.8150181770324707,1.223949670791626,-1.3289896249771118,-0.21572497487068176,1.4076292514801025,0.5287782549858093,3.074826955795288,-1.530133843421936,-2.1940689086914062,3.9037437438964844,6.551336765289307,-7.897315979003906,-4.857514381408691,3.520418643951416,-1.7549420595169067,2.9160592555999756,5.7128071784973145,-6.324432373046875,-7.830044269561768,7.679152965545654,-4.814491271972656,3.240846633911133,-2.4101834297180176,2.372464418411255,-5.070607662200928,2.614800214767456,2.741018772125244,-2.997122287750244,0.5469507575035095,0.2437506467103958,-7.437081813812256,7.454179286956787,2.71799898147583,-2.3277409076690674,7.370398044586182,-9.063541412353516,-3.7755215167999268,2.681098222732544,-6.056373119354248,6.067879676818848,-1.929722785949707,3.0333616733551025,1.0160284042358398,0.5341765284538269,-1.334120512008667,0.227314755320549,1.3538097143173218,0.7637017965316772,-0.7943006753921509,1.0511497259140015,0.8060727119445801,-2.5333895683288574,1.9046099185943604,-0.11860553175210953,1.4803332090377808,-1.4049527645111084,-0.36967384815216064,0.62610626,0.61956185
41,-7.320158958435059,8.037555694580078,2.7818801403045654,-3.569354295730591,3.3272130489349365,-3.33681321144104,-6.535738468170166,5.971568584442139,5.68223237991333,-8.768518447875977,4.689281463623047,-4.454463958740234,1.8749274015426636,-4.376554489135742,3.158613443374634,-4.395199775695801,-4.595858573913574,1.9773035049438477,1.4831434488296509,-0.7793519496917725,6.29562520980835,-7.592680931091309,-3.0092012882232666,4.101457118988037,-7.497693061828613,8.847013473510742,3.401603937149048,-3.040739059448242,4.3312249183654785,-6.029026508331299,2.633763551712036,-2.328275680541992,0.8374696969985962,1.2418324947357178,-1.3488823175430298,-0.21380487084388733,1.4094007015228271,0.5332281589508057,3.108698844909668,-1.533892273902893,-2.202317476272583,3.931415557861328,6.606983661651611,-7.942499160766602,-4.89010763168335,3.5440163612365723,-1.7771669626235962,2.9385180473327637,5.762653350830078,-6.367089748382568,-7.873671054840088,7.7172932624816895,-4.8467230796813965,3.2537014484405518,-2.4175145626068115,2.387969493865967,-5.095088481903076,2.6240346431732178,2.755699634552002,-3.0051259994506836,0.5531126856803894,0.24591787159442902,-7.49226713180542,7.4949846267700195,2.742954730987549,-2.3328707218170166,7.417074680328369,-9.106074333190918,-3.8011856079101562,2.6969010829925537,-6.098196029663086,6.095361709594727,-1.9487640857696533,3.049151659011841,1.0340800285339355,0.5452362895011902,-1.344226598739624,0.22606289386749268,1.3669434785842896,0.7722105383872986,-0.7943034768104553,1.062408208847046,0.8149647116661072,-2.549619436264038,1.9063704013824463,-0.1345560997724533,1.4770619869232178,-1.4040172100067139,-0.3687211275100708,0.62593174,0.61956185
