epoch,W1_1_1,W1_2_1,W1_3_1,W1_1_2,W1_2_2,W1_3_2,W1_1_3,W1_2_3,W1_3_3,W1_1_4,W1_2_4,W1_3_4,W1_1_5,W1_2_5,W1_3_5,W1_1_6,W1_2_6,W1_3_6,W1_1_7,W1_2_7,W1_3_7,W1_1_8,W1_2_8,W1_3_8,W1_1_9,W1_2_9,W1_3_9,W1_1_10,W1_2_10,W1_3_10,W1_1_11,W1_2_11,W1_3_11,W1_1_12,W1_2_12,W1_3_12,W1_1_13,W1_2_13,W1_3_13,W1_1_14,W1_2_14,W1_3_14,W1_1_15,W1_2_15,W1_3_15,W1_1_16,W1_2_16,W1_3_16,W1_1_17,W1_2_17,W1_3_17,W1_1_18,W1_2_18,W1_3_18,W1_1_19,W1_2_19,W1_3_19,W1_1_20,W1_2_20,W1_3_20,W1_1_21,W1_2_21,W1_3_21,W1_1_22,W1_2_22,W1_3_22,W1_1_23,W1_2_23,W1_3_23,W1_1_24,W1_2_24,W1_3_24,W1_1_25,W1_2_25,W1_3_25,W1_1_26,W1_2_26,W1_3_26,W1_1_27,W1_2_27,W1_3_27,W1_1_28,W1_2_28,W1_3_28,W1_1_29,W1_2_29,W1_3_29,W1_1_30,W1_2_30,W1_3_30,W1_1_31,W1_2_31,W1_3_31,W1_1_32,W1_2_32,W1_3_32,W1_1_33,W1_2_33,W1_3_33,W1_1_34,W1_2_34,W1_3_34,W1_1_35,W1_2_35,W1_3_35,W1_1_36,W1_2_36,W1_3_36,W1_1_37,W1_2_37,W1_3_37,W1_1_38,W1_2_38,W1_3_38,W1_1_39,W1_2_39,W1_3_39,W1_1_40,W1_2_40,W1_3_40,W1_1_41,W1_2_41,W1_3_41,W1_1_42,W1_2_42,W1_3_42,b1_1,b1_2,b1_3,Wout_1_1,Wout_1_2,Wout_1_3,bout_1,training_acc,testing_acc
51,-7.607423305511475,7.8981781005859375,2.9757378101348877,2.969940423965454,-3.636965751647949,-1.2855957746505737,3.472346067428589,-3.4960896968841553,-1.4013818502426147,-6.68812370300293,5.755544185638428,3.684008836746216,5.592466354370117,-7.850909233093262,-4.943894386291504,4.914469242095947,-5.275862216949463,0.7799078226089478,1.574377179145813,-3.7622263431549072,-3.1722891330718994,2.899906635284424,-3.4416823387145996,-3.6076571941375732,-4.992465496063232,2.6136903762817383,-1.4182403087615967,1.819469690322876,-1.3819934129714966,2.0359280109405518,6.195457935333252,-7.9436469078063965,-2.6689958572387695,-2.772614002227783,4.367978096008301,1.4503791332244873,-7.487918376922607,8.544886589050293,3.9668121337890625,3.4599404335021973,-3.166524648666382,-1.5269562005996704,4.658270835876465,-7.688869476318359,2.23098087310791,2.7399158477783203,-2.397751569747925,-0.654056966304779,0.9286019802093506,1.1652911901474,0.7654041647911072,-1.1430580615997314,-0.1132073923945427,1.0367261171340942,1.6478567123413086,0.40010911226272583,0.46401673555374146,3.6841018199920654,-3.4133074283599854,3.6131482124328613,-1.8896980285644531,4.849654674530029,0.5417636036872864,6.531439781188965,-6.664117336273193,-7.622217655181885,-5.055460453033447,4.006567478179932,0.6848966479301453,-1.8228626251220703,2.1617660522460938,1.8313108682632446,5.799864292144775,-5.988424777984619,-2.4591116905212402,-8.012229919433594,7.164944648742676,4.149636268615723,-5.073516845703125,3.5106186866760254,0.72043776512146,-2.564723014831543,3.1877613067626953,-1.4913803339004517,-5.210262298583984,3.120978832244873,-0.19304978847503662,2.3656978607177734,-1.8854434490203857,-3.771649122238159,0.6320840120315552,0.7169036865234375,-0.5064719915390015,-8.078446388244629,7.632311820983887,1.2842532396316528,2.8671064376831055,-1.6414532661437988,-2.1083226203918457,7.162778854370117,-7.724658012390137,-6.052683353424072,-3.8655893802642822,1.837965726852417,3.489863872528076,-6.281949520111084,4.813878536224365,5.423581600189209,-2.06632661819458,3.6655638217926025,-1.4876172542572021,0.7919636368751526,0.5337991714477539,-0.27110809087753296,-1.625514030456543,0.7013745903968811,-0.8151965141296387,1.623404860496521,0.8923599123954773,-0.02468494325876236,-0.9557557702064514,0.7807004451751709,0.6495543122291565,0.8225975632667542,-1.9935907125473022,-1.860503077507019,2.5675792694091797,-2.08076810836792,2.452413558959961,1.460465431213379,-1.3263578414916992,-1.585729718208313,-0.2054801732301712,0.6295216,0.6257328
52,-7.646797180175781,7.923280239105225,2.982851505279541,2.979094982147217,-3.648683547973633,-1.2983553409576416,3.504648447036743,-3.5136914253234863,-1.3962295055389404,-6.730562210083008,5.785342693328857,3.6918795108795166,5.6161088943481445,-7.874306678771973,-4.974653244018555,4.948812484741211,-5.296418190002441,0.8034622073173523,1.5824475288391113,-3.767247200012207,-3.2063119411468506,2.914851188659668,-3.4569034576416016,-3.606210708618164,-5.015054702758789,2.622849702835083,-1.4308466911315918,1.8384499549865723,-1.3839397430419922,2.054436683654785,6.217339992523193,-7.976232051849365,-2.666667938232422,-2.7939372062683105,4.385062217712402,1.4431664943695068,-7.523141384124756,8.583979606628418,3.9612081050872803,3.4755568504333496,-3.1762609481811523,-1.5351511240005493,4.686783313751221,-7.739619731903076,2.2909328937530518,2.756079912185669,-2.4128944873809814,-0.6368283033370972,0.9471741318702698,1.179093360900879,0.7742353677749634,-1.155043601989746,-0.0972599908709526,1.0256010293960571,1.6471508741378784,0.4119887351989746,0.4490908086299896,3.7195920944213867,-3.456591844558716,3.6935417652130127,-1.8916003704071045,4.879583358764648,0.5416241884231567,6.5705389976501465,-6.693592071533203,-7.675241470336914,-5.080338478088379,4.0269246101379395,0.673920214176178,-1.8396962881088257,2.17000150680542,1.8401167392730713,5.840493202209473,-6.0151801109313965,-2.4570963382720947,-8.04435920715332,7.197119235992432,4.147736549377441,-5.097006320953369,3.521925210952759,0.7162381410598755,-2.5720183849334717,3.2088894844055176,-1.532318115234375,-5.227332592010498,3.1231961250305176,-0.18205532431602478,2.3735320568084717,-1.888358235359192,-3.7891268730163574,0.6373619437217712,0.7153598070144653,-0.488675057888031,-8.128124237060547,7.6603522300720215,1.2747570276260376,2.8838884830474854,-1.6468751430511475,-2.113516330718994,7.194472789764404,-7.754481792449951,-6.0793352127075195,-3.883359670639038,1.8458082675933838,3.5173494815826416,-6.310920715332031,4.821714401245117,5.467569351196289,-2.0797855854034424,3.67627215385437,-1.4958826303482056,0.8080810308456421,0.5392339825630188,-0.2805343270301819,-1.6366217136383057,0.6945153474807739,-0.807738184928894,1.632168173789978,0.8988669514656067,-0.03350592032074928,-0.9590299725532532,0.7926334738731384,0.6452906727790833,0.8315280675888062,-2.001491069793701,-1.8675827980041504,2.574902296066284,-2.0905239582061768,2.4685299396514893,1.4584228992462158,-1.3263535499572754,-1.5825611352920532,-0.20581012964248657,0.6294468,0.62542427
53,-7.685164928436279,7.94796895980835,2.989957571029663,2.98795223236084,-3.6600050926208496,-1.3112150430679321,3.5363428592681885,-3.5311193466186523,-1.3903861045837402,-6.772044658660889,5.814182758331299,3.7000858783721924,5.639131546020508,-7.897180080413818,-5.005033016204834,4.9824371337890625,-5.316218376159668,0.8260368704795837,1.5902526378631592,-3.771897315979004,-3.240389108657837,2.9296188354492188,-3.472043752670288,-3.604156017303467,-5.037186622619629,2.6316144466400146,-1.4429622888565063,1.8569416999816895,-1.3857992887496948,2.0723836421966553,6.238893508911133,-8.007842063903809,-2.664363384246826,-2.8149778842926025,4.40199089050293,1.4351329803466797,-7.55763578414917,8.621905326843262,3.9559991359710693,3.490901231765747,-3.185889959335327,-1.542832374572754,4.714791297912598,-7.7892680168151855,2.349801778793335,2.7718892097473145,-2.428062677383423,-0.619049072265625,0.9658421277999878,1.192851185798645,0.7829952239990234,-1.1669073104858398,-0.08109765499830246,1.0135581493377686,1.6463788747787476,0.4239390194416046,0.43392449617385864,3.754549980163574,-3.499781847000122,3.772935390472412,-1.8934524059295654,4.908888816833496,0.5414053201675415,6.608877182006836,-6.722599506378174,-7.727320194244385,-5.104499340057373,4.046950340270996,0.6630885004997253,-1.856235384941101,2.1781435012817383,1.8487374782562256,5.880361080169678,-6.0415730476379395,-2.45487380027771,-8.075769424438477,7.228628158569336,4.145659446716309,-5.119865894317627,3.5329432487487793,0.7119861841201782,-2.579333782196045,3.229588031768799,-1.5730611085891724,-5.243987560272217,3.1251208782196045,-0.17063499987125397,2.3812808990478516,-1.891474723815918,-3.806027889251709,0.6425167918205261,0.7135560512542725,-0.4704951047897339,-8.176759719848633,7.688107490539551,1.2650026082992554,2.900160551071167,-1.6524007320404053,-2.11824369430542,7.225605010986328,-7.783908843994141,-6.105234146118164,-3.9008097648620605,1.8534146547317505,3.5444412231445312,-6.3390069007873535,4.829314231872559,5.5110392570495605,-2.0929927825927734,3.686753034591675,-1.503745198249817,0.8240463733673096,0.5446385741233826,-0.2899427115917206,-1.6475237607955933,0.6875445246696472,-0.7998526692390442,1.6406759023666382,0.905543327331543,-0.042899344116449356,-0.9622247815132141,0.8044800758361816,0.6408795714378357,0.8402382731437683,-2.0092339515686035,-1.8744159936904907,2.5819029808044434,-2.0993854999542236,2.4834818840026855,1.4564340114593506,-1.3263132572174072,-1.579423427581787,-0.20614497363567352,0.629397,0.62542427
54,-7.722545146942139,7.972221851348877,2.9970967769622803,2.9964871406555176,-3.670924425125122,-1.324134349822998,3.567455768585205,-3.5483975410461426,-1.3838919401168823,-6.812603950500488,5.842156410217285,3.7086591720581055,5.661626815795898,-7.9196085929870605,-5.034982681274414,5.015434265136719,-5.335299491882324,0.8476637005805969,1.5978081226348877,-3.7762436866760254,-3.2744944095611572,2.944139242172241,-3.487077474594116,-3.6014723777770996,-5.058854579925537,2.6400890350341797,-1.4546457529067993,1.8749533891677856,-1.3875634670257568,2.0897438526153564,6.2600274085998535,-8.03864860534668,-2.6620419025421143,-2.8356943130493164,4.418806552886963,1.4262973070144653,-7.5914716720581055,8.658876419067383,3.9511477947235107,3.5059757232666016,-3.195405960083008,-1.5499978065490723,4.742332458496094,-7.8380022048950195,2.407642126083374,2.787342071533203,-2.4433441162109375,-0.6007336974143982,0.9846040606498718,1.20657217502594,0.7916886806488037,-1.178674578666687,-0.06473299115896225,1.0005991458892822,1.6455587148666382,0.4359443485736847,0.418544739484787,3.788999319076538,-3.5428225994110107,3.8513729572296143,-1.8952356576919556,4.937664985656738,0.5411134958267212,6.64639139175415,-6.751298427581787,-7.7784037590026855,-5.127912521362305,4.06664514541626,0.6524189114570618,-1.8724786043167114,2.1861343383789062,1.8571720123291016,5.919454574584961,-6.067588806152344,-2.452460289001465,-8.106464385986328,7.259567737579346,4.143289566040039,-5.142111778259277,3.5437331199645996,0.7076855897903442,-2.5866892337799072,3.2498693466186523,-1.613623857498169,-5.260148525238037,3.12679123878479,-0.15880973637104034,2.388925075531006,-1.8947720527648926,-3.822399377822876,0.6475383639335632,0.71150141954422,-0.45195654034614563,-8.224432945251465,7.715540885925293,1.2550222873687744,2.9159305095672607,-1.6580125093460083,-2.122480869293213,7.256208896636963,-7.812950134277344,-6.13041353225708,-3.917973279953003,1.8608111143112183,3.5711495876312256,-6.366303443908691,4.836723804473877,5.553999900817871,-2.1059606075286865,3.697103500366211,-1.5112282037734985,0.8398565649986267,0.5500187277793884,-0.29934370517730713,-1.6582109928131104,0.6804936528205872,-0.7915878891944885,1.6489183902740479,0.9123830199241638,-0.052856333553791046,-0.9653531312942505,0.8162435293197632,0.6363381147384644,0.8487480282783508,-2.0167994499206543,-1.8810080289840698,2.5885913372039795,-2.1074721813201904,2.4972949028015137,1.4544984102249146,-1.326237678527832,-1.5763028860092163,-0.20647864043712616,0.6293471,0.6251157
55,-7.7589616775512695,7.996033668518066,3.0042335987091064,3.004730463027954,-3.6814732551574707,-1.3371117115020752,3.597977638244629,-3.565488815307617,-1.3767836093902588,-6.8522868156433105,5.8692827224731445,3.717618227005005,5.683648109436035,-7.941586971282959,-5.0645527839660645,5.0477681159973145,-5.353732109069824,0.8683867454528809,1.605129599571228,-3.7802884578704834,-3.3086507320404053,2.958479166030884,-3.5020365715026855,-3.598222255706787,-5.080002784729004,2.648287057876587,-1.4658863544464111,1.8925026655197144,-1.3892287015914917,2.10658860206604,6.280754089355469,-8.068635940551758,-2.6597375869750977,-2.8561747074127197,4.435459613800049,1.4166942834854126,-7.624683380126953,8.694822311401367,3.9466607570648193,3.520765781402588,-3.2048490047454834,-1.556656837463379,4.769405364990234,-7.885817527770996,2.46447491645813,2.8024659156799316,-2.4586925506591797,-0.5818938612937927,1.003462791442871,1.2202633619308472,0.800319254398346,-1.1903377771377563,-0.048176370561122894,0.9867625832557678,1.6446744203567505,0.4479919970035553,0.4029645323753357,3.822896718978882,-3.585737943649292,3.9288504123687744,-1.8969933986663818,4.9657745361328125,0.5407370924949646,6.683226585388184,-6.779611587524414,-7.828647136688232,-5.1506876945495605,4.08599328994751,0.6419095993041992,-1.88846755027771,2.1940131187438965,1.8654518127441406,5.957796096801758,-6.093247413635254,-2.4498395919799805,-8.136526107788086,7.289942264556885,4.140771389007568,-5.163736343383789,3.554286479949951,0.7033448219299316,-2.5941057205200195,3.2697384357452393,-1.653972864151001,-5.276022434234619,3.128221273422241,-0.14659248292446136,2.3965156078338623,-1.8982454538345337,-3.8382537364959717,0.6524272561073303,0.7091946005821228,-0.4330705404281616,-8.270953178405762,7.742719650268555,1.2448347806930542,2.9312214851379395,-1.663713812828064,-2.126290798187256,7.286246299743652,-7.841514587402344,-6.154946327209473,-3.9348268508911133,1.8680230379104614,3.5974717140197754,-6.3928117752075195,4.84385871887207,5.596518039703369,-2.1186723709106445,3.7072572708129883,-1.5183345079421997,0.8555216193199158,0.5553651452064514,-0.3087323307991028,-1.6686925888061523,0.6733826994895935,-0.78298020362854,1.6569297313690186,0.9193919897079468,-0.0633678212761879,-0.9684174656867981,0.8279118537902832,0.6316683292388916,0.8570640683174133,-2.0242016315460205,-1.887356162071228,2.5950052738189697,-2.114797353744507,2.509991407394409,1.452615737915039,-1.3261284828186035,-1.573209524154663,-0.20681695640087128,0.6293222,0.6248072
56,-7.794431209564209,8.01948070526123,3.011354446411133,3.012709140777588,-3.6916966438293457,-1.3501503467559814,3.627946138381958,-3.5824103355407715,-1.3690980672836304,-6.891046047210693,5.895579814910889,3.7269279956817627,5.705123424530029,-7.963008403778076,-5.093831539154053,5.079496383666992,-5.371599197387695,0.8882389068603516,1.6122068166732788,-3.784045457839966,-3.342893362045288,2.972611427307129,-3.5168895721435547,-3.594386339187622,-5.100770950317383,2.6562132835388184,-1.4767165184020996,1.9096088409423828,-1.3908246755599976,2.1229145526885986,6.301123142242432,-8.097909927368164,-2.657438278198242,-2.8763692378997803,4.452011585235596,1.4063351154327393,-7.657262802124023,8.729896545410156,3.9425346851348877,3.53533935546875,-3.2142221927642822,-1.5628302097320557,4.7960429191589355,-7.932654857635498,2.5203123092651367,2.817260265350342,-2.474108934402466,-0.5625466108322144,1.0224320888519287,1.2339197397232056,0.8088857531547546,-1.2019222974777222,-0.03143993765115738,0.9720861315727234,1.6437431573867798,0.46007248759269714,0.38721081614494324,3.856306314468384,-3.6285204887390137,4.005381107330322,-1.898697018623352,4.993316173553467,0.5402967929840088,6.719387531280518,-6.807500839233398,-7.877947807312012,-5.172889232635498,4.104954719543457,0.631565272808075,-1.9041656255722046,2.2017734050750732,1.8735694885253906,5.9955339431762695,-6.1185126304626465,-2.447052240371704,-8.16592025756836,7.319663047790527,4.1380133628845215,-5.184839725494385,3.5645875930786133,0.6989591717720032,-2.6015353202819824,3.2892446517944336,-1.6941450834274292,-5.291453838348389,3.1293764114379883,-0.13399508595466614,2.403991937637329,-1.9018707275390625,-3.853574275970459,0.657185435295105,0.7066488862037659,-0.4138658344745636,-8.31653881072998,7.769613265991211,1.2344433069229126,2.9460439682006836,-1.6694624423980713,-2.1296546459198,7.315835475921631,-7.869662284851074,-6.178861141204834,-3.9514081478118896,1.8750427961349487,3.623450517654419,-6.41857385635376,4.850776672363281,5.638616561889648,-2.131220579147339,3.7172656059265137,-1.5250893831253052,0.8710353970527649,0.5606788396835327,-0.3181051015853882,-1.6789700984954834,0.6662208437919617,-0.7740464806556702,1.6647182703018188,0.9265550971031189,-0.07442765682935715,-0.9714211225509644,0.8394895195960999,0.6268722414970398,0.8651801943778992,-2.03149151802063,-1.893477201461792,2.601083278656006,-2.121424436569214,2.521672487258911,1.4507839679718018,-1.3259931802749634,-1.5701364278793335,-0.20715230703353882,0.62919754,0.6248072
57,-7.829041957855225,8.042582511901855,3.018465995788574,3.0204224586486816,-3.701555013656616,-1.3632348775863647,3.657367706298828,-3.599193811416626,-1.3608890771865845,-6.929010391235352,5.92109489440918,3.7365798950195312,5.726162910461426,-7.983978271484375,-5.1228179931640625,5.110601902008057,-5.3888092041015625,0.9072495102882385,1.619067907333374,-3.7874884605407715,-3.3772284984588623,2.9865689277648926,-3.531643867492676,-3.5900144577026367,-5.121062755584717,2.663893461227417,-1.4871561527252197,1.9262813329696655,-1.3923652172088623,2.138784170150757,6.321132183074951,-8.126288414001465,-2.655181884765625,-2.89632511138916,4.468411922454834,1.3952313661575317,-7.689263820648193,8.763981819152832,3.9387564659118652,3.549652338027954,-3.2235326766967773,-1.568508505821228,4.822307109832764,-7.978570938110352,2.575223684310913,2.831752300262451,-2.489583969116211,-0.5426905751228333,1.041490912437439,1.2475463151931763,0.8173840045928955,-1.2134255170822144,-0.014536130242049694,0.9565930366516113,1.6427644491195679,0.47216787934303284,0.371302992105484,3.889216184616089,-3.671128034591675,4.080983638763428,-1.9003838300704956,5.0202813148498535,0.5397732853889465,6.754781246185303,-6.835090160369873,-7.926518440246582,-5.194505214691162,4.12362813949585,0.6213896870613098,-1.9196351766586304,2.2094202041625977,1.8815417289733887,6.032569885253906,-6.143458843231201,-2.444126844406128,-8.194725036621094,7.348874092102051,4.135075569152832,-5.205331325531006,3.5746757984161377,0.6945226788520813,-2.608952045440674,3.308377742767334,-1.7341407537460327,-5.306577682495117,3.130303382873535,-0.12103606015443802,2.411412477493286,-1.9056422710418701,-3.868396759033203,0.6618248224258423,0.7038673758506775,-0.39435437321662903,-8.36110782623291,7.796226501464844,1.223856806755066,2.960435628890991,-1.6752980947494507,-2.1325643062591553,7.344929218292236,-7.897306442260742,-6.20219087600708,-3.967735528945923,1.8818700313568115,3.6490862369537354,-6.443563938140869,4.8574652671813965,5.680294036865234,-2.1435420513153076,3.7271370887756348,-1.531498908996582,0.8864160776138306,0.5659649968147278,-0.32746192812919617,-1.6890647411346436,0.6590262651443481,-0.7648335695266724,1.6722742319107056,0.9338855147361755,-0.08602327108383179,-0.9743570685386658,0.8509802222251892,0.6219731569290161,0.873106837272644,-2.038625955581665,-1.8993624448776245,2.6068906784057617,-2.1274378299713135,2.5324041843414307,1.4489961862564087,-1.3258345127105713,-1.5670864582061768,-0.20748068392276764,0.62929726,0.6248072
58,-7.862760066986084,8.065315246582031,3.025569438934326,3.0279126167297363,-3.7110588550567627,-1.3763755559921265,3.686274290084839,-3.615809202194214,-1.3521708250045776,-6.9661431312561035,5.945831775665283,3.746540069580078,5.746738433837891,-8.004534721374512,-5.151511192321777,5.141109466552734,-5.4054131507873535,0.9254493117332458,1.625698447227478,-3.7906577587127686,-3.411656379699707,3.0003530979156494,-3.546311378479004,-3.585124969482422,-5.140906810760498,2.6713531017303467,-1.4972301721572876,1.9425489902496338,-1.3938825130462646,2.15415096282959,6.340767860412598,-8.153886795043945,-2.6529324054718018,-2.9160218238830566,4.484680652618408,1.383426547050476,-7.7207136154174805,8.797221183776855,3.935316801071167,3.563744068145752,-3.2327756881713867,-1.5736757516860962,4.848178863525391,-8.023629188537598,2.6292617321014404,2.8459765911102295,-2.5051374435424805,-0.5223302245140076,1.0606610774993896,1.2611362934112549,0.82582688331604,-1.2248477935791016,0.0025209817104041576,0.9403199553489685,1.6417210102081299,0.48426467180252075,0.3552606403827667,3.9216654300689697,-3.7136154174804688,4.15568733215332,-1.902061939239502,5.046625137329102,0.5391752123832703,6.789515972137451,-6.8623247146606445,-7.974242210388184,-5.215508937835693,4.141902446746826,0.6113935112953186,-1.9348052740097046,2.2169764041900635,1.8893755674362183,6.068928241729736,-6.16807222366333,-2.441042900085449,-8.222824096679688,7.377541542053223,4.131941795349121,-5.225304126739502,3.5845232009887695,0.6900521516799927,-2.616405725479126,3.327143430709839,-1.7739564180374146,-5.321393013000488,3.130995035171509,-0.10772215574979782,2.4187700748443604,-1.9095596075057983,-3.8827412128448486,0.6663524508476257,0.7008610963821411,-0.3745550811290741,-8.404924392700195,7.822630882263184,1.213101863861084,2.97442364692688,-1.6812028884887695,-2.135040521621704,7.3735246658325195,-7.924581527709961,-6.224936008453369,-3.9837915897369385,1.8885101079940796,3.6743288040161133,-6.467878818511963,4.863967418670654,5.721566200256348,-2.155623197555542,3.7368688583374023,-1.537590742111206,0.9016590118408203,0.5712169408798218,-0.33680444955825806,-1.6989582777023315,0.6518115997314453,-0.7553542852401733,1.6796108484268188,0.9413665533065796,-0.09814608842134476,-0.977218508720398,0.862367570400238,0.6169686913490295,0.8808607459068298,-2.0456361770629883,-1.9050403833389282,2.61244535446167,-2.1328182220458984,2.54219126701355,1.4472602605819702,-1.3256425857543945,-1.5640645027160645,-0.2078244388103485,0.6293471,0.6251157
59,-7.895669460296631,8.087770462036133,3.032646417617798,3.035162925720215,-3.7202794551849365,-1.3895368576049805,3.714669942855835,-3.6322526931762695,-1.3429930210113525,-7.002537727355957,5.969827651977539,3.756849765777588,5.766814231872559,-8.024660110473633,-5.180023193359375,5.171044826507568,-5.421478271484375,0.9428858757019043,1.632107138633728,-3.7935502529144287,-3.4461748600006104,3.013949394226074,-3.5608513355255127,-3.57975172996521,-5.160376071929932,2.678584337234497,-1.506945252418518,1.958405613899231,-1.3953707218170166,2.169076919555664,6.360031604766846,-8.180684089660645,-2.6507205963134766,-2.935487985610962,4.50081729888916,1.3709378242492676,-7.751526355743408,8.829571723937988,3.9321537017822266,3.5776026248931885,-3.2419445514678955,-1.5783603191375732,4.873594760894775,-8.067821502685547,2.682452440261841,2.8599162101745605,-2.5207581520080566,-0.501486599445343,1.079917073249817,1.2746883630752563,0.8342130184173584,-1.2361984252929688,0.019720986485481262,0.9232878684997559,1.640641450881958,0.49635839462280273,0.3390978276729584,3.9536337852478027,-3.755938768386841,4.229527950286865,-1.9037140607833862,5.072515487670898,0.538497269153595,6.823606491088867,-6.889153957366943,-8.021103858947754,-5.236015319824219,4.159887790679932,0.6015757918357849,-1.9497007131576538,2.2244248390197754,1.8970651626586914,6.104694843292236,-6.192354679107666,-2.4378135204315186,-8.250444412231445,7.405681610107422,4.128579616546631,-5.244718074798584,3.5941507816314697,0.6855488419532776,-2.623866319656372,3.3455710411071777,-1.813607096672058,-5.335879325866699,3.131460189819336,-0.09407701343297958,2.42606782913208,-1.91361665725708,-3.89660906791687,0.670773983001709,0.6976469159126282,-0.35448935627937317,-8.447760581970215,7.848733901977539,1.2021766901016235,2.9880223274230957,-1.6871592998504639,-2.1371023654937744,7.401711463928223,-7.951483726501465,-6.247129917144775,-3.999584913253784,1.894985318183899,3.6992311477661133,-6.49150276184082,4.870202541351318,5.76246976852417,-2.167506694793701,3.7464816570281982,-1.5433862209320068,0.9167656302452087,0.5764373540878296,-0.34613144397735596,-1.7086784839630127,0.6445987820625305,-0.7456395626068115,1.6867375373840332,0.9490191340446472,-0.11078771948814392,-0.9800148010253906,0.8736648559570312,0.611865758895874,0.888451874256134,-2.0525107383728027,-1.9104913473129272,2.6177518367767334,-2.1376047134399414,2.5511038303375244,1.445566177368164,-1.325430154800415,-1.561078667640686,-0.20816421508789062,0.629397,0.6251157
60,-7.927755832672119,8.10991096496582,3.039724826812744,3.0422141551971436,-3.7292003631591797,-1.4027329683303833,3.7425777912139893,-3.64853572845459,-1.3333903551101685,-7.038149356842041,5.993109703063965,3.767449140548706,5.786460876464844,-8.044341087341309,-5.208295822143555,5.200459957122803,-5.436940670013428,0.9595721960067749,1.6383159160614014,-3.796154499053955,-3.4808080196380615,3.0273947715759277,-3.5752694606781006,-3.57391357421875,-5.179445266723633,2.6856119632720947,-1.5163006782531738,1.9738813638687134,-1.3968337774276733,2.1835708618164062,6.378993034362793,-8.206867218017578,-2.6485326290130615,-2.954697608947754,4.516819000244141,1.3577743768692017,-7.781798362731934,8.861138343811035,3.929283380508423,3.5912694931030273,-3.2510743141174316,-1.5825579166412354,4.898619174957275,-8.111207008361816,2.7348084449768066,2.873567819595337,-2.5364649295806885,-0.480165034532547,1.0992697477340698,1.2882081270217896,0.8425429463386536,-1.2474579811096191,0.03705720975995064,0.9055259823799133,1.6395426988601685,0.5084384083747864,0.32282754778862,3.985153913497925,-3.798123836517334,4.302520275115967,-1.9053713083267212,5.09780216217041,0.5377564430236816,6.857069492340088,-6.915624141693115,-8.067200660705566,-5.2559380531311035,4.177608489990234,0.5919395089149475,-1.9643688201904297,2.231802225112915,1.9046226739883423,6.139758586883545,-6.216353416442871,-2.4345128536224365,-8.277469635009766,7.433309078216553,4.125097274780273,-5.263663291931152,3.603591203689575,0.6810041069984436,-2.6313328742980957,3.3636984825134277,-1.853081226348877,-5.350035667419434,3.1317148208618164,-0.08011197298765182,2.433263063430786,-1.9178202152252197,-3.9100091457366943,0.6750917434692383,0.6942263841629028,-0.3341792821884155,-8.489850997924805,7.87459659576416,1.1911077499389648,3.001236915588379,-1.693160891532898,-2.1387441158294678,7.4294281005859375,-7.9780449867248535,-6.268789291381836,-4.01514196395874,1.9012895822525024,3.7237722873687744,-6.51450252532959,4.876214981079102,5.802950859069824,-2.1792001724243164,3.7559943199157715,-1.548879623413086,0.9317445158958435,0.5816305875778198,-0.35544416308403015,-1.7182105779647827,0.6373963356018066,-0.7357177734375,1.693662405014038,0.9568329453468323,-0.12393638491630554,-0.9827480912208557,0.8848643898963928,0.6066704988479614,0.8958772420883179,-2.0592706203460693,-1.9157277345657349,2.6228084564208984,-2.1418468952178955,2.559183359146118,1.4439115524291992,-1.3251923322677612,-1.5581384897232056,-0.20850232243537903,0.629372,0.6248072
