epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,W2_1_1,b2_1,W3_1_1,b3_1,Wout_1_1,bout_1,training_acc,testing_acc
57,8.545377731323242,-4.719958782196045,-3.3850865364074707,7.197892665863037,-8.200396537780762,-4.660754203796387,-3.9606287479400635,-3.4972760677337646,3.866339921951294,-0.6765454411506653,-8.141274452209473,3.62978196144104,8.074925422668457,-3.217106819152832,-4.775592803955078,-2.7591934204101562,-0.048689235001802444,1.2010982036590576,-1.1720386743545532,-3.6353914737701416,5.154756546020508,-6.819469928741455,4.707452774047852,1.8380076885223389,-5.533658981323242,7.83928108215332,4.321146488189697,3.2056405544281006,4.735264301300049,-3.8409039974212646,-0.984158456325531,7.613607883453369,-2.3916962146759033,-8.975064277648926,3.5353598594665527,6.642030239105225,3.1680142879486084,-0.3668428063392639,0.44550418853759766,0.641290545463562,1.0073336362838745,-1.821409821510315,-0.5467260479927063,3.456648826599121,-2.29016375541687,-5.167755126953125,0.9420582056045532,2.408189058303833,-1.056298851966858,0.62972105,0.6211046
58,8.564780235290527,-4.743221282958984,-3.4136462211608887,7.234526634216309,-8.227842330932617,-4.676028251647949,-3.980433702468872,-3.5080583095550537,3.8865554332733154,-0.6845670342445374,-8.14172649383545,3.6337106227874756,8.095001220703125,-3.2296981811523438,-4.7791266441345215,-2.765836715698242,-0.04712597280740738,1.2041903734207153,-1.1814948320388794,-3.651609182357788,5.169699192047119,-6.845734119415283,4.7125563621521,1.8542605638504028,-5.5561203956604,7.848944187164307,4.348489284515381,3.204228639602661,4.747287273406982,-3.8501272201538086,-1.0011595487594604,7.630768775939941,-2.4176433086395264,-8.98699951171875,3.5445516109466553,6.654269218444824,3.1924755573272705,-0.37455061078071594,0.4397660195827484,0.655235767364502,1.0227845907211304,-1.8238478899002075,-0.5476825833320618,3.4550909996032715,-2.2895607948303223,-5.16880989074707,0.9413788318634033,2.406688928604126,-1.0566035509109497,0.63007003,0.6214132
59,8.584073066711426,-4.765214443206787,-3.4413137435913086,7.269554615020752,-8.253849029541016,-4.691575050354004,-3.999423027038574,-3.5180232524871826,3.9052557945251465,-0.6929789185523987,-8.142621994018555,3.6378135681152344,8.115466117858887,-3.242138624191284,-4.783093452453613,-2.772731065750122,-0.045501500368118286,1.207539439201355,-1.1901473999023438,-3.6663978099823,5.183594226837158,-6.871375560760498,4.717529773712158,1.8696240186691284,-5.57771635055542,7.858664035797119,4.375039100646973,3.2038543224334717,4.758035659790039,-3.858797073364258,-1.0167113542556763,7.647358417510986,-2.4435858726501465,-8.998759269714355,3.5529305934906006,6.666600704193115,3.2152812480926514,-0.38245242834091187,0.4335634708404541,0.668114423751831,1.0378848314285278,-1.825945496559143,-0.5479604601860046,3.453521251678467,-2.2890400886535645,-5.1698479652404785,0.9407501816749573,2.405207395553589,-1.056929111480713,0.6301947,0.6223388
60,8.602950096130371,-4.785955429077148,-3.4681384563446045,7.303059101104736,-8.278619766235352,-4.7073283195495605,-4.017634868621826,-3.5272421836853027,3.9225637912750244,-0.7017453908920288,-8.144020080566406,3.6420648097991943,8.136209487915039,-3.254392385482788,-4.787443161010742,-2.7798397541046143,-0.04383847489953041,1.211116909980774,-1.1981284618377686,-3.679903507232666,5.196361541748047,-6.896320343017578,4.722504138946533,1.8841490745544434,-5.598561763763428,7.868424892425537,4.400786399841309,3.2043702602386475,4.767661094665527,-3.867016315460205,-1.0310308933258057,7.663419246673584,-2.4693188667297363,-9.010306358337402,3.5606887340545654,6.678885459899902,3.2364320755004883,-0.3905109167098999,0.4269697964191437,0.6798462271690369,1.0525487661361694,-1.8277771472930908,-0.547703206539154,3.4519684314727783,-2.2886037826538086,-5.1707763671875,0.9401248693466187,2.403754234313965,-1.0572954416275024,0.63024455,0.62264735
61,8.621281623840332,-4.805498123168945,-3.494124412536621,7.33530855178833,-8.302120208740234,-4.723130226135254,-4.035121440887451,-3.5357959270477295,3.9386613368988037,-0.7107645273208618,-8.146018028259277,3.646521806716919,8.156964302062988,-3.266430139541626,-4.792121887207031,-2.787078380584717,-0.042153455317020416,1.2148081064224243,-1.205559253692627,-3.692260980606079,5.208215713500977,-6.9204182624816895,4.727455139160156,1.8978831768035889,-5.618619918823242,7.878173828125,4.425899505615234,3.2056686878204346,4.776317596435547,-3.874913454055786,-1.0442852973937988,7.67898416519165,-2.494685173034668,-9.021818161010742,3.5678646564483643,6.691076755523682,3.2560834884643555,-0.39870819449424744,0.42007654905319214,0.6904129981994629,1.0667251348495483,-1.8294281959533691,-0.5470567345619202,3.450385570526123,-2.28822922706604,-5.171706676483154,0.9395259618759155,2.402327060699463,-1.0576975345611572,0.630444,0.62295586
62,8.639142990112305,-4.823864459991455,-3.5193004608154297,7.366292476654053,-8.324414253234863,-4.7389936447143555,-4.051938056945801,-3.5437209606170654,3.9536099433898926,-0.7199244499206543,-8.148489952087402,3.6511740684509277,8.177583694458008,-3.278184413909912,-4.797128200531006,-2.7943615913391113,-0.040461789816617966,1.2185596227645874,-1.212522268295288,-3.703620195388794,5.219226360321045,-6.9436235427856445,4.732424736022949,1.9108778238296509,-5.63800048828125,7.887824058532715,4.450321197509766,3.2076447010040283,4.784168243408203,-3.8824872970581055,-1.0566072463989258,7.6941399574279785,-2.5196361541748047,-9.033288955688477,3.5745744705200195,6.7030558586120605,3.274329423904419,-0.40701186656951904,0.41298291087150574,0.6998418569564819,1.0803663730621338,-1.8309545516967773,-0.5461455583572388,3.4488189220428467,-2.2879292964935303,-5.172571659088135,0.9389513731002808,2.4009289741516113,-1.0581419467926025,0.6306434,0.62295586
63,8.656453132629395,-4.841065406799316,-3.543729782104492,7.396136283874512,-8.34575080871582,-4.754856586456299,-4.068120956420898,-3.551126480102539,3.9674928188323975,-0.7292163968086243,-8.151266098022461,3.656020164489746,8.198055267333984,-3.2896759510040283,-4.8024492263793945,-2.8016791343688965,-0.03877556324005127,1.2223267555236816,-1.2191038131713867,-3.7141263484954834,5.2294793128967285,-6.9658331871032715,4.737519264221191,1.9232186079025269,-5.656660556793213,7.897419452667236,4.474166393280029,3.2101593017578125,4.791385650634766,-3.889861583709717,-1.0680766105651855,7.708886623382568,-2.5440876483917236,-9.044878959655762,3.5809104442596436,6.714827060699463,3.2913005352020264,-0.41540849208831787,0.4057886302471161,0.7082246541976929,1.0934474468231201,-1.832390546798706,-0.5450745820999146,3.4472649097442627,-2.2877044677734375,-5.173412799835205,0.938382089138031,2.3995680809020996,-1.0586185455322266,0.6306434,0.62326443
64,8.673360824584961,-4.857243537902832,-3.56744647026062,7.424868583679199,-8.3661527633667,-4.770564079284668,-4.0837626457214355,-3.5580193996429443,3.980424404144287,-0.7385544180870056,-8.154400825500488,3.661048650741577,8.218171119689941,-3.300896406173706,-4.8079833984375,-2.808957099914551,-0.03710034862160683,1.2260063886642456,-1.2253563404083252,-3.723855972290039,5.239009857177734,-6.98710823059082,4.742676258087158,1.9349188804626465,-5.674683094024658,7.906833648681641,4.497398376464844,3.213099718093872,4.798146724700928,-3.897047281265259,-1.0788588523864746,7.723250389099121,-2.56794810295105,-9.056524276733398,3.586907386779785,6.7262983322143555,3.3070895671844482,-0.42386600375175476,0.39855533838272095,0.7156150341033936,1.105931282043457,-1.8337421417236328,-0.5439385175704956,3.445725679397583,-2.2875282764434814,-5.174247741699219,0.9378383755683899,2.3982415199279785,-1.0591367483139038,0.6306185,0.62326443
65,8.68981647491455,-4.872488975524902,-3.5904552936553955,7.452698230743408,-8.38569450378418,-4.7862229347229,-4.098837852478027,-3.5644681453704834,3.9924967288970947,-0.7478718757629395,-8.157676696777344,3.66625714302063,8.237921714782715,-3.3117997646331787,-4.8137006759643555,-2.8161802291870117,-0.0354447141289711,1.2296113967895508,-1.2312906980514526,-3.7328999042510986,5.247981071472168,-7.007327079772949,4.747917175292969,1.9460303783416748,-5.692010879516602,7.916087627410889,4.520061016082764,3.216445207595825,4.8044753074646,-3.9040729999542236,-1.0889581441879272,7.737214088439941,-2.591210126876831,-9.068219184875488,3.5926694869995117,6.73754358291626,3.3218367099761963,-0.432367205619812,0.391385555267334,0.7221407294273376,1.1178194284439087,-1.8350682258605957,-0.5427895784378052,3.4442057609558105,-2.2874302864074707,-5.175124645233154,0.93730628490448,2.396956205368042,-1.0596652030944824,0.6310672,0.6238815
66,8.705917358398438,-4.886834621429443,-3.6127922534942627,7.479525089263916,-8.404412269592285,-4.801700115203857,-4.113405227661133,-3.5705437660217285,4.003773212432861,-0.757142961025238,-8.161272048950195,3.6716558933258057,8.257220268249512,-3.322380304336548,-4.819503307342529,-2.8233728408813477,-0.03381288796663284,1.2330682277679443,-1.2369920015335083,-3.7413387298583984,5.256401538848877,-7.026658535003662,4.753257751464844,1.9565907716751099,-5.708609580993652,7.925095558166504,4.542267322540283,3.2200491428375244,4.810498237609863,-3.9110052585601807,-1.0984634160995483,7.750706672668457,-2.6138291358947754,-9.079906463623047,3.598196268081665,6.748589515686035,3.335651159286499,-0.4408889710903168,0.3843063712120056,0.7278677225112915,1.129085898399353,-1.8363614082336426,-0.5416666269302368,3.4427216053009033,-2.2873904705047607,-5.175986289978027,0.9367830753326416,2.395711898803711,-1.0602192878723145,0.6309925,0.6238815
67,8.721487998962402,-4.900354385375977,-3.634432792663574,7.505429744720459,-8.422382354736328,-4.816986083984375,-4.127420902252197,-3.576258420944214,4.014337062835693,-0.7663030624389648,-8.16489315032959,3.6772029399871826,8.276043891906738,-3.3326478004455566,-4.825359344482422,-2.8304896354675293,-0.03220813721418381,1.2363700866699219,-1.2424830198287964,-3.7492406368255615,5.264383316040039,-7.0450029373168945,4.75870418548584,1.9666091203689575,-5.724573612213135,7.933865547180176,4.563925743103027,3.2238922119140625,4.816195964813232,-3.9178366661071777,-1.1074447631835938,7.763837814331055,-2.635847806930542,-9.091654777526855,3.603534698486328,6.759437561035156,3.3485958576202393,-0.44940945506095886,0.3773735463619232,0.7328946590423584,1.139729380607605,-1.837628722190857,-0.5406152606010437,3.4412524700164795,-2.287372589111328,-5.176882743835449,0.9362941980361938,2.394501209259033,-1.0607856512069702,0.6310922,0.62326443
68,8.736769676208496,-4.913132667541504,-3.655458927154541,7.530489921569824,-8.439735412597656,-4.832067489624023,-4.141011714935303,-3.581709384918213,4.024301052093506,-0.7753663063049316,-8.16872501373291,3.6828975677490234,8.294425964355469,-3.342621326446533,-4.831221103668213,-2.8375017642974854,-0.030630946159362793,1.2394847869873047,-1.2478084564208984,-3.7566800117492676,5.271950721740723,-7.062445640563965,4.7641167640686035,1.9761199951171875,-5.739862442016602,7.942373275756836,4.585109233856201,3.2278616428375244,4.821732044219971,-3.924609661102295,-1.115960955619812,7.7765793800354,-2.6572213172912598,-9.10323429107666,3.6086888313293457,6.7700324058532715,3.360772132873535,-0.4579155445098877,0.3706143796443939,0.7372833490371704,1.1497443914413452,-1.8388906717300415,-0.5396913290023804,3.439809799194336,-2.2874202728271484,-5.177769184112549,0.9358155131340027,2.3933327198028564,-1.061375379562378,0.63126665,0.62295586
69,8.751694679260254,-4.925204753875732,-3.6758780479431152,7.554834365844727,-8.456402778625488,-4.846958637237549,-4.154115676879883,-3.586914300918579,4.033689975738525,-0.7842823266983032,-8.172520637512207,3.6887192726135254,8.312374114990234,-3.352268934249878,-4.837031841278076,-2.844417095184326,-0.02908582240343094,1.2424383163452148,-1.252951741218567,-3.763688325881958,5.279165267944336,-7.078934669494629,4.769613742828369,1.9851621389389038,-5.754563808441162,7.950626373291016,4.605704307556152,3.231968402862549,4.827095985412598,-3.931290626525879,-1.1239978075027466,7.78897762298584,-2.6779935359954834,-9.114893913269043,3.6136727333068848,6.78043270111084,3.372199058532715,-0.4663906991481781,0.36408892273902893,0.7411438822746277,1.1591402292251587,-1.8401601314544678,-0.538888692855835,3.438425064086914,-2.2874979972839355,-5.1786370277404785,0.9353411197662354,2.3922207355499268,-1.0619622468948364,0.63141626,0.62326443
70,8.766216278076172,-4.936618328094482,-3.695774555206299,7.578341960906982,-8.472579002380371,-4.861571311950684,-4.166769981384277,-3.5918962955474854,4.04257345199585,-0.7930930852890015,-8.176328659057617,3.6946539878845215,8.32987117767334,-3.3615946769714355,-4.8427958488464355,-2.8512465953826904,-0.027571430429816246,1.2451766729354858,-1.257946491241455,-3.770303726196289,5.2859883308410645,-7.094630241394043,4.775150775909424,1.9937554597854614,-5.768717288970947,7.958667278289795,4.625833988189697,3.236147165298462,4.832316875457764,-3.9378583431243896,-1.1316181421279907,7.800947189331055,-2.6981661319732666,-9.126504898071289,3.618528366088867,6.7906012535095215,3.3829827308654785,-0.4748166799545288,0.35781142115592957,0.7445253729820251,1.1679261922836304,-1.8414146900177002,-0.5382502675056458,3.437075138092041,-2.287609577178955,-5.179490089416504,0.9348954558372498,2.391136646270752,-1.0625710487365723,0.6314661,0.62295586
71,8.780386924743652,-4.947443008422852,-3.7150588035583496,7.601089954376221,-8.48799991607666,-4.8759918212890625,-4.179020881652832,-3.596676826477051,4.050971031188965,-0.8017386794090271,-8.180203437805176,3.700676918029785,8.346920013427734,-3.3706352710723877,-4.848456382751465,-2.8579537868499756,-0.026091432198882103,1.2477706670761108,-1.2628076076507568,-3.7765214443206787,5.292539119720459,-7.109524726867676,4.7806830406188965,2.001946449279785,-5.782293796539307,7.9664506912231445,4.645400524139404,3.240361213684082,4.837446212768555,-3.9443299770355225,-1.1388505697250366,7.81255578994751,-2.7177624702453613,-9.138062477111816,3.6233203411102295,6.800567150115967,3.393138885498047,-0.48318278789520264,0.35179397463798523,0.747500479221344,1.176100492477417,-1.8426451683044434,-0.5377751588821411,3.4357454776763916,-2.2877368927001953,-5.180351257324219,0.9344743490219116,2.390098810195923,-1.063185214996338,0.631516,0.62264735
72,8.794215202331543,-4.957720756530762,-3.733851909637451,7.623202323913574,-8.503060340881348,-4.890119552612305,-4.190799236297607,-3.601263999938965,4.058913707733154,-0.810248851776123,-8.1840181350708,3.706775426864624,8.36346435546875,-3.3793933391571045,-4.853967666625977,-2.8645615577697754,-0.02464315854012966,1.2501685619354248,-1.2675831317901611,-3.782466173171997,5.298783302307129,-7.123606204986572,4.786154270172119,2.0097033977508545,-5.795245170593262,7.974024295806885,4.6645073890686035,3.2445969581604004,4.84250020980835,-3.950725793838501,-1.145707130432129,7.823797702789307,-2.736806631088257,-9.149560928344727,3.627981424331665,6.810318946838379,3.402698516845703,-0.49147990345954895,0.3460519313812256,0.7501131892204285,1.1836994886398315,-1.8438735008239746,-0.5374616384506226,3.434459924697876,-2.2879011631011963,-5.181253910064697,0.9340673089027405,2.389087438583374,-1.063805103302002,0.6315908,0.62326443
73,8.80774211883545,-4.967501163482666,-3.752105712890625,7.64469051361084,-8.517541885375977,-4.903971195220947,-4.202236652374268,-3.60569167137146,4.066495418548584,-0.8185811042785645,-8.187796592712402,3.712953805923462,8.379500389099121,-3.3878657817840576,-4.859316825866699,-2.871077299118042,-0.02322676032781601,1.252388834953308,-1.272242784500122,-3.7880873680114746,5.3048248291015625,-7.136962413787842,4.791604042053223,2.0170516967773438,-5.80763053894043,7.981342315673828,4.683078765869141,3.248807430267334,4.847496509552002,-3.957035541534424,-1.1522151231765747,7.834643363952637,-2.7552249431610107,-9.16094970703125,3.6325416564941406,6.819826602935791,3.4118151664733887,-0.4996955394744873,0.34059083461761475,0.752429723739624,1.1907397508621216,-1.845097303390503,-0.5372776389122009,3.4332211017608643,-2.288086175918579,-5.1821465492248535,0.9336711168289185,2.388125419616699,-1.0644183158874512,0.6316905,0.62357295
74,8.821070671081543,-4.9768290519714355,-3.769862174987793,7.665476322174072,-8.531631469726562,-4.917579650878906,-4.213307857513428,-3.6099894046783447,4.073703289031982,-0.8267679810523987,-8.191511154174805,3.7192108631134033,8.395125389099121,-3.396080255508423,-4.864512920379639,-2.8774874210357666,-0.021843010559678078,1.2544208765029907,-1.2768149375915527,-3.793426990509033,5.310586929321289,-7.149606704711914,4.797024726867676,2.0240042209625244,-5.819520950317383,7.988438129425049,4.701145172119141,3.2530155181884766,4.852438926696777,-3.9632372856140137,-1.1583958864212036,7.845175743103027,-2.7731425762176514,-9.172309875488281,3.636972188949585,6.82913064956665,3.4204657077789307,-0.5078109502792358,0.33542171120643616,0.754489004611969,1.1972240209579468,-1.8462982177734375,-0.5372940897941589,3.43202543258667,-2.2882862091064453,-5.183007717132568,0.9332936406135559,2.3871984481811523,-1.0650465488433838,0.6316655,0.6244986
75,8.834200859069824,-4.98574686050415,-3.787148952484131,7.685693740844727,-8.545182228088379,-4.930946350097656,-4.224011421203613,-3.6141374111175537,4.080584526062012,-0.8348016142845154,-8.195062637329102,3.7255005836486816,8.410330772399902,-3.4040334224700928,-4.869594097137451,-2.8837928771972656,-0.020493198186159134,1.2563217878341675,-1.281316876411438,-3.798496961593628,5.316176414489746,-7.161606788635254,4.802386283874512,2.030632257461548,-5.830938816070557,7.99530029296875,4.71867561340332,3.2572009563446045,4.8573899269104,-3.9693238735198975,-1.1642438173294067,7.855305194854736,-2.790543556213379,-9.183427810668945,3.6413662433624268,6.838270664215088,3.4286561012268066,-0.5158270001411438,0.3305469751358032,0.7563340067863464,1.203197717666626,-1.8474743366241455,-0.5374842882156372,3.4308743476867676,-2.288508415222168,-5.183930397033691,0.9329463243484497,2.3863015174865723,-1.0656577348709106,0.6320146,0.6248072
76,8.84708309173584,-4.99422550201416,-3.803910732269287,7.705354690551758,-8.558425903320312,-4.94397497177124,-4.234384059906006,-3.6181907653808594,4.087161064147949,-0.8426948189735413,-8.198622703552246,3.7317872047424316,8.424989700317383,-3.4117655754089355,-4.874423980712891,-2.890014410018921,-0.019173992797732353,1.2580456733703613,-1.2857292890548706,-3.8032801151275635,5.32153844833374,-7.172922611236572,4.807629108428955,2.0368969440460205,-5.841830253601074,8.001934051513672,4.735711097717285,3.26133131980896,4.862276077270508,-3.9752683639526367,-1.1697957515716553,7.8651909828186035,-2.807415246963501,-9.194503784179688,3.645627975463867,6.847167015075684,3.4364118576049805,-0.5237261056900024,0.3259534537792206,0.7579783797264099,1.2086563110351562,-1.8486577272415161,-0.5378381609916687,3.429769277572632,-2.2887380123138428,-5.184774875640869,0.9326108694076538,2.385441780090332,-1.0662856101989746,0.6320146,0.6238815
77,8.85981559753418,-5.00236177444458,-3.820261001586914,7.724456310272217,-8.571242332458496,-4.956772804260254,-4.244431018829346,-3.6221330165863037,4.093472003936768,-0.850432813167572,-8.20201587677002,3.7380995750427246,8.439352989196777,-3.4192614555358887,-4.879121780395508,-2.896162271499634,-0.017887098714709282,1.259612798690796,-1.2900804281234741,-3.8078761100769043,5.326785564422607,-7.183793544769287,4.812832832336426,2.04280948638916,-5.8523478507995605,8.008443832397461,4.752277851104736,3.2654035091400146,4.867128372192383,-3.9811320304870605,-1.175079584121704,7.874691009521484,-2.8237812519073486,-9.205397605895996,3.6498067378997803,6.855895042419434,3.443817138671875,-0.531510055065155,0.3216646611690521,0.7594713568687439,1.213638186454773,-1.8498190641403198,-0.5383467674255371,3.4286985397338867,-2.288965940475464,-5.185605525970459,0.9322897791862488,2.38462495803833,-1.066907286643982,0.63198966,0.6241901
78,8.872159957885742,-5.010151386260986,-3.836167812347412,7.743048667907715,-8.583803176879883,-4.969268321990967,-4.254165172576904,-3.6259918212890625,4.099550247192383,-0.8580672144889832,-8.205419540405273,3.744469165802002,8.453230857849121,-3.42655086517334,-4.883589744567871,-2.902268648147583,-0.016627922654151917,1.2609776258468628,-1.2943745851516724,-3.81223726272583,5.33176851272583,-7.19404411315918,4.817927837371826,2.0484039783477783,-5.862416744232178,8.014801979064941,4.7684006690979,3.269395112991333,4.871955394744873,-3.9869296550750732,-1.180104374885559,7.883936882019043,-2.8396549224853516,-9.216288566589355,3.6538686752319336,6.864354610443115,3.4508979320526123,-0.5391688942909241,0.3176412582397461,0.7608358263969421,1.2181684970855713,-1.8509634733200073,-0.5390071868896484,3.4276626110076904,-2.2892203330993652,-5.186525821685791,0.9319849014282227,2.3838143348693848,-1.067540168762207,0.63226384,0.62357295
79,8.884452819824219,-5.017633438110352,-3.8515706062316895,7.761118412017822,-8.595865249633789,-4.981440544128418,-4.263574123382568,-3.6297569274902344,4.105386257171631,-0.8655138611793518,-8.208697319030762,3.750795841217041,8.466691970825195,-3.4335997104644775,-4.887801647186279,-2.9082858562469482,-0.015397009439766407,1.2622112035751343,-1.2986189126968384,-3.816394090652466,5.336601734161377,-7.203756809234619,4.822936534881592,2.0537259578704834,-5.872058391571045,8.020918846130371,4.784087181091309,3.2733147144317627,4.876816749572754,-3.9925694465637207,-1.184846043586731,7.8927836418151855,-2.8550915718078613,-9.226934432983398,3.657834053039551,6.872649192810059,3.4576492309570312,-0.546700119972229,0.31390053033828735,0.762099027633667,1.2222672700881958,-1.8520959615707397,-0.5398022532463074,3.426675796508789,-2.289477825164795,-5.187379837036133,0.9317065477371216,2.3830511569976807,-1.0681565999984741,0.6324882,0.62295586
80,8.896442413330078,-5.024857521057129,-3.866595506668091,7.7787556648254395,-8.607683181762695,-4.993402481079102,-4.272696018218994,-3.633432149887085,4.110992431640625,-0.8728370666503906,-8.211912155151367,3.757131576538086,8.479849815368652,-3.4404900074005127,-4.891837120056152,-2.9142274856567383,-0.014192318543791771,1.2632993459701538,-1.3028216361999512,-3.820368528366089,5.341268539428711,-7.2130537033081055,4.827901363372803,2.0587360858917236,-5.881264686584473,8.026887893676758,4.799305438995361,3.277125835418701,4.881610870361328,-3.998098850250244,-1.1893788576126099,7.901414394378662,-2.870051145553589,-9.237447738647461,3.6617002487182617,6.880710601806641,3.4640884399414062,-0.5540979504585266,0.31041058897972107,0.7632744908332825,1.2259629964828491,-1.8532079458236694,-0.5407533049583435,3.4257328510284424,-2.289747476577759,-5.188261985778809,0.9314336776733398,2.3823049068450928,-1.0687774419784546,0.63238853,0.62326443
81,8.908268928527832,-5.0317254066467285,-3.881256341934204,7.795880317687988,-8.619110107421875,-5.005103588104248,-4.281554698944092,-3.6369972229003906,4.1163763999938965,-0.880002498626709,-8.214906692504883,3.763461112976074,8.492508888244629,-3.4471731185913086,-4.895720481872559,-2.9200854301452637,-0.013013366609811783,1.2642558813095093,-1.3069735765457153,-3.824162483215332,5.3457770347595215,-7.2218523025512695,4.832761287689209,2.0634636878967285,-5.890103340148926,8.032674789428711,4.814052104949951,3.2808797359466553,4.886349201202393,-4.003504276275635,-1.1936651468276978,7.90980863571167,-2.8845818042755127,-9.24782657623291,3.6654880046844482,6.8885273933410645,3.470245599746704,-0.5613589882850647,0.30717605352401733,0.7643725275993347,1.2292722463607788,-1.8543181419372559,-0.5418313145637512,3.4247992038726807,-2.2900161743164062,-5.189159870147705,0.9311814904212952,2.3815925121307373,-1.0693962574005127,0.63226384,0.6238815
82,8.920019149780273,-5.038337707519531,-3.8954966068267822,7.8126749992370605,-8.630167961120605,-5.016519069671631,-4.290135860443115,-3.640498399734497,4.121541976928711,-0.8870559334754944,-8.217801094055176,3.7697460651397705,8.504789352416992,-3.4536783695220947,-4.899405479431152,-2.92586612701416,-0.01186060719192028,1.2650829553604126,-1.31106436252594,-3.827801465988159,5.35016393661499,-7.230215072631836,4.837543487548828,2.0679240226745605,-5.898574352264404,8.03826904296875,4.828377723693848,3.284517765045166,4.89103364944458,-4.008787631988525,-1.1977356672286987,7.917889595031738,-2.898709774017334,-9.258116722106934,3.66916561126709,6.896171569824219,3.476168155670166,-0.5684792995452881,0.304190456867218,0.7654216289520264,1.2322204113006592,-1.8553922176361084,-0.54302978515625,3.4239392280578613,-2.2903146743774414,-5.190028190612793,0.9309365153312683,2.3809056282043457,-1.0700132846832275,0.63226384,0.6238815
83,8.931607246398926,-5.0446953773498535,-3.9093565940856934,7.82897424697876,-8.641009330749512,-5.027634620666504,-4.298447608947754,-3.6439082622528076,4.1265435218811035,-0.893959641456604,-8.220682144165039,3.7759926319122314,8.516645431518555,-3.4600391387939453,-4.9029011726379395,-2.9315810203552246,-0.01073215901851654,1.2657735347747803,-1.3151168823242188,-3.8312838077545166,5.35438346862793,-7.238186836242676,4.8422088623046875,2.0721545219421387,-5.906670570373535,8.043730735778809,4.842260837554932,3.288088321685791,4.895709991455078,-4.013921737670898,-1.2016022205352783,7.9256911277771,-2.9123988151550293,-9.268169403076172,3.672786235809326,6.903641223907471,3.4818077087402344,-0.5754561424255371,0.3014381229877472,0.7664284110069275,1.2347893714904785,-1.8564462661743164,-0.5443114638328552,3.423105001449585,-2.290600061416626,-5.190871715545654,0.9307074546813965,2.380249500274658,-1.07062828540802,0.6321143,0.6241901
84,8.94303035736084,-5.050882339477539,-3.9228787422180176,7.844989776611328,-8.651567459106445,-5.038496494293213,-4.306562900543213,-3.647261142730713,4.131361961364746,-0.9007251858711243,-8.22346019744873,3.7822110652923584,8.528182029724121,-3.4662063121795654,-4.906206130981445,-2.9372220039367676,-0.009627125225961208,1.2663474082946777,-1.31913161277771,-3.8346033096313477,5.358431816101074,-7.245724678039551,4.846871376037598,2.076115369796753,-5.914479732513428,8.04903793334961,4.8557448387146,3.291578769683838,4.900300979614258,-4.01892614364624,-1.2052816152572632,7.933292865753174,-2.925687313079834,-9.278107643127441,3.676269292831421,6.910837173461914,3.487236976623535,-0.5822898745536804,0.2989077866077423,0.7673985958099365,1.2370411157608032,-1.8574670553207397,-0.5457194447517395,3.4223079681396484,-2.2908966541290283,-5.191734313964844,0.9304900169372559,2.3796133995056152,-1.0712394714355469,0.6321392,0.6248072
85,8.954180717468262,-5.056763648986816,-3.9360597133636475,7.860609531402588,-8.661747932434082,-5.049149990081787,-4.314354419708252,-3.650540590286255,4.136046409606934,-0.9073735475540161,-8.226173400878906,3.788388967514038,8.539432525634766,-3.4722495079040527,-4.909363746643066,-2.94280743598938,-0.008543401956558228,1.266829252243042,-1.32310950756073,-3.8377649784088135,5.362362861633301,-7.252957344055176,4.851325511932373,2.079871416091919,-5.921963214874268,8.054243087768555,4.868834972381592,3.2949321269989014,4.904909610748291,-4.023839473724365,-1.2087810039520264,7.940685749053955,-2.9385550022125244,-9.287949562072754,3.6796867847442627,6.9178996086120605,3.492439031600952,-0.5889759063720703,0.29658254981040955,0.7683454751968384,1.2389963865280151,-1.8584829568862915,-0.5472278594970703,3.4215548038482666,-2.2911834716796875,-5.192550182342529,0.9302863478660583,2.378999948501587,-1.0718436241149902,0.6320894,0.62604135
86,8.965243339538574,-5.062478542327881,-3.948864459991455,7.875771522521973,-8.671727180480957,-5.059494495391846,-4.32205057144165,-3.653778314590454,4.1406049728393555,-0.9139043092727661,-8.228767395019531,3.7945117950439453,8.55028247833252,-3.478144884109497,-4.912285804748535,-2.9483187198638916,-0.007480709347873926,1.2671818733215332,-1.3270530700683594,-3.840805768966675,5.366201400756836,-7.25982666015625,4.855696201324463,2.0833888053894043,-5.929106712341309,8.059362411499023,4.881511688232422,3.2982232570648193,4.909488677978516,-4.028624057769775,-1.2121106386184692,7.947787284851074,-2.951106548309326,-9.297648429870605,3.6829917430877686,6.924747943878174,3.497448682785034,-0.5955210328102112,0.29447031021118164,0.7692925930023193,1.2406673431396484,-1.859470248222351,-0.54883873462677,3.4208321571350098,-2.2914891242980957,-5.193362236022949,0.9300922751426697,2.378406047821045,-1.0724575519561768,0.63236356,0.62634987
