epoch,Wout_1,Wout_2,Wout_3,Wout_4,Wout_5,Wout_6,Wout_7,Wout_8,Wout_9,Wout_10,Wout_11,Wout_12,Wout_13,Wout_14,Wout_15,Wout_16,Wout_17,Wout_18,Wout_19,Wout_20,Wout_21,Wout_22,Wout_23,Wout_24,Wout_25,Wout_26,Wout_27,Wout_28,Wout_29,Wout_30,Wout_31,Wout_32,Wout_33,Wout_34,Wout_35,Wout_36,Wout_37,Wout_38,Wout_39,Wout_40,Wout_41,Wout_42,bout_1,training_acc,testing_acc
32,-2.810565710067749,1.1027485132217407,0.953230082988739,-2.0800535678863525,1.966036319732666,1.363360047340393,0.8989940285682678,1.1903095245361328,-1.0926964282989502,0.4162718951702118,2.4401135444641113,-1.2062770128250122,-2.211566686630249,0.8576710820198059,1.1689889430999756,0.3500768840312958,-0.5653679966926575,-0.29438480734825134,0.12514951825141907,0.5757427215576172,-1.2540671825408936,1.8532346487045288,-1.2902547121047974,-0.5364519357681274,1.7406847476959229,-2.309821605682373,-1.130719542503357,-0.66121906042099,-1.2411514520645142,1.0008442401885986,-0.06238994374871254,-2.1222267150878906,1.055151343345642,2.5253565311431885,-0.9374862313270569,-1.763445258140564,-0.7308507561683655,0.2796080708503723,-0.47141310572624207,0.22600522637367249,-0.3950690031051636,0.5162299275398254,0.36784613132476807,0.6369755,0.63653195
33,-2.8105666637420654,1.1027580499649048,0.9532325863838196,-2.080052375793457,1.966040849685669,1.3633604049682617,0.898989200592041,1.1903092861175537,-1.0926928520202637,0.4162673056125641,2.4401168823242188,-1.2062817811965942,-2.2115678787231445,0.857661247253418,1.1689924001693726,0.35007908940315247,-0.5677443742752075,-0.2943894565105438,0.12514060735702515,0.5757495164871216,-1.254051685333252,1.853232979774475,-1.2902541160583496,-0.5364506840705872,1.7406775951385498,-2.3098247051239014,-1.1307072639465332,-0.6612175703048706,-1.2411586046218872,1.0008413791656494,-0.062392137944698334,-2.1222214698791504,1.0551375150680542,2.5253689289093018,-0.9374834895133972,-1.763447880744934,-0.7308425903320312,0.2839862108230591,-0.4714107811450958,0.22600583732128143,-0.39507466554641724,0.5161948800086975,0.3678438067436218,0.6369755,0.63653195
34,-2.8105666637420654,1.1027668714523315,0.953237771987915,-2.080054521560669,1.9660420417785645,1.363360047340393,0.8989876508712769,1.1903083324432373,-1.0926921367645264,0.4162624478340149,2.440121650695801,-1.2062851190567017,-2.2115743160247803,0.8576556444168091,1.1689951419830322,0.3500823974609375,-0.5699302554130554,-0.29439473152160645,0.12513306736946106,0.5757579803466797,-1.254040002822876,1.8532267808914185,-1.2902511358261108,-0.5364437103271484,1.7406601905822754,-2.3098273277282715,-1.1307086944580078,-0.6612197160720825,-1.241152286529541,1.000840663909912,-0.06239387392997742,-2.1222259998321533,1.0551369190216064,2.5253822803497314,-0.9374793171882629,-1.7634508609771729,-0.7308348417282104,0.28806230425834656,-0.47140970826148987,0.22600793838500977,-0.3950793445110321,0.516164243221283,0.36784183979034424,0.6369755,0.63653195
35,-2.810561180114746,1.1027735471725464,0.9532395005226135,-2.08005428314209,1.966046690940857,1.3633630275726318,0.89898282289505,1.1903102397918701,-1.0926880836486816,0.416255921125412,2.4401257038116455,-1.2062934637069702,-2.211580514907837,0.8576481938362122,1.1689977645874023,0.35007911920547485,-0.571941614151001,-0.2943960726261139,0.12512658536434174,0.5757625102996826,-1.2540297508239746,1.8532274961471558,-1.2902532815933228,-0.5364423990249634,1.7406529188156128,-2.3098323345184326,-1.1307002305984497,-0.6612180471420288,-1.2411550283432007,1.0008392333984375,-0.062398508191108704,-2.122218132019043,1.0551279783248901,2.525395154953003,-0.9374774694442749,-1.7634546756744385,-0.7308306694030762,0.2918560802936554,-0.4714064300060272,0.22600914537906647,-0.3950828015804291,0.5161361694335938,0.3678411543369293,0.6369755,0.63653195
36,-2.8105506896972656,1.1027743816375732,0.9532397389411926,-2.0800468921661377,1.9660403728485107,1.3633700609207153,0.8989790678024292,1.1903102397918701,-1.0926861763000488,0.4162519574165344,2.440126419067383,-1.2063047885894775,-2.211580753326416,0.8576443791389465,1.1690012216567993,0.35007694363594055,-0.5737924575805664,-0.29439881443977356,0.1251193881034851,0.5757666826248169,-1.2540202140808105,1.8532203435897827,-1.2902506589889526,-0.5364388227462769,1.7406415939331055,-2.3098349571228027,-1.1306897401809692,-0.6612160205841064,-1.2411541938781738,1.0008341073989868,-0.062399972230196,-2.1222150325775146,1.0551197528839111,2.5254111289978027,-0.9374748468399048,-1.763457179069519,-0.7308241128921509,0.295388787984848,-0.4714047610759735,0.22601066529750824,-0.3950856626033783,0.5161094069480896,0.36783790588378906,0.6369755,0.63653195
37,-2.8105409145355225,1.1027792692184448,0.9532412886619568,-2.0800411701202393,1.9660409688949585,1.363369107246399,0.8989762663841248,1.1903101205825806,-1.092685580253601,0.41624513268470764,2.4401369094848633,-1.2063103914260864,-2.2115893363952637,0.8576352000236511,1.1690045595169067,0.3500773310661316,-0.5754960179328918,-0.2944023609161377,0.12511326372623444,0.5757713317871094,-1.2540113925933838,1.8532114028930664,-1.2902536392211914,-0.5364338755607605,1.7406316995620728,-2.309842824935913,-1.1306800842285156,-0.6612154245376587,-1.241154432296753,1.0008330345153809,-0.06239888072013855,-2.1222100257873535,1.0551120042800903,2.525418281555176,-0.9374678134918213,-1.7634615898132324,-0.7308170199394226,0.2986772656440735,-0.471402645111084,0.2260124683380127,-0.39508920907974243,0.5160853862762451,0.3678385615348816,0.6369755,0.63653195
38,-2.810535430908203,1.1027820110321045,0.9532440900802612,-2.08004093170166,1.9660446643829346,1.3633677959442139,0.8989762663841248,1.1903132200241089,-1.0926817655563354,0.41624075174331665,2.440138816833496,-1.2063144445419312,-2.2115976810455322,0.8576315641403198,1.1690056324005127,0.35007455945014954,-0.5770639777183533,-0.2944050133228302,0.12510640919208527,0.575773298740387,-1.2540013790130615,1.853205919265747,-1.2902475595474243,-0.5364250540733337,1.7406164407730103,-2.309842824935913,-1.1306723356246948,-0.6612133383750916,-1.2411596775054932,1.000831127166748,-0.06239800900220871,-2.1222174167633057,1.0551069974899292,2.5254321098327637,-0.9374645352363586,-1.763469934463501,-0.7308102250099182,0.3017384707927704,-0.4714002311229706,0.2260143905878067,-0.3950920104980469,0.5160631537437439,0.36783766746520996,0.6369755,0.63653195
39,-2.8105275630950928,1.1027852296829224,0.9532440900802612,-2.0800352096557617,1.9660464525222778,1.3633689880371094,0.8989726901054382,1.1903141736984253,-1.0926752090454102,0.41623398661613464,2.440141439437866,-1.2063179016113281,-2.211599588394165,0.857624888420105,1.1690092086791992,0.3500727713108063,-0.578507661819458,-0.29440680146217346,0.12510201334953308,0.5757743120193481,-1.2539939880371094,1.8532034158706665,-1.2902501821517944,-0.5364221930503845,1.7406067848205566,-2.309851884841919,-1.1306743621826172,-0.6612146496772766,-1.2411553859710693,1.0008270740509033,-0.062399305403232574,-2.122213840484619,1.05510675907135,2.525442123413086,-0.937461793422699,-1.7634689807891846,-0.7308071851730347,0.30458858609199524,-0.4713990092277527,0.2260143756866455,-0.3950950503349304,0.5160406231880188,0.36783602833747864,0.6369755,0.63653195
40,-2.810525894165039,1.1027932167053223,0.9532462954521179,-2.08003568649292,1.9660484790802002,1.3633702993392944,0.8989683389663696,1.1903132200241089,-1.0926753282546997,0.4162330627441406,2.440142869949341,-1.2063226699829102,-2.2116053104400635,0.8576224446296692,1.1690119504928589,0.3500727117061615,-0.579836905002594,-0.2944076359272003,0.12509699165821075,0.5757749080657959,-1.2539896965026855,1.8532034158706665,-1.2902488708496094,-0.5364204049110413,1.7406049966812134,-2.309854745864868,-1.1306662559509277,-0.6612113118171692,-1.241158127784729,1.0008254051208496,-0.06240123510360718,-2.1222105026245117,1.0550990104675293,2.5254480838775635,-0.9374600648880005,-1.7634735107421875,-0.7308016419410706,0.30724209547042847,-0.47139772772789,0.22601494193077087,-0.39509835839271545,0.5160202980041504,0.3678349554538727,0.6369755,0.63653195
41,-2.8105275630950928,1.102795958518982,0.9532431364059448,-2.0800321102142334,1.966048240661621,1.363366723060608,0.8989655375480652,1.1903098821640015,-1.0926719903945923,0.41622424125671387,2.4401557445526123,-1.2063242197036743,-2.2116050720214844,0.8576172590255737,1.1690157651901245,0.3500763475894928,-0.5810601115226746,-0.2944101095199585,0.12509167194366455,0.5757786631584167,-1.2539825439453125,1.8532005548477173,-1.2902497053146362,-0.5364193320274353,1.7405973672866821,-2.309856414794922,-1.1306614875793457,-0.6612119674682617,-1.241157054901123,1.000826358795166,-0.062402497977018356,-2.122206926345825,1.0550925731658936,2.525451183319092,-0.9374577403068542,-1.7634739875793457,-0.7307972311973572,0.30971285700798035,-0.47139522433280945,0.2260158509016037,-0.3951014280319214,0.5160026550292969,0.3678348660469055,0.6369755,0.63653195
42,-2.810523748397827,1.102795958518982,0.9532430171966553,-2.080028772354126,1.9660487174987793,1.3633642196655273,0.8989647030830383,1.190308928489685,-1.092671275138855,0.4162209630012512,2.44016170501709,-1.2063229084014893,-2.2116074562072754,0.857610821723938,1.1690210103988647,0.3500745892524719,-0.5821859240531921,-0.29441002011299133,0.12508733570575714,0.575779378414154,-1.2539758682250977,1.8531973361968994,-1.2902541160583496,-0.5364188551902771,1.7405951023101807,-2.3098602294921875,-1.130657434463501,-0.6612126231193542,-1.241153359413147,1.0008223056793213,-0.06240261346101761,-2.1222074031829834,1.0550899505615234,2.525463104248047,-0.9374551177024841,-1.7634755373001099,-0.7307942509651184,0.3120131194591522,-0.47139453887939453,0.2260163426399231,-0.3951028883457184,0.5159863233566284,0.3678337335586548,0.6369755,0.63653195
43,-2.810523271560669,1.1028025150299072,0.9532421827316284,-2.0800278186798096,1.966054081916809,1.3633630275726318,0.8989614844322205,1.1903115510940552,-1.092668890953064,0.416219025850296,2.4401652812957764,-1.2063226699829102,-2.2116193771362305,0.857607901096344,1.1690218448638916,0.35007625818252563,-0.5832220315933228,-0.2944134473800659,0.12508368492126465,0.5757815837860107,-1.2539722919464111,1.8531923294067383,-1.2902543544769287,-0.5364207029342651,1.740594506263733,-2.3098623752593994,-1.1306568384170532,-0.6612129211425781,-1.2411527633666992,1.0008196830749512,-0.06240391731262207,-2.122206926345825,1.0550893545150757,2.5254714488983154,-0.9374547600746155,-1.7634764909744263,-0.7307911515235901,0.31415462493896484,-0.47139430046081543,0.22601601481437683,-0.39510610699653625,0.5159686207771301,0.36783382296562195,0.6369755,0.63653195
44,-2.8105125427246094,1.10280179977417,0.9532462954521179,-2.080028533935547,1.9660543203353882,1.363362193107605,0.8989614844322205,1.1903126239776611,-1.0926653146743774,0.41621485352516174,2.44016695022583,-1.2063242197036743,-2.2116246223449707,0.857603132724762,1.169022560119629,0.35007283091545105,-0.5841755270957947,-0.2944142520427704,0.12508149445056915,0.5757848024368286,-1.2539674043655396,1.8531901836395264,-1.2902508974075317,-0.5364164113998413,1.740585207939148,-2.3098628520965576,-1.1306467056274414,-0.6612141132354736,-1.2411552667617798,1.0008198022842407,-0.06240338459610939,-2.122208833694458,1.0550786256790161,2.525481939315796,-0.9374525547027588,-1.7634779214859009,-0.7307870388031006,0.3161488175392151,-0.47139254212379456,0.2260160893201828,-0.3951076567173004,0.5159531831741333,0.3678314685821533,0.6369755,0.63653195
45,-2.810511827468872,1.1028059720993042,0.9532453417778015,-2.0800254344940186,1.9660515785217285,1.3633654117584229,0.898959219455719,1.1903162002563477,-1.0926662683486938,0.4162117540836334,2.440169334411621,-1.2063270807266235,-2.2116243839263916,0.8576018810272217,1.1690245866775513,0.3500721752643585,-0.5850526094436646,-0.2944157123565674,0.12507712841033936,0.575787365436554,-1.2539604902267456,1.8531936407089233,-1.2902504205703735,-0.5364118814468384,1.7405787706375122,-2.309864044189453,-1.1306430101394653,-0.6612125635147095,-1.241155743598938,1.0008175373077393,-0.062403418123722076,-2.1222102642059326,1.0550737380981445,2.5254862308502197,-0.9374485015869141,-1.7634817361831665,-0.7307869791984558,0.31800577044487,-0.47139203548431396,0.22601675987243652,-0.3951092064380646,0.5159391164779663,0.36782971024513245,0.6369755,0.63653195
46,-2.8105008602142334,1.1028063297271729,0.953244686126709,-2.080019950866699,1.966051697731018,1.3633742332458496,0.8989576101303101,1.1903131008148193,-1.0926653146743774,0.41620761156082153,2.4401726722717285,-1.20633864402771,-2.211620807647705,0.8575966358184814,1.169026494026184,0.3500675857067108,-0.5858602523803711,-0.29441723227500916,0.12507274746894836,0.5757890343666077,-1.2539561986923218,1.8531849384307861,-1.2902517318725586,-0.536411464214325,1.7405757904052734,-2.3098673820495605,-1.1306395530700684,-0.6612114310264587,-1.2411552667617798,1.0008162260055542,-0.062404144555330276,-2.1222083568573,1.0550695657730103,2.5254969596862793,-0.9374478459358215,-1.763485074043274,-0.7307813167572021,0.31973445415496826,-0.4713900089263916,0.22601954638957977,-0.3951098322868347,0.5159256458282471,0.36782827973365784,0.6369755,0.63653195
47,-2.8105032444000244,1.1028120517730713,0.9532485604286194,-2.0800187587738037,1.9660513401031494,1.3633697032928467,0.8989566564559937,1.1903120279312134,-1.0926647186279297,0.4162060022354126,2.440171003341675,-1.2063363790512085,-2.2116222381591797,0.8575936555862427,1.1690270900726318,0.350070059299469,-0.5866037607192993,-0.29441922903060913,0.1250697374343872,0.5757909417152405,-1.2539522647857666,1.8531843423843384,-1.290248155593872,-0.5364087820053101,1.7405686378479004,-2.3098678588867188,-1.1306395530700684,-0.6612125635147095,-1.2411547899246216,1.0008153915405273,-0.06240546703338623,-2.1222083568573,1.0550706386566162,2.525498867034912,-0.937447190284729,-1.7634844779968262,-0.7307789921760559,0.3213443458080292,-0.47139081358909607,0.22601903975009918,-0.39511117339134216,0.5159121155738831,0.367827832698822,0.6369755,0.63653195
48,-2.8105063438415527,1.1028167009353638,0.953249454498291,-2.080017566680908,1.966050148010254,1.3633705377578735,0.8989554047584534,1.1903129816055298,-1.0926645994186401,0.416203111410141,2.4401750564575195,-1.2063406705856323,-2.2116215229034424,0.857591450214386,1.1690281629562378,0.3500710129737854,-0.5872880816459656,-0.29442140460014343,0.12506701052188873,0.5757935047149658,-1.253951072692871,1.8531837463378906,-1.2902487516403198,-0.5364094376564026,1.740566611289978,-2.309868335723877,-1.130637288093567,-0.6612109541893005,-1.2411558628082275,1.0008163452148438,-0.062407027930021286,-2.1222057342529297,1.055069088935852,2.5254993438720703,-0.9374457597732544,-1.7634875774383545,-0.7307766675949097,0.3228432238101959,-0.47138914465904236,0.2260206937789917,-0.3951130509376526,0.5159034729003906,0.36782681941986084,0.6369755,0.63653195
49,-2.81050181388855,1.1028187274932861,0.9532493352890015,-2.080017328262329,1.9660522937774658,1.3633743524551392,0.898952305316925,1.1903151273727417,-1.0926623344421387,0.41620364785194397,2.4401721954345703,-1.206345796585083,-2.211621046066284,0.8575870394706726,1.1690303087234497,0.35007062554359436,-0.5879177451133728,-0.2944229245185852,0.12506361305713654,0.5757965445518494,-1.253948450088501,1.8531811237335205,-1.2902499437332153,-0.5364136099815369,1.7405664920806885,-2.309873580932617,-1.1306363344192505,-0.6612116694450378,-1.2411524057388306,1.0008131265640259,-0.06240987777709961,-2.1222054958343506,1.055067777633667,2.525508403778076,-0.9374436736106873,-1.7634893655776978,-0.7307734489440918,0.32423901557922363,-0.4713889956474304,0.22602133452892303,-0.3951145112514496,0.5158929824829102,0.36782509088516235,0.6369755,0.63653195
50,-2.8105008602142334,1.1028176546096802,0.9532508254051208,-2.0800139904022217,1.96605384349823,1.3633735179901123,0.8989512920379639,1.190313458442688,-1.0926587581634521,0.41620028018951416,2.440176010131836,-1.2063478231430054,-2.2116215229034424,0.8575854897499084,1.1690349578857422,0.35006964206695557,-0.5884979367256165,-0.2944241166114807,0.12506037950515747,0.5757977962493896,-1.2539476156234741,1.8531790971755981,-1.2902507781982422,-0.5364155769348145,1.7405693531036377,-2.3098740577697754,-1.1306344270706177,-0.6612109541893005,-1.2411549091339111,1.0008149147033691,-0.062409546226263046,-2.1222052574157715,1.0550651550292969,2.5255110263824463,-0.9374436736106873,-1.763490915298462,-0.7307698726654053,0.32553890347480774,-0.4713883399963379,0.22602257132530212,-0.3951156437397003,0.5158833265304565,0.36782294511795044,0.6369755,0.63653195
51,-2.810499906539917,1.1028187274932861,0.9532493352890015,-2.080012083053589,1.9660543203353882,1.3633737564086914,0.8989508748054504,1.190316081047058,-1.092657208442688,0.4161996841430664,2.440178632736206,-1.2063484191894531,-2.2116267681121826,0.8575845956802368,1.1690349578857422,0.3500690162181854,-0.5890324711799622,-0.2944241166114807,0.12505823373794556,0.5757983326911926,-1.2539441585540771,1.8531798124313354,-1.290250539779663,-0.5364134907722473,1.7405657768249512,-2.309868097305298,-1.1306347846984863,-0.6612070202827454,-1.2411530017852783,1.0008138418197632,-0.0624079704284668,-2.122206926345825,1.0550662279129028,2.5255048274993896,-0.9374426007270813,-1.7634940147399902,-0.7307705879211426,0.3267495036125183,-0.47138673067092896,0.22602291405200958,-0.39511796832084656,0.515874445438385,0.3678225874900818,0.6369755,0.63653195
52,-2.8104968070983887,1.1028181314468384,0.9532485008239746,-2.0800082683563232,1.9660553932189941,1.3633699417114258,0.898950457572937,1.1903139352798462,-1.0926589965820312,0.41619861125946045,2.440178871154785,-1.2063478231430054,-2.211627721786499,0.8575839996337891,1.1690360307693481,0.3500683903694153,-0.5895242691040039,-0.2944249212741852,0.12505567073822021,0.5757991075515747,-1.2539403438568115,1.853181004524231,-1.2902541160583496,-0.536408007144928,1.7405579090118408,-2.309873342514038,-1.1306325197219849,-0.6612083315849304,-1.2411513328552246,1.000813364982605,-0.062410369515419006,-2.1222031116485596,1.0550646781921387,2.5255119800567627,-0.9374409317970276,-1.7634931802749634,-0.730767548084259,0.32787686586380005,-0.471385657787323,0.22602249681949615,-0.39511898159980774,0.5158676505088806,0.3678227365016937,0.6369755,0.63653195
53,-2.810497283935547,1.1028209924697876,0.9532472491264343,-2.080005645751953,1.9660561084747314,1.3633707761764526,0.8989497423171997,1.1903152465820312,-1.0926576852798462,0.4161984920501709,2.4401721954345703,-1.2063493728637695,-2.211627244949341,0.8575818538665771,1.1690369844436646,0.35007113218307495,-0.5899770855903625,-0.29442641139030457,0.12505410611629486,0.5758016109466553,-1.253936767578125,1.8531806468963623,-1.2902517318725586,-0.5364037156105042,1.7405507564544678,-2.3098719120025635,-1.130632996559143,-0.6612077951431274,-1.2411539554595947,1.0008105039596558,-0.06241054832935333,-2.1222009658813477,1.055062174797058,2.5255141258239746,-0.9374390840530396,-1.7634961605072021,-0.7307666540145874,0.32892629504203796,-0.4713857173919678,0.22602306306362152,-0.395119309425354,0.5158592462539673,0.36782318353652954,0.6369755,0.63653195
54,-2.810492753982544,1.1028238534927368,0.953254222869873,-2.080010414123535,1.966057538986206,1.363372564315796,0.8989488482475281,1.1903135776519775,-1.0926587581634521,0.4161977767944336,2.440173625946045,-1.2063497304916382,-2.2116267681121826,0.8575806617736816,1.1690380573272705,0.3500678837299347,-0.590393602848053,-0.2944265604019165,0.12505345046520233,0.5758010149002075,-1.2539345026016235,1.8531720638275146,-1.2902519702911377,-0.5364019274711609,1.740547776222229,-2.309877634048462,-1.1306333541870117,-0.6612090468406677,-1.2411506175994873,1.0008105039596558,-0.062409404665231705,-2.122201442718506,1.0550615787506104,2.5255167484283447,-0.9374364614486694,-1.7634978294372559,-0.7307641506195068,0.32990366220474243,-0.47138532996177673,0.22602416574954987,-0.39512187242507935,0.5158515572547913,0.36782342195510864,0.6369755,0.63653195
55,-2.810492753982544,1.1028268337249756,0.9532558917999268,-2.0800137519836426,1.9660578966140747,1.3633700609207153,0.8989492058753967,1.1903108358383179,-1.0926566123962402,0.41619348526000977,2.4401798248291016,-1.2063487768173218,-2.211627721786499,0.8575777411460876,1.1690378189086914,0.35006800293922424,-0.5907770991325378,-0.294426828622818,0.12505213916301727,0.5758007764816284,-1.2539339065551758,1.8531725406646729,-1.290250301361084,-0.5363993644714355,1.7405427694320679,-2.3098769187927246,-1.1306298971176147,-0.6612106561660767,-1.2411510944366455,1.000807762145996,-0.06241017207503319,-2.1222009658813477,1.0550583600997925,2.5255215167999268,-0.9374356269836426,-1.763498067855835,-0.7307631373405457,0.3308138847351074,-0.47138479351997375,0.226024329662323,-0.3951224982738495,0.5158455967903137,0.3678237497806549,0.6369755,0.63653195
56,-2.8104915618896484,1.1028274297714233,0.9532589316368103,-2.0800154209136963,1.966058611869812,1.363370418548584,0.8989479541778564,1.1903122663497925,-1.0926555395126343,0.41619300842285156,2.4401798248291016,-1.20634925365448,-2.2116308212280273,0.8575756549835205,1.1690384149551392,0.3500674366950989,-0.59112948179245,-0.29442745447158813,0.12505100667476654,0.5758022665977478,-1.25392746925354,1.8531707525253296,-1.2902497053146362,-0.5363971590995789,1.7405421733856201,-2.309880018234253,-1.1306241750717163,-0.6612105369567871,-1.2411538362503052,1.000807762145996,-0.06241059675812721,-2.122199773788452,1.0550559759140015,2.525524377822876,-0.9374345541000366,-1.7634990215301514,-0.7307612299919128,0.3316614329814911,-0.47138383984565735,0.2260245382785797,-0.39512255787849426,0.5158388018608093,0.36782217025756836,0.6369755,0.63653195
57,-2.8104934692382812,1.1028295755386353,0.9532567262649536,-2.0800130367279053,1.9660588502883911,1.3633736371994019,0.8989474177360535,1.1903127431869507,-1.0926560163497925,0.41619205474853516,2.4401803016662598,-1.2063522338867188,-2.2116312980651855,0.8575745224952698,1.1690380573272705,0.35006898641586304,-0.5914539694786072,-0.294429212808609,0.12505048513412476,0.5758031606674194,-1.25392484664917,1.8531715869903564,-1.2902528047561646,-0.5363960266113281,1.7405396699905396,-2.3098831176757812,-1.1306252479553223,-0.6612098813056946,-1.2411530017852783,1.0008076429367065,-0.06241022050380707,-2.1222026348114014,1.0550564527511597,2.525526762008667,-0.937432587146759,-1.7635000944137573,-0.7307592034339905,0.33245086669921875,-0.47138333320617676,0.22602441906929016,-0.3951226770877838,0.5158321857452393,0.36782294511795044,0.6369755,0.63653195
58,-2.8104918003082275,1.1028306484222412,0.9532566666603088,-2.0800118446350098,1.9660582542419434,1.3633748292922974,0.8989466428756714,1.1903122663497925,-1.0926562547683716,0.41618970036506653,2.440181255340576,-1.2063552141189575,-2.211629867553711,0.8575734496116638,1.169039249420166,0.35006892681121826,-0.5917530655860901,-0.29443031549453735,0.1250482052564621,0.5758038759231567,-1.2539234161376953,1.8531705141067505,-1.290251612663269,-0.5363950729370117,1.7405364513397217,-2.3098816871643066,-1.1306232213974,-0.6612095832824707,-1.2411516904830933,1.000805377960205,-0.06241023540496826,-2.122204303741455,1.0550537109375,2.5255324840545654,-0.937432050704956,-1.7635000944137573,-0.7307589054107666,0.3331858515739441,-0.47138240933418274,0.22602352499961853,-0.3951234221458435,0.5158267021179199,0.36782214045524597,0.6369755,0.63653195
59,-2.8104910850524902,1.102832555770874,0.9532584547996521,-2.0800135135650635,1.966059684753418,1.3633753061294556,0.8989459276199341,1.1903125047683716,-1.0926560163497925,0.41618987917900085,2.4401824474334717,-1.206357479095459,-2.2116329669952393,0.8575730323791504,1.1690397262573242,0.3500673174858093,-0.5920283794403076,-0.2944300174713135,0.12504754960536957,0.5758044719696045,-1.253922700881958,1.8531694412231445,-1.290252923965454,-0.5363965034484863,1.7405370473861694,-2.309882402420044,-1.130621314048767,-0.661210834980011,-1.2411534786224365,1.0008063316345215,-0.06241127476096153,-2.1222026348114014,1.0550525188446045,2.5255351066589355,-0.937430739402771,-1.7635003328323364,-0.7307567596435547,0.3338702321052551,-0.4713819622993469,0.2260248064994812,-0.3951234221458435,0.5158222317695618,0.3678218722343445,0.6369755,0.63653195
60,-2.810490131378174,1.1028329133987427,0.9532604217529297,-2.0800130367279053,1.9660576581954956,1.363374948501587,0.8989452719688416,1.1903108358383179,-1.0926549434661865,0.41618847846984863,2.440185546875,-1.2063568830490112,-2.2116308212280273,0.8575719594955444,1.1690399646759033,0.3500674068927765,-0.5922811031341553,-0.29443085193634033,0.12504592537879944,0.5758050680160522,-1.253924012184143,1.8531644344329834,-1.2902518510818481,-0.5363976955413818,1.7405377626419067,-2.3098831176757812,-1.1306208372116089,-0.6612085103988647,-1.2411515712738037,1.0008018016815186,-0.062413156032562256,-2.122201681137085,1.055051326751709,2.525538444519043,-0.9374305009841919,-1.7635018825531006,-0.730754017829895,0.33450788259506226,-0.47138115763664246,0.22602494060993195,-0.3951241970062256,0.5158169865608215,0.367821604013443,0.6369755,0.63653195
61,-2.8104889392852783,1.102832555770874,0.9532602429389954,-2.0800106525421143,1.9660612344741821,1.363376259803772,0.8989456295967102,1.1903107166290283,-1.0926531553268433,0.416189044713974,2.4401814937591553,-1.2063589096069336,-2.2116358280181885,0.8575717210769653,1.1690412759780884,0.350069135427475,-0.592514157295227,-0.29443055391311646,0.12504537403583527,0.5758054256439209,-1.2539206743240356,1.8531696796417236,-1.2902507781982422,-0.5363961458206177,1.740536093711853,-2.3098843097686768,-1.130620002746582,-0.6612098217010498,-1.2411516904830933,1.0008037090301514,-0.06241448223590851,-2.1222004890441895,1.0550501346588135,2.525538206100464,-0.9374310970306396,-1.763501524925232,-0.7307561635971069,0.3351016640663147,-0.4713810086250305,0.22602538764476776,-0.39512476325035095,0.5158129334449768,0.367820143699646,0.6369755,0.63653195
62,-2.810483932495117,1.102832555770874,0.9532642364501953,-2.0800106525421143,1.9660565853118896,1.363376498222351,0.8989458084106445,1.1903104782104492,-1.0926554203033447,0.41618794202804565,2.4401838779449463,-1.2063593864440918,-2.2116336822509766,0.8575723171234131,1.1690425872802734,0.3500664234161377,-0.5927286744117737,-0.29443085193634033,0.12504403293132782,0.5758045315742493,-1.253918170928955,1.853171706199646,-1.2902534008026123,-0.5363991856575012,1.7405401468276978,-2.3098814487457275,-1.1306198835372925,-0.6612091064453125,-1.2411482334136963,1.0008041858673096,-0.06241380795836449,-2.122199535369873,1.0550508499145508,2.525531530380249,-0.9374304413795471,-1.7635024785995483,-0.7307560443878174,0.3356543779373169,-0.47138088941574097,0.22602587938308716,-0.3951254189014435,0.515808641910553,0.3678194582462311,0.6369755,0.63653195
63,-2.810485363006592,1.102833867073059,0.9532642364501953,-2.0800137519836426,1.966058611869812,1.363374948501587,0.898943305015564,1.1903119087219238,-1.0926547050476074,0.4161861538887024,2.440187931060791,-1.2063590288162231,-2.211632251739502,0.857569694519043,1.1690441370010376,0.3500669598579407,-0.5929263234138489,-0.29443174600601196,0.1250421404838562,0.5758048295974731,-1.2539175748825073,1.853169560432434,-1.290249228477478,-0.5363984107971191,1.7405381202697754,-2.3098833560943604,-1.1306188106536865,-0.6612094044685364,-1.2411547899246216,1.0008026361465454,-0.062412865459918976,-2.122203826904297,1.055050253868103,2.525538444519043,-0.937431812286377,-1.7635011672973633,-0.7307530045509338,0.33616903424263,-0.47138145565986633,0.22602547705173492,-0.3951261639595032,0.5158045887947083,0.36782053112983704,0.6369755,0.63653195
64,-2.8104846477508545,1.1028327941894531,0.953265368938446,-2.0800130367279053,1.9660577774047852,1.3633767366409302,0.8989432454109192,1.190311312675476,-1.0926545858383179,0.41618624329566956,2.440190076828003,-1.2063610553741455,-2.211636543273926,0.857568085193634,1.1690456867218018,0.35006701946258545,-0.5931081771850586,-0.2944307029247284,0.12504184246063232,0.5758045315742493,-1.2539175748825073,1.8531705141067505,-1.2902511358261108,-0.5363966822624207,1.7405352592468262,-2.3098866939544678,-1.130614995956421,-0.6612082719802856,-1.2411503791809082,1.000802993774414,-0.06241223216056824,-2.1222054958343506,1.0550469160079956,2.525540828704834,-0.9374299645423889,-1.763502836227417,-0.7307541370391846,0.33664846420288086,-0.4713805615901947,0.22602605819702148,-0.3951265215873718,0.5158014893531799,0.36782070994377136,0.6369755,0.63653195
