epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,Wout_1_1,bout_1,training_acc,testing_acc
63,-6.767729759216309,3.5747814178466797,3.118213176727295,-6.117475509643555,5.910886764526367,4.51315450668335,2.7553043365478516,2.9008357524871826,-2.8886287212371826,0.8397756814956665,6.605971813201904,-3.62357759475708,-6.577301979064941,2.780438184738159,4.115843296051025,2.1785409450531006,-0.5421279668807983,-1.1231447458267212,0.5568538308143616,2.6957550048828125,-4.137951850891113,5.687592506408691,-3.4866418838500977,-1.721448540687561,4.86439323425293,-6.721378803253174,-3.696315050125122,-2.484236478805542,-3.9516756534576416,2.7003753185272217,0.2756706178188324,-6.087315082550049,2.277111768722534,7.318264961242676,-2.6853415966033936,-5.244649887084961,-2.278907299041748,0.31124305725097656,-0.7633324265480042,-0.3412388563156128,-0.6166983842849731,1.3604761362075806,0.3518539369106293,1.8416051864624023,-1.1023532152175903,0.6278264,0.6158593
64,-6.767946243286133,3.5751137733459473,3.1193137168884277,-6.118575096130371,5.911086559295654,4.513815402984619,2.755486249923706,2.9008848667144775,-2.888850212097168,0.839937686920166,6.606238842010498,-3.624169111251831,-6.577528953552246,2.7806217670440674,4.116016387939453,2.1785101890563965,-0.5447209477424622,-1.123672366142273,0.5568795204162598,2.696556568145752,-4.138309478759766,5.687832832336426,-3.4869179725646973,-1.721972107887268,4.865079879760742,-6.721630096435547,-3.6968140602111816,-2.484405994415283,-3.951768398284912,2.7005295753479004,0.27558737993240356,-6.087551593780518,2.277520179748535,7.318650245666504,-2.6855132579803467,-5.244901657104492,-2.2790229320526123,0.3153982162475586,-0.7633400559425354,-0.3412230610847473,-0.6167351007461548,1.360539436340332,0.3518507778644562,1.8415553569793701,-1.102329969406128,0.6278513,0.6158593
65,-6.768092632293701,3.575390577316284,3.1203508377075195,-6.119619369506836,5.911252975463867,4.514403820037842,2.755632162094116,2.9009337425231934,-2.8890380859375,0.8400861024856567,6.606495380401611,-3.624696969985962,-6.577746868133545,2.7807931900024414,4.116225719451904,2.1784918308258057,-0.5472965240478516,-1.1241538524627686,0.556901216506958,2.697314739227295,-4.138648986816406,5.688093185424805,-3.4871768951416016,-1.7224668264389038,4.865736484527588,-6.72192907333374,-3.697244167327881,-2.4845335483551025,-3.951843738555908,2.700681447982788,0.27552011609077454,-6.087820529937744,2.277909755706787,7.318941116333008,-2.6856579780578613,-5.245120048522949,-2.2791213989257812,0.3194451928138733,-0.7633463740348816,-0.34120234847068787,-0.6167696118354797,1.3606038093566895,0.3518603444099426,1.8415054082870483,-1.1023106575012207,0.6278513,0.6158593
66,-6.76828145980835,3.5756676197052,3.1212961673736572,-6.120610237121582,5.91141414642334,4.51495361328125,2.7557737827301025,2.9009575843811035,-2.889219045639038,0.8402237296104431,6.606767654418945,-3.6251988410949707,-6.577877044677734,2.780953884124756,4.116365909576416,2.1784703731536865,-0.5498544573783875,-1.124588966369629,0.556918740272522,2.6979968547821045,-4.138945579528809,5.688317775726318,-3.4874210357666016,-1.7229065895080566,4.866317272186279,-6.722187519073486,-3.697683811187744,-2.48468279838562,-3.951918363571167,2.7007882595062256,0.2754571735858917,-6.08802604675293,2.278275489807129,7.319255828857422,-2.685774564743042,-5.2452874183654785,-2.2792298793792725,0.3233853876590729,-0.7633497714996338,-0.3411844074726105,-0.6168014407157898,1.3606584072113037,0.3518592119216919,1.8414621353149414,-1.102290153503418,0.6278513,0.6158593
67,-6.768433094024658,3.5759100914001465,3.1221470832824707,-6.1215057373046875,5.911588668823242,4.515463352203369,2.755927801132202,2.9009904861450195,-2.889387607574463,0.8403298258781433,6.607036590576172,-3.6256885528564453,-6.578066349029541,2.7811195850372314,4.116528511047363,2.1784584522247314,-0.5523968935012817,-1.1249977350234985,0.5569431185722351,2.698636531829834,-4.13923454284668,5.688485145568848,-3.4876065254211426,-1.723331093788147,4.8668365478515625,-6.722370624542236,-3.6980674266815186,-2.4847934246063232,-3.952007532119751,2.7009148597717285,0.2753801941871643,-6.088203430175781,2.2785911560058594,7.319523334503174,-2.685908555984497,-5.245464324951172,-2.279325008392334,0.32722264528274536,-0.7633619904518127,-0.341177374124527,-0.6168296337127686,1.3607020378112793,0.35186541080474854,1.8414198160171509,-1.1022709608078003,0.6278513,0.6158593
68,-6.768557548522949,3.5761353969573975,3.1229588985443115,-6.122319221496582,5.9117350578308105,4.515942573547363,2.7560548782348633,2.9010543823242188,-2.889561414718628,0.8404420018196106,6.607227802276611,-3.6260995864868164,-6.578235626220703,2.78125,4.116631031036377,2.178414821624756,-0.5549211502075195,-1.1253690719604492,0.5569637417793274,2.699211835861206,-4.139493942260742,5.68864631652832,-3.4877686500549316,-1.7237191200256348,4.867320537567139,-6.7225799560546875,-3.698430299758911,-2.484907388687134,-3.9520516395568848,2.7010414600372314,0.2753167450428009,-6.088413715362549,2.2788944244384766,7.3198137283325195,-2.686035394668579,-5.245625019073486,-2.2794253826141357,0.33095818758010864,-0.7633776068687439,-0.3411642014980316,-0.6168590188026428,1.360743522644043,0.3518821597099304,1.84138023853302,-1.1022555828094482,0.6278513,0.6158593
69,-6.768659591674805,3.5763378143310547,3.1237473487854004,-6.123095989227295,5.911846160888672,4.51637077331543,2.7561707496643066,2.901093006134033,-2.889681339263916,0.8405444622039795,6.607454776763916,-3.6264867782592773,-6.578397750854492,2.7813708782196045,4.116723537445068,2.178401470184326,-0.5574290752410889,-1.1256978511810303,0.5569866299629211,2.6997463703155518,-4.139726638793945,5.688815116882324,-3.4879531860351562,-1.724076509475708,4.867776393890381,-6.72274923324585,-3.698777437210083,-2.485018491744995,-3.9521219730377197,2.7011351585388184,0.27525123953819275,-6.0886101722717285,2.2791807651519775,7.320071220397949,-2.686147451400757,-5.245794773101807,-2.2794864177703857,0.3345964848995209,-0.7633863091468811,-0.34115371108055115,-0.6168798804283142,1.3607654571533203,0.35187575221061707,1.8413426876068115,-1.1022380590438843,0.6278513,0.6158593
70,-6.768763542175293,3.576533794403076,3.1244373321533203,-6.123803615570068,5.912010192871094,4.516758918762207,2.7562804222106934,2.9011213779449463,-2.8897950649261475,0.8406273722648621,6.607654094696045,-3.626847267150879,-6.578526973724365,2.7814955711364746,4.116846561431885,2.17834734916687,-0.5599210262298584,-1.1259983777999878,0.5570046305656433,2.70023512840271,-4.139934062957764,5.68889045715332,-3.4880876541137695,-1.7244027853012085,4.868170738220215,-6.722954750061035,-3.6990811824798584,-2.485109567642212,-3.952188491821289,2.7012362480163574,0.27519866824150085,-6.08872652053833,2.2794368267059326,7.320298671722412,-2.686249256134033,-5.24598503112793,-2.279538869857788,0.3381385803222656,-0.763386607170105,-0.341135710477829,-0.6168946623802185,1.3607929944992065,0.35187023878097534,1.8413081169128418,-1.1022225618362427,0.6278513,0.6158593
71,-6.768824100494385,3.5767085552215576,3.1250667572021484,-6.124419212341309,5.912143230438232,4.517107009887695,2.756382942199707,2.9011669158935547,-2.8899009227752686,0.8407114744186401,6.607801914215088,-3.6271960735321045,-6.578652858734131,2.7815730571746826,4.11691951751709,2.178302526473999,-0.5623971819877625,-1.1262844800949097,0.5570233464241028,2.7006678581237793,-4.140111446380615,5.688987731933594,-3.4882190227508545,-1.7246960401535034,4.868547439575195,-6.723098278045654,-3.6993510723114014,-2.485178232192993,-3.952219247817993,2.7013320922851562,0.2751469016075134,-6.088850021362305,2.279662609100342,7.320504188537598,-2.6863505840301514,-5.246134281158447,-2.2796192169189453,0.34158584475517273,-0.76339191198349,-0.34111425280570984,-0.6169084310531616,1.3608094453811646,0.3518637716770172,1.8412762880325317,-1.1022086143493652,0.6278264,0.6158593
72,-6.768896579742432,3.576850652694702,3.1256422996520996,-6.125018119812012,5.912235260009766,4.517406940460205,2.7564659118652344,2.901179552078247,-2.890003204345703,0.840782105922699,6.607960224151611,-3.627479314804077,-6.578775405883789,2.7816667556762695,4.117009162902832,2.1782782077789307,-0.5648585557937622,-1.1265379190444946,0.5570430159568787,2.701061725616455,-4.1402692794799805,5.689111709594727,-3.488340139389038,-1.7249687910079956,4.868869781494141,-6.723233222961426,-3.699617862701416,-2.485261917114258,-3.9522452354431152,2.701416254043579,0.27509671449661255,-6.088943958282471,2.2798728942871094,7.3206963539123535,-2.6864140033721924,-5.246250629425049,-2.279677391052246,0.3449433445930481,-0.7633906602859497,-0.3410886824131012,-0.6169251203536987,1.3608174324035645,0.3518688976764679,1.8412476778030396,-1.1021958589553833,0.6278264,0.6158593
73,-6.768934726715088,3.5769927501678467,3.126178026199341,-6.125537395477295,5.912264823913574,4.517702579498291,2.756540298461914,2.901193618774414,-2.890104055404663,0.8408527374267578,6.608107089996338,-3.627737045288086,-6.578854084014893,2.7817606925964355,4.117080211639404,2.1782543659210205,-0.5673041939735413,-1.126773476600647,0.5570511221885681,2.7014365196228027,-4.140426158905029,5.689216136932373,-3.48846435546875,-1.7252100706100464,4.869143962860107,-6.7233686447143555,-3.699843168258667,-2.485339403152466,-3.952296018600464,2.7014715671539307,0.27503761649131775,-6.089059829711914,2.2800700664520264,7.320885181427002,-2.6864829063415527,-5.246335506439209,-2.2797276973724365,0.3482118546962738,-0.7633948922157288,-0.34107497334480286,-0.6169365644454956,1.3608168363571167,0.3518824577331543,1.8412214517593384,-1.1021841764450073,0.6278264,0.6158593
74,-6.768975734710693,3.577101469039917,3.126687526702881,-6.126018047332764,5.912353992462158,4.517969131469727,2.7566089630126953,2.901210308074951,-2.8902041912078857,0.840903639793396,6.608249664306641,-3.6279799938201904,-6.5789408683776855,2.781824827194214,4.117161750793457,2.178224563598633,-0.5697351694107056,-1.1269880533218384,0.5570620894432068,2.701809883117676,-4.140547275543213,5.689287185668945,-3.4885809421539307,-1.7254090309143066,4.869379043579102,-6.7235236167907715,-3.7000575065612793,-2.485391616821289,-3.952313184738159,2.701547145843506,0.2749883830547333,-6.089138031005859,2.2802445888519287,7.32107400894165,-2.6865389347076416,-5.2464094161987305,-2.279784679412842,0.3513941764831543,-0.7634005546569824,-0.34106674790382385,-0.6169512867927551,1.3608059883117676,0.35187798738479614,1.8411943912506104,-1.102171778678894,0.6278015,0.6158593
75,-6.76904296875,3.577247142791748,3.1271305084228516,-6.126450061798096,5.91245698928833,4.51824426651001,2.7566797733306885,2.901216745376587,-2.8902652263641357,0.8409503698348999,6.608340740203857,-3.628222703933716,-6.579016208648682,2.7818832397460938,4.117187976837158,2.178196430206299,-0.5721516609191895,-1.1271791458129883,0.5570739507675171,2.702151298522949,-4.140623569488525,5.6893534660339355,-3.488652467727661,-1.7256011962890625,4.869616508483887,-6.72365140914917,-3.7002530097961426,-2.4854788780212402,-3.9523558616638184,2.701612949371338,0.2749330401420593,-6.089232444763184,2.2804031372070312,7.321244239807129,-2.6865954399108887,-5.2464752197265625,-2.2798240184783936,0.3544918894767761,-0.7634103894233704,-0.3410593271255493,-0.6169551610946655,1.3607841730117798,0.351866751909256,1.841169834136963,-1.1021616458892822,0.6278015,0.6158593
76,-6.7690534591674805,3.5773446559906006,3.1275510787963867,-6.1268486976623535,5.912550449371338,4.518486499786377,2.7567496299743652,2.9012222290039062,-2.890334367752075,0.8410032987594604,6.608424663543701,-3.6284408569335938,-6.5790791511535645,2.781928062438965,4.117271900177002,2.1781609058380127,-0.5745546817779541,-1.1273610591888428,0.5570892095565796,2.7024545669555664,-4.140711307525635,5.689362049102783,-3.488713026046753,-1.7257490158081055,4.869805335998535,-6.723783016204834,-3.7004339694976807,-2.4855539798736572,-3.952401638031006,2.701677083969116,0.27489539980888367,-6.08930778503418,2.2805662155151367,7.321397304534912,-2.6866261959075928,-5.246574401855469,-2.279849052429199,0.35750672221183777,-0.7634114623069763,-0.34105271100997925,-0.6169643402099609,1.360756754875183,0.3518618941307068,1.8411445617675781,-1.1021525859832764,0.6277765,0.6158593
77,-6.769078254699707,3.577467918395996,3.127932548522949,-6.127227306365967,5.912639617919922,4.518693923950195,2.7567930221557617,2.9012229442596436,-2.8903863430023193,0.8410447239875793,6.6085429191589355,-3.6286375522613525,-6.579170227050781,2.7819511890411377,4.117332458496094,2.1781506538391113,-0.5769440531730652,-1.1275348663330078,0.5570956468582153,2.7027199268341064,-4.140789985656738,5.689417362213135,-3.4888088703155518,-1.7259154319763184,4.870048522949219,-6.723884582519531,-3.7006280422210693,-2.485633611679077,-3.952415943145752,2.701721429824829,0.2748415172100067,-6.0893659591674805,2.2807064056396484,7.321539402008057,-2.686683177947998,-5.24662446975708,-2.2798757553100586,0.36044007539749146,-0.7634232640266418,-0.3410511314868927,-0.6169742345809937,1.3607354164123535,0.3518529534339905,1.8411219120025635,-1.1021413803100586,0.6277765,0.6158593
78,-6.769165992736816,3.5775742530822754,3.128253936767578,-6.127584934234619,5.912704944610596,4.518880844116211,2.756852388381958,2.901228904724121,-2.8904237747192383,0.8410843014717102,6.608633995056152,-3.6288254261016846,-6.579235076904297,2.7820048332214355,4.117368221282959,2.178126573562622,-0.5793203115463257,-1.1276869773864746,0.5571096539497375,2.7029693126678467,-4.1408562660217285,5.68947172164917,-3.4888899326324463,-1.7260857820510864,4.870258808135986,-6.723968029022217,-3.700782299041748,-2.4856698513031006,-3.952448606491089,2.701765298843384,0.27478358149528503,-6.089382648468018,2.280831813812256,7.321660041809082,-2.68672513961792,-5.2466888427734375,-2.279920816421509,0.3632948696613312,-0.7634204626083374,-0.34104421734809875,-0.6169711351394653,1.3607176542282104,0.35185664892196655,1.8411052227020264,-1.102131962776184,0.6277765,0.6158593
79,-6.769189357757568,3.577662944793701,3.128584384918213,-6.127904415130615,5.912762641906738,4.519043922424316,2.756904363632202,2.901249885559082,-2.8904664516448975,0.8411233425140381,6.608720779418945,-3.628965139389038,-6.5793352127075195,2.7820546627044678,4.117386341094971,2.1781187057495117,-0.5816836953163147,-1.1278148889541626,0.5571148991584778,2.703197956085205,-4.140925884246826,5.689521789550781,-3.488945484161377,-1.7262341976165771,4.870440483093262,-6.724022388458252,-3.7009363174438477,-2.4857044219970703,-3.9524900913238525,2.7018167972564697,0.2747381329536438,-6.0894317626953125,2.2809484004974365,7.321761608123779,-2.6867730617523193,-5.24676513671875,-2.2799625396728516,0.3660738170146942,-0.7634165287017822,-0.34103623032569885,-0.6169823408126831,1.360696792602539,0.35185763239860535,1.8410857915878296,-1.1021236181259155,0.6277765,0.6158593
80,-6.769209384918213,3.5777289867401123,3.128872871398926,-6.128193378448486,5.912795543670654,4.519202709197998,2.7569375038146973,2.901272773742676,-2.8905303478240967,0.8411493301391602,6.608821868896484,-3.629079580307007,-6.579398155212402,2.7821054458618164,4.117425918579102,2.178115129470825,-0.5840344429016113,-1.1279475688934326,0.5571193099021912,2.7033908367156982,-4.140998363494873,5.689548492431641,-3.488992214202881,-1.7263623476028442,4.870584487915039,-6.72409200668335,-3.701079845428467,-2.4857590198516846,-3.952524423599243,2.7018609046936035,0.274689644575119,-6.089517593383789,2.2810726165771484,7.321918964385986,-2.6868174076080322,-5.246793746948242,-2.279978036880493,0.3687790334224701,-0.7634262442588806,-0.3410310745239258,-0.6169878244400024,1.3606669902801514,0.3518485426902771,1.841068148612976,-1.102115511894226,0.6277765,0.61616784
81,-6.769224643707275,3.577798843383789,3.1291539669036865,-6.128463268280029,5.91282320022583,4.519343852996826,2.7569665908813477,2.901285171508789,-2.8905487060546875,0.8411635160446167,6.608898639678955,-3.629215717315674,-6.579417705535889,2.7821359634399414,4.117475986480713,2.1780965328216553,-0.586371898651123,-1.1280597448349,0.5571280717849731,2.703577995300293,-4.141046047210693,5.689602375030518,-3.4890546798706055,-1.7264683246612549,4.870713233947754,-6.724181652069092,-3.7011992931365967,-2.4858009815216064,-3.952526569366455,2.701906681060791,0.2746565639972687,-6.089584827423096,2.281172037124634,7.322024345397949,-2.6868605613708496,-5.246813774108887,-2.280020236968994,0.3714121878147125,-0.7634245753288269,-0.3410278856754303,-0.6169891953468323,1.360634684562683,0.3518301248550415,1.8410502672195435,-1.1021084785461426,0.6277516,0.61616784
82,-6.769203186035156,3.5778589248657227,3.129399061203003,-6.128689765930176,5.912837982177734,4.51947546005249,2.756981611251831,2.901272773742676,-2.890578269958496,0.8411701321601868,6.60894775390625,-3.6293420791625977,-6.579434394836426,2.782160520553589,4.11752986907959,2.178088903427124,-0.5886967182159424,-1.1281627416610718,0.5571351647377014,2.703742504119873,-4.141068458557129,5.689630031585693,-3.489078998565674,-1.726561188697815,4.8708295822143555,-6.7242326736450195,-3.701321840286255,-2.485858201980591,-3.9525320529937744,2.7019379138946533,0.2746278643608093,-6.089626789093018,2.2812719345092773,7.322091102600098,-2.686896800994873,-5.246862888336182,-2.280026435852051,0.3739742934703827,-0.7634273767471313,-0.34102168679237366,-0.6169903874397278,1.3605999946594238,0.35182446241378784,1.841034173965454,-1.102101445198059,0.6277516,0.61616784
83,-6.76918363571167,3.577913761138916,3.1296331882476807,-6.128894329071045,5.9128570556640625,4.519596099853516,2.75700306892395,2.9012579917907715,-2.8906028270721436,0.8411756753921509,6.609006881713867,-3.6294705867767334,-6.5794782638549805,2.782200336456299,4.117576599121094,2.1780738830566406,-0.5910091996192932,-1.1282544136047363,0.5571332573890686,2.7038991451263428,-4.141111850738525,5.689669132232666,-3.4891107082366943,-1.726647138595581,4.870935440063477,-6.724271774291992,-3.7014307975769043,-2.485891819000244,-3.9525415897369385,2.701951026916504,0.2745937705039978,-6.089646816253662,2.281362533569336,7.322173118591309,-2.686940908432007,-5.24689245223999,-2.2800405025482178,0.3764677941799164,-0.7634271383285522,-0.3410123586654663,-0.6169880628585815,1.360568642616272,0.3518221378326416,1.841019868850708,-1.102096438407898,0.6277516,0.61616784
84,-6.769190788269043,3.5779645442962646,3.1298744678497314,-6.129124164581299,5.912886619567871,4.519719123840332,2.7570290565490723,2.901285171508789,-2.890634775161743,0.8411912322044373,6.609060287475586,-3.6295690536499023,-6.579542636871338,2.782233715057373,4.117595672607422,2.178055763244629,-0.5933092832565308,-1.1283272504806519,0.5571380257606506,2.7040300369262695,-4.141168594360352,5.689685344696045,-3.4891507625579834,-1.726736307144165,4.871036052703857,-6.724295616149902,-3.7015206813812256,-2.485915422439575,-3.952576160430908,2.7019991874694824,0.2745648920536041,-6.0897016525268555,2.281445026397705,7.322258949279785,-2.686964511871338,-5.2469162940979,-2.280062437057495,0.37889474630355835,-0.7634294033050537,-0.3410045802593231,-0.6169818639755249,1.3605291843414307,0.3518182039260864,1.8410038948059082,-1.102090835571289,0.6277516,0.61616784
85,-6.769199371337891,3.5779995918273926,3.130077838897705,-6.129344940185547,5.912941932678223,4.51981782913208,2.7570550441741943,2.9013161659240723,-2.890653371810913,0.8412047624588013,6.609110355377197,-3.629673719406128,-6.579606056213379,2.782273292541504,4.117626190185547,2.17803955078125,-0.5955962538719177,-1.1284044981002808,0.5571359992027283,2.7041635513305664,-4.141205310821533,5.689700126647949,-3.4891881942749023,-1.7268208265304565,4.871153354644775,-6.724351406097412,-3.7016165256500244,-2.48594331741333,-3.952575445175171,2.7020328044891357,0.2745448052883148,-6.089747428894043,2.2815139293670654,7.322344779968262,-2.686969518661499,-5.246975898742676,-2.2800915241241455,0.3812567889690399,-0.7634304761886597,-0.3409988582134247,-0.6169834733009338,1.3605010509490967,0.35181453824043274,1.8409883975982666,-1.1020839214324951,0.6277516,0.61616784
86,-6.769189834594727,3.5780417919158936,3.1302590370178223,-6.129518032073975,5.91300106048584,4.519882678985596,2.757071018218994,2.901333808898926,-2.8906679153442383,0.8412188291549683,6.609139442443848,-3.629765748977661,-6.579635143280029,2.7822868824005127,4.117661952972412,2.178032636642456,-0.5978714227676392,-1.1284725666046143,0.5571412444114685,2.7042787075042725,-4.1412200927734375,5.689686298370361,-3.4892160892486572,-1.7268847227096558,4.871223449707031,-6.724425315856934,-3.7017030715942383,-2.485974073410034,-3.9525718688964844,2.7020490169525146,0.2745188772678375,-6.089771747589111,2.281568765640259,7.322460174560547,-2.687001943588257,-5.247030735015869,-2.28011155128479,0.3835562467575073,-0.7634257078170776,-0.3409930169582367,-0.6169840097427368,1.3604696989059448,0.3518076241016388,1.8409738540649414,-1.1020771265029907,0.6277516,0.61616784
87,-6.7691969871521,3.578089475631714,3.130432367324829,-6.129682540893555,5.9130425453186035,4.519959449768066,2.757080078125,2.9013516902923584,-2.890695333480835,0.8412355780601501,6.609179973602295,-3.6298301219940186,-6.57965087890625,2.7822980880737305,4.117680549621582,2.1780059337615967,-0.600135087966919,-1.1285314559936523,0.557144820690155,2.7043964862823486,-4.141229629516602,5.6896796226501465,-3.489236354827881,-1.7269511222839355,4.871291160583496,-6.724489212036133,-3.7017831802368164,-2.485980272293091,-3.9525930881500244,2.7020761966705322,0.27448296546936035,-6.089785575866699,2.281641721725464,7.322544097900391,-2.687021255493164,-5.247063636779785,-2.280129909515381,0.3857943117618561,-0.7634224891662598,-0.3409871757030487,-0.6169856786727905,1.360432505607605,0.3518016040325165,1.8409603834152222,-1.102071762084961,0.6277516,0.61616784
88,-6.769185543060303,3.578122854232788,3.1305787563323975,-6.12980842590332,5.913076877593994,4.520035266876221,2.7570974826812744,2.901360273361206,-2.890712022781372,0.8412415385246277,6.609229564666748,-3.6298935413360596,-6.579676151275635,2.7822976112365723,4.117697715759277,2.177999258041382,-0.6023871898651123,-1.1285879611968994,0.5571527481079102,2.704498291015625,-4.14124059677124,5.689661502838135,-3.489248752593994,-1.727014422416687,4.871382236480713,-6.724541187286377,-3.7018685340881348,-2.4859986305236816,-3.952608823776245,2.7020931243896484,0.27444809675216675,-6.089792251586914,2.281710386276245,7.322606086730957,-2.687039852142334,-5.247114181518555,-2.2801246643066406,0.3879722058773041,-0.763423502445221,-0.3409813642501831,-0.6169872283935547,1.3603935241699219,0.35178300738334656,1.8409479856491089,-1.1020654439926147,0.6277516,0.61616784
89,-6.769197940826416,3.578167676925659,3.1307215690612793,-6.129930019378662,5.913111209869385,4.52011251449585,2.7570981979370117,2.901355266571045,-2.8907101154327393,0.8412462472915649,6.609274387359619,-3.629960298538208,-6.579710960388184,2.7823266983032227,4.1176910400390625,2.1779792308807373,-0.604628324508667,-1.1286399364471436,0.557165265083313,2.704589366912842,-4.141244888305664,5.6896843910217285,-3.4892799854278564,-1.7270749807357788,4.871461868286133,-6.724590301513672,-3.7019238471984863,-2.486010789871216,-3.9526116847991943,2.7021143436431885,0.27441397309303284,-6.089809894561768,2.2817611694335938,7.322661399841309,-2.6870675086975098,-5.247152805328369,-2.280117988586426,0.3900919556617737,-0.7634249329566956,-0.34096893668174744,-0.6169841885566711,1.360358715057373,0.35177040100097656,1.8409353494644165,-1.1020616292953491,0.6277516,0.61616784
90,-6.769205570220947,3.578211545944214,3.1308443546295166,-6.130051136016846,5.913129806518555,4.52015495300293,2.757128953933716,2.9013352394104004,-2.890709638595581,0.8412414193153381,6.609350204467773,-3.6300084590911865,-6.579726219177246,2.7823293209075928,4.117706298828125,2.1779704093933105,-0.6068576574325562,-1.1286855936050415,0.557161271572113,2.704674005508423,-4.1412434577941895,5.689714431762695,-3.489312171936035,-1.727132797241211,4.871509552001953,-6.724616527557373,-3.702003002166748,-2.4860262870788574,-3.9526264667510986,2.702134370803833,0.2743860185146332,-6.089823246002197,2.2818286418914795,7.322694778442383,-2.6870813369750977,-5.247185230255127,-2.280133008956909,0.39215531945228577,-0.763422429561615,-0.3409601151943207,-0.6169759035110474,1.360334038734436,0.35176098346710205,1.8409260511398315,-1.1020547151565552,0.6277516,0.61616784
91,-6.7692179679870605,3.5782470703125,3.1309540271759033,-6.1301798820495605,5.913147449493408,4.520205020904541,2.757169723510742,2.901344060897827,-2.890723466873169,0.8412343859672546,6.609381675720215,-3.630058526992798,-6.579749584197998,2.7823383808135986,4.1177077293396,2.177962303161621,-0.6090753674507141,-1.1287307739257812,0.5571589469909668,2.704747438430786,-4.141210556030273,5.689718723297119,-3.489326000213623,-1.7271544933319092,4.8715500831604,-6.724603176116943,-3.7020812034606934,-2.486030101776123,-3.9526588916778564,2.702158212661743,0.27435800433158875,-6.089840888977051,2.281879186630249,7.322738170623779,-2.6870968341827393,-5.247184753417969,-2.280137538909912,0.3941635489463806,-0.7634228467941284,-0.34095218777656555,-0.6169705390930176,1.360305666923523,0.3517592251300812,1.8409157991409302,-1.1020500659942627,0.6277516,0.61616784
92,-6.769214630126953,3.578275442123413,3.1310839653015137,-6.130321025848389,5.9131574630737305,4.520290374755859,2.757190227508545,2.901350498199463,-2.8907463550567627,0.8412374258041382,6.609393119812012,-3.630126953125,-6.579756259918213,2.782343626022339,4.117715358734131,2.1779532432556152,-0.6112812161445618,-1.1287603378295898,0.5571597218513489,2.704826831817627,-4.141172885894775,5.68971586227417,-3.4893250465393066,-1.727182388305664,4.871580123901367,-6.724603652954102,-3.7021379470825195,-2.4860544204711914,-3.9526560306549072,2.7021615505218506,0.2743358016014099,-6.089873313903809,2.281918525695801,7.322788238525391,-2.687103033065796,-5.247184753417969,-2.280153274536133,0.3961179852485657,-0.7634252905845642,-0.34094884991645813,-0.6169690489768982,1.3602685928344727,0.35176289081573486,1.8409044742584229,-1.1020461320877075,0.6277516,0.61616784
93,-6.769190311431885,3.5782830715179443,3.131206512451172,-6.130423545837402,5.9131622314453125,4.520328044891357,2.7572011947631836,2.9013421535491943,-2.8907437324523926,0.8412434458732605,6.6094207763671875,-3.6301651000976562,-6.5797648429870605,2.7823517322540283,4.117710590362549,2.1779611110687256,-0.6134754419326782,-1.1287996768951416,0.5571653842926025,2.704890251159668,-4.141131401062012,5.689731597900391,-3.4893269538879395,-1.7272117137908936,4.871618747711182,-6.724630355834961,-3.702181816101074,-2.486093044281006,-3.952664375305176,2.702195882797241,0.2743169665336609,-6.089906692504883,2.2819550037384033,7.322834491729736,-2.687121868133545,-5.2471795082092285,-2.280184268951416,0.3980198800563812,-0.7634231448173523,-0.34095120429992676,-0.6169636249542236,1.3602381944656372,0.35174769163131714,1.8408937454223633,-1.102041482925415,0.6277516,0.61616784
94,-6.769181728363037,3.5783140659332275,3.131324052810669,-6.130526065826416,5.913150310516357,4.520382404327393,2.7572011947631836,2.901357650756836,-2.8907501697540283,0.8412407040596008,6.609460353851318,-3.6302168369293213,-6.579773902893066,2.7823572158813477,4.1177144050598145,2.177945852279663,-0.6156587600708008,-1.1288321018218994,0.5571604371070862,2.704956531524658,-4.141088485717773,5.689742565155029,-3.489311695098877,-1.7272306680679321,4.871653079986572,-6.724627494812012,-3.702247381210327,-2.486126661300659,-3.952672243118286,2.702219009399414,0.2743009924888611,-6.0899763107299805,2.281994104385376,7.322864055633545,-2.6871225833892822,-5.2471771240234375,-2.2801926136016846,0.3998701870441437,-0.7634246945381165,-0.3409520387649536,-0.6169670224189758,1.360206127166748,0.3517371416091919,1.8408838510513306,-1.1020365953445435,0.6277516,0.61616784
